feature,timepoint,context,response,model,R^2,num_observations,set,se_lower,se_upper
topo,8,C,ACTIVITY,MLR,0.3947275670336536,300,TRAIN,0.3846869657938414,0.4047681682734658
topo,8,C,ACTIVITY,RF,0.4899626524819928,300,TRAIN,0.48437659093195645,0.4955487140320291
topo,8,C,ACTIVITY,SVR,0.5569622834627183,300,TRAIN,0.5485191777588404,0.5654053891665961
topo,8,C,ACTIVITY,MLP,0.5547463597195663,300,TRAIN,0.5446223857081974,0.5648703337309352
topo,8,C,ACTIVITY,MLR,0.3834206852757525,350,TRAIN,0.37653627258534145,0.3903050979661636
topo,8,C,ACTIVITY,RF,0.472313198178108,350,TRAIN,0.46705219007518467,0.47757420628103137
topo,8,C,ACTIVITY,SVR,0.5493522187807932,350,TRAIN,0.5423890610705243,0.5563153764910621
topo,8,C,ACTIVITY,MLP,0.5570910862635718,350,TRAIN,0.5490302552013034,0.5651519173258402
topo,8,C,ACTIVITY,MLR,0.3864850232837648,400,TRAIN,0.3814009970020497,0.39156904956547983
topo,8,C,ACTIVITY,RF,0.4619886441842514,400,TRAIN,0.4561532233559371,0.4678240650125657
topo,8,C,ACTIVITY,SVR,0.553811323733053,400,TRAIN,0.5482163562649158,0.5594062912011901
topo,8,C,ACTIVITY,MLP,0.5768732511352351,400,TRAIN,0.5704216899281167,0.5833248123423536
topo,8,C,ACTIVITY,MLR,0.3641965418518297,450,TRAIN,0.35775397765792744,0.37063910604573197
topo,8,C,ACTIVITY,RF,0.4383612377598644,450,TRAIN,0.43416085489493206,0.44256162062479676
topo,8,C,ACTIVITY,SVR,0.5401125740380839,450,TRAIN,0.535404298095744,0.5448208499804238
topo,8,C,ACTIVITY,MLP,0.5762006314734169,450,TRAIN,0.5688326650037491,0.5835685979430848
topo,8,C,ACTIVITY,MLR,0.3615959318674593,500,TRAIN,0.3571628887423396,0.366028974992579
topo,8,C,ACTIVITY,RF,0.4361197768636516,500,TRAIN,0.4303797855656752,0.44185976816162803
topo,8,C,ACTIVITY,SVR,0.5311943775843859,500,TRAIN,0.5277560082469125,0.5346327469218594
topo,8,C,ACTIVITY,MLP,0.5991978705175603,500,TRAIN,0.5938961175149496,0.6044996235201711
topo,8,C,GROWTH,MLR,0.8323467503175803,50,TRAIN,0.8232070152243856,0.8414864854107751
topo,8,C,GROWTH,RF,0.9470010699102702,50,TRAIN,0.9435980707577936,0.9504040690627469
topo,8,C,GROWTH,SVR,0.8021375812543491,50,TRAIN,0.7943799811737375,0.8098951813349606
topo,8,C,GROWTH,MLP,-6.820607638680087e-08,50,TRAIN,-8.737853743766803e-08,-4.903361533593372e-08
topo,8,C,GROWTH,MLR,0.733045921685685,100,TRAIN,0.7238985841928053,0.7421932591785648
topo,8,C,GROWTH,RF,0.8519396181823858,100,TRAIN,0.8456814228042819,0.8581978135604897
topo,8,C,GROWTH,SVR,0.7783101382450873,100,TRAIN,0.7701158866925528,0.7865043897976218
topo,8,C,GROWTH,MLP,0.2617666927972426,100,TRAIN,0.22171641489510624,0.3018169706993789
topo,8,C,GROWTH,MLR,0.6916710187968148,150,TRAIN,0.6828600850309327,0.700481952562697
topo,8,C,GROWTH,RF,0.8172082055385388,150,TRAIN,0.8124886471514742,0.8219277639256034
topo,8,C,GROWTH,SVR,0.7575130904877623,150,TRAIN,0.751115963239618,0.7639102177359065
topo,8,C,GROWTH,MLP,0.5675750722416247,150,TRAIN,0.5557447038265333,0.5794054406567162
topo,8,C,GROWTH,MLR,0.6537909977763406,200,TRAIN,0.6471659621175428,0.6604160334351384
topo,8,C,GROWTH,RF,0.7592754571325984,200,TRAIN,0.7541004412594097,0.7644504730057871
topo,8,C,GROWTH,SVR,0.7652031534825401,200,TRAIN,0.7592839047613029,0.7711224022037773
topo,8,C,GROWTH,MLP,0.5787390961367654,200,TRAIN,0.5701420741335033,0.5873361181400276
topo,8,C,GROWTH,MLR,0.6396252399601515,250,TRAIN,0.6336597115720793,0.6455907683482237
topo,8,C,GROWTH,RF,0.7343212787481016,250,TRAIN,0.7300989532802812,0.738543604215922
topo,8,C,GROWTH,SVR,0.7632981879012213,250,TRAIN,0.7588085444391071,0.7677878313633355
topo,8,C,GROWTH,MLP,0.5960777622549853,250,TRAIN,0.589291844221017,0.6028636802889537
topo,8,C,GROWTH,MLR,0.6354906401860018,300,TRAIN,0.6298360682040793,0.6411452121679242
topo,8,C,GROWTH,RF,0.718246838935785,300,TRAIN,0.7134663472024316,0.7230273306691384
topo,8,C,GROWTH,SVR,0.7494946075946849,300,TRAIN,0.7451866772990282,0.7538025378903416
topo,8,C,GROWTH,MLP,0.6225518484154442,300,TRAIN,0.6160817033816883,0.6290219934492001
topo,8,C,GROWTH,MLR,0.6284420037737088,350,TRAIN,0.6237235775249859,0.6331604300224318
topo,8,C,GROWTH,RF,0.7070515127883891,350,TRAIN,0.703832368951535,0.7102706566252431
topo,8,C,GROWTH,SVR,0.7473630753870157,350,TRAIN,0.7435734984326934,0.7511526523413381
topo,8,C,GROWTH,MLP,0.6396791898386298,350,TRAIN,0.6350490952114797,0.64430928446578
topo,8,C,GROWTH,MLR,0.6250520067765107,400,TRAIN,0.6205010447302769,0.6296029688227446
topo,8,C,GROWTH,RF,0.6945102759855567,400,TRAIN,0.6912090072324023,0.6978115447387111
topo,8,C,GROWTH,SVR,0.7492130348693157,400,TRAIN,0.7455889373944281,0.7528371323442032
topo,8,C,GROWTH,MLP,0.6352739369064049,400,TRAIN,0.6305300487937915,0.6400178250190183
topo,8,C,GROWTH,MLR,0.6120032755341868,450,TRAIN,0.6070949792863182,0.6169115717820554
topo,8,C,GROWTH,RF,0.6805243813711679,450,TRAIN,0.6773500257680016,0.6836987369743341
topo,8,C,GROWTH,SVR,0.7499974751185452,450,TRAIN,0.7471921139435898,0.7528028362935006
topo,8,C,GROWTH,MLP,0.6346568615845235,450,TRAIN,0.6295734796344273,0.6397402435346197
topo,8,C,GROWTH,MLR,0.6102501587762428,500,TRAIN,0.6072204011159907,0.6132799164364948
topo,8,C,GROWTH,RF,0.6720909731195712,500,TRAIN,0.6694921657325008,0.6746897805066416
topo,8,C,GROWTH,SVR,0.7418928310889658,500,TRAIN,0.7391931198165842,0.7445925423613473
topo,8,C,GROWTH,MLP,0.6419557043970937,500,TRAIN,0.6388005272589496,0.6451108815352378
topo,8,C,SYMMETRY,MLR,0.4909110752386402,50,TRAIN,0.47252073499016484,0.5093014154871155
topo,8,C,SYMMETRY,RF,0.5109177302244973,50,TRAIN,0.5026758770523184,0.5191595833966761
topo,8,C,SYMMETRY,SVR,0.4747402502496189,50,TRAIN,0.46110054296736186,0.48837995753187596
topo,8,C,SYMMETRY,MLP,0.08614568649396004,50,TRAIN,0.06234787924967013,0.10994349373824995
topo,8,C,SYMMETRY,MLR,0.23373816154068505,100,TRAIN,0.21984493754340087,0.24763138553796923
topo,8,C,SYMMETRY,RF,0.3507275568517878,100,TRAIN,0.3440856918615663,0.3573694218420093
topo,8,C,SYMMETRY,SVR,0.4618814930755509,100,TRAIN,0.4499240776562511,0.47383890849485066
topo,8,C,SYMMETRY,MLP,0.14050484306704078,100,TRAIN,0.12136561288715172,0.15964407324692984
topo,8,C,SYMMETRY,MLR,0.1829267018168169,150,TRAIN,0.17166542126580764,0.19418798236782614
topo,8,C,SYMMETRY,RF,0.3078036050528993,150,TRAIN,0.3011738307527137,0.31443337935308485
topo,8,C,SYMMETRY,SVR,0.4346273412492235,150,TRAIN,0.4266652880639563,0.44258939443449063
topo,8,C,SYMMETRY,MLP,0.135791309069115,150,TRAIN,0.12025359281316762,0.15132902532506234
topo,8,C,SYMMETRY,MLR,0.14926541176649386,200,TRAIN,0.14009361170682944,0.15843721182615828
topo,8,C,SYMMETRY,RF,0.23697715665233035,200,TRAIN,0.2312147659133469,0.24273954739131381
topo,8,C,SYMMETRY,SVR,0.4260649214063567,200,TRAIN,0.4181934820766453,0.4339363607360681
topo,8,C,SYMMETRY,MLP,0.14821919458978233,200,TRAIN,0.13669412954998303,0.15974425962958164
topo,8,C,SYMMETRY,MLR,0.12793341190524074,250,TRAIN,0.11860543320656236,0.13726139060391912
topo,8,C,SYMMETRY,RF,0.23349500067479104,250,TRAIN,0.22824795047474306,0.23874205087483902
topo,8,C,SYMMETRY,SVR,0.4028978610148992,250,TRAIN,0.3957141369297767,0.41008158510002174
topo,8,C,SYMMETRY,MLP,0.1542499877781785,250,TRAIN,0.14431404091938774,0.16418593463696926
topo,8,C,SYMMETRY,MLR,0.10650561768721363,300,TRAIN,0.09878814437595634,0.11422309099847092
topo,8,C,SYMMETRY,RF,0.19221742270055825,300,TRAIN,0.187922491042049,0.1965123543590675
topo,8,C,SYMMETRY,SVR,0.4047571233826318,300,TRAIN,0.39834620207664695,0.4111680446886167
topo,8,C,SYMMETRY,MLP,0.15364062216988456,300,TRAIN,0.14379882189425477,0.16348242244551434
topo,8,C,SYMMETRY,MLR,0.0884592725001414,350,TRAIN,0.08336592001693774,0.09355262498334507
topo,8,C,SYMMETRY,RF,0.18507222935251988,350,TRAIN,0.1800467544297245,0.19009770427531525
topo,8,C,SYMMETRY,SVR,0.3988927144354612,350,TRAIN,0.3935572500918967,0.4042281787790257
topo,8,C,SYMMETRY,MLP,0.13070640896172542,350,TRAIN,0.12425929848114853,0.1371535194423023
topo,8,C,SYMMETRY,MLR,0.08087192527226499,400,TRAIN,0.07576249782013665,0.08598135272439332
topo,8,C,SYMMETRY,RF,0.1671089843919438,400,TRAIN,0.16390129778314863,0.17031667100073897
topo,8,C,SYMMETRY,SVR,0.3792239790578279,400,TRAIN,0.3734717657840495,0.3849761923316063
topo,8,C,SYMMETRY,MLP,0.16684879140493866,400,TRAIN,0.15968457842377962,0.1740130043860977
topo,8,C,SYMMETRY,MLR,0.08049742786018042,450,TRAIN,0.07663786798778446,0.08435698773257638
topo,8,C,SYMMETRY,RF,0.1615686612441148,450,TRAIN,0.15825546755961145,0.16488185492861812
topo,8,C,SYMMETRY,SVR,0.374561640617898,450,TRAIN,0.37080683656516694,0.378316444670629
topo,8,C,SYMMETRY,MLP,0.14209923348394032,450,TRAIN,0.1345999385138758,0.14959852845400484
topo,8,C,SYMMETRY,MLR,0.07262956017606315,500,TRAIN,0.06920815472237976,0.07605096562974653
topo,8,C,SYMMETRY,RF,0.1513470102287743,500,TRAIN,0.14832830896735105,0.15436571149019757
topo,8,C,SYMMETRY,SVR,0.361857001280875,500,TRAIN,0.3586880532712052,0.3650259492905448
topo,8,C,SYMMETRY,MLP,0.1547378680873074,500,TRAIN,0.1491290638056099,0.16034667236900493
spatial,8,C,ACTIVITY,MLR,0.7774756427626002,50,TRAIN,0.7664914040286664,0.7884598814965339
spatial,8,C,ACTIVITY,RF,0.6286707159339837,50,TRAIN,0.6183292512773074,0.63901218059066
spatial,8,C,ACTIVITY,SVR,0.6586380588182477,50,TRAIN,0.6442991801759965,0.6729769374604988
spatial,8,C,ACTIVITY,MLP,0.8901381883228263,50,TRAIN,0.8844856681467831,0.8957907084988695
spatial,8,C,ACTIVITY,MLR,0.5800956852832935,100,TRAIN,0.5678219209938772,0.5923694495727098
spatial,8,C,ACTIVITY,RF,0.5249043286623299,100,TRAIN,0.5126631459097546,0.5371455114149053
spatial,8,C,ACTIVITY,SVR,0.6193668013148604,100,TRAIN,0.6064546536425472,0.6322789489871736
spatial,8,C,ACTIVITY,MLP,0.7623426013437844,100,TRAIN,0.7519738117466508,0.772711390940918
spatial,8,C,ACTIVITY,MLR,0.4763084893447973,150,TRAIN,0.4664097008450645,0.4862072778445301
spatial,8,C,ACTIVITY,RF,0.4778776584108885,150,TRAIN,0.4676220081531625,0.48813330866861443
spatial,8,C,ACTIVITY,SVR,0.611226430866816,150,TRAIN,0.6036036581187338,0.6188492036148983
spatial,8,C,ACTIVITY,MLP,0.6916678041112087,150,TRAIN,0.6819721344148167,0.7013634738076006
spatial,8,C,ACTIVITY,MLR,0.4125656790052326,200,TRAIN,0.40242398763804144,0.4227073703724238
spatial,8,C,ACTIVITY,RF,0.43514735923635184,200,TRAIN,0.4265602229244968,0.4437344955482069
spatial,8,C,ACTIVITY,SVR,0.6118966480425472,200,TRAIN,0.6037544803958376,0.6200388156892568
spatial,8,C,ACTIVITY,MLP,0.6263882142776437,200,TRAIN,0.6170287196633293,0.6357477088919581
spatial,8,C,ACTIVITY,MLR,0.40545254604410813,250,TRAIN,0.39448428050315193,0.41642081158506433
spatial,8,C,ACTIVITY,RF,0.4273045668919782,250,TRAIN,0.4153182555922954,0.439290878191661
spatial,8,C,ACTIVITY,SVR,0.5738836757962875,250,TRAIN,0.5661073169402736,0.5816600346523014
spatial,8,C,ACTIVITY,MLP,0.5628237313699037,250,TRAIN,0.5540074315198845,0.5716400312199229
spatial,8,C,ACTIVITY,MLR,0.3922609216317451,300,TRAIN,0.3842924277774077,0.4002294154860825
spatial,8,C,ACTIVITY,RF,0.4018559644692266,300,TRAIN,0.39205430417172116,0.41165762476673207
spatial,8,C,ACTIVITY,SVR,0.572688735053625,300,TRAIN,0.5651577922638675,0.5802196778433826
spatial,8,C,ACTIVITY,MLP,0.5736939476658242,300,TRAIN,0.5673178093174536,0.5800700860141947
spatial,8,C,ACTIVITY,MLR,0.366711263420437,350,TRAIN,0.3581677861509616,0.3752547406899123
spatial,8,C,ACTIVITY,RF,0.3946968376134349,350,TRAIN,0.38787826200253767,0.4015154132243321
spatial,8,C,ACTIVITY,SVR,0.5686687895086778,350,TRAIN,0.5630318589579647,0.574305720059391
spatial,8,C,ACTIVITY,MLP,0.5326200229124649,350,TRAIN,0.5267260317082146,0.5385140141167152
spatial,8,C,ACTIVITY,MLR,0.356137787888916,400,TRAIN,0.34977471484013345,0.3625008609376985
spatial,8,C,ACTIVITY,RF,0.3854198013683759,400,TRAIN,0.37803346286287515,0.39280613987387664
spatial,8,C,ACTIVITY,SVR,0.5618253379267184,400,TRAIN,0.5568793027052955,0.5667713731481413
spatial,8,C,ACTIVITY,MLP,0.5162526233733785,400,TRAIN,0.5102291836851487,0.5222760630616083
spatial,8,C,ACTIVITY,MLR,0.34268895962256185,450,TRAIN,0.3371586602071447,0.348219259037979
spatial,8,C,ACTIVITY,RF,0.3693784755493488,450,TRAIN,0.3640310906943642,0.37472586040433337
spatial,8,C,ACTIVITY,SVR,0.5574662182862128,450,TRAIN,0.553342927117931,0.5615895094544946
spatial,8,C,ACTIVITY,MLP,0.5100167921548047,450,TRAIN,0.5061599736808127,0.5138736106287967
spatial,8,C,ACTIVITY,MLR,0.3393103582687164,500,TRAIN,0.3352805620536847,0.3433401544837481
spatial,8,C,ACTIVITY,RF,0.3601584086265694,500,TRAIN,0.3549910097041535,0.3653258075489853
spatial,8,C,ACTIVITY,SVR,0.5538028474382646,500,TRAIN,0.5498119151243167,0.5577937797522124
spatial,8,C,ACTIVITY,MLP,0.4982283926233178,500,TRAIN,0.4930533626490923,0.5034034225975433
spatial,8,C,GROWTH,MLR,0.915466167311928,50,TRAIN,0.909778147439725,0.921154187184131
spatial,8,C,GROWTH,RF,0.6960451153139947,50,TRAIN,0.6849525777467559,0.7071376528812335
spatial,8,C,GROWTH,SVR,0.7750375773501925,50,TRAIN,0.7655399959342012,0.7845351587661838
spatial,8,C,GROWTH,MLP,0.8150056320335289,50,TRAIN,0.8032636611587635,0.8267476029082944
spatial,8,C,GROWTH,MLR,0.8110876942202281,100,TRAIN,0.804203266247106,0.8179721221933501
spatial,8,C,GROWTH,RF,0.6531587194376469,100,TRAIN,0.6431916771747958,0.6631257617004981
spatial,8,C,GROWTH,SVR,0.7808219414321874,100,TRAIN,0.7743158700380814,0.7873280128262934
spatial,8,C,GROWTH,MLP,0.8040822715801788,100,TRAIN,0.7967363800170794,0.8114281631432781
spatial,8,C,GROWTH,MLR,0.7706133665326469,150,TRAIN,0.7629763311771031,0.7782504018881907
spatial,8,C,GROWTH,RF,0.6160980818334976,150,TRAIN,0.6078400946263756,0.6243560690406196
spatial,8,C,GROWTH,SVR,0.7873887424433021,150,TRAIN,0.7817768167452133,0.793000668141391
spatial,8,C,GROWTH,MLP,0.7881031824996855,150,TRAIN,0.7820939769485177,0.7941123880508533
spatial,8,C,GROWTH,MLR,0.7338463776685896,200,TRAIN,0.7273552869968312,0.7403374683403481
spatial,8,C,GROWTH,RF,0.6027372297361494,200,TRAIN,0.5931104275969551,0.6123640318753437
spatial,8,C,GROWTH,SVR,0.7740909526062999,200,TRAIN,0.7681948381392141,0.7799870670733857
spatial,8,C,GROWTH,MLP,0.7678081579575231,200,TRAIN,0.7620163792591679,0.7735999366558783
spatial,8,C,GROWTH,MLR,0.7194224367292932,250,TRAIN,0.7142517855604097,0.7245930878981767
spatial,8,C,GROWTH,RF,0.5733715160401739,250,TRAIN,0.5663214200620001,0.5804216120183476
spatial,8,C,GROWTH,SVR,0.7740954169194817,250,TRAIN,0.7694537748604082,0.7787370589785552
spatial,8,C,GROWTH,MLP,0.7750869502626573,250,TRAIN,0.7711806208400513,0.7789932796852632
spatial,8,C,GROWTH,MLR,0.7224435033291666,300,TRAIN,0.7176865092440602,0.7272004974142731
spatial,8,C,GROWTH,RF,0.5756132239970442,300,TRAIN,0.567445947845336,0.5837805001487524
spatial,8,C,GROWTH,SVR,0.7721158652581761,300,TRAIN,0.7677346195541629,0.7764971109621893
spatial,8,C,GROWTH,MLP,0.7604039438079945,300,TRAIN,0.7561981844578746,0.7646097031581144
spatial,8,C,GROWTH,MLR,0.7102072154026683,350,TRAIN,0.7061445690972032,0.7142698617081333
spatial,8,C,GROWTH,RF,0.5723371349844342,350,TRAIN,0.5665176328014287,0.5781566371674396
spatial,8,C,GROWTH,SVR,0.7661767935601521,350,TRAIN,0.7628773970400877,0.7694761900802165
spatial,8,C,GROWTH,MLP,0.7649292048353693,350,TRAIN,0.760724985723295,0.7691334239474436
spatial,8,C,GROWTH,MLR,0.7004433093708852,400,TRAIN,0.6967489100343597,0.7041377087074107
spatial,8,C,GROWTH,RF,0.5484847782290166,400,TRAIN,0.5443139876808086,0.5526555687772247
spatial,8,C,GROWTH,SVR,0.7627400198307832,400,TRAIN,0.7599378088039987,0.7655422308575677
spatial,8,C,GROWTH,MLP,0.7590994749308836,400,TRAIN,0.7552352493481764,0.7629637005135907
spatial,8,C,GROWTH,MLR,0.7024710329401542,450,TRAIN,0.6996176409593106,0.7053244249209979
spatial,8,C,GROWTH,RF,0.545234012472399,450,TRAIN,0.5415794635523012,0.5488885613924968
spatial,8,C,GROWTH,SVR,0.765516198390298,450,TRAIN,0.762518240886473,0.7685141558941231
spatial,8,C,GROWTH,MLP,0.7491503360685489,450,TRAIN,0.7461201287960476,0.7521805433410501
spatial,8,C,GROWTH,MLR,0.6931463602132133,500,TRAIN,0.6905137428923928,0.6957789775340338
spatial,8,C,GROWTH,RF,0.5444921892706731,500,TRAIN,0.5413975158567165,0.5475868626846297
spatial,8,C,GROWTH,SVR,0.7625469577656775,500,TRAIN,0.7598834220554623,0.7652104934758927
spatial,8,C,GROWTH,MLP,0.75329198133625,500,TRAIN,0.7511281651242397,0.7554557975482602
spatial,8,C,SYMMETRY,MLR,0.4112229826999145,50,TRAIN,0.3909805692877892,0.43146539611203977
spatial,8,C,SYMMETRY,RF,0.6241213529075821,50,TRAIN,0.6157335006385187,0.6325092051766454
spatial,8,C,SYMMETRY,SVR,0.4592022609450603,50,TRAIN,0.44528582976349834,0.4731186921266222
spatial,8,C,SYMMETRY,MLP,4.150306028980847e-05,50,TRAIN,2.39975991457865e-05,5.900852143383044e-05
spatial,8,C,SYMMETRY,MLR,0.23359360219022285,100,TRAIN,0.22127612896561807,0.24591107541482762
spatial,8,C,SYMMETRY,RF,0.3934985466017779,100,TRAIN,0.3849327171298538,0.40206437607370205
spatial,8,C,SYMMETRY,SVR,0.4439933933305639,100,TRAIN,0.432931277710878,0.4550555089502498
spatial,8,C,SYMMETRY,MLP,0.018073094517034184,100,TRAIN,0.007926670772502444,0.028219518261565924
spatial,8,C,SYMMETRY,MLR,0.14615882657237794,150,TRAIN,0.13661019751819142,0.15570745562656446
spatial,8,C,SYMMETRY,RF,0.3045711700183066,150,TRAIN,0.2988518747597325,0.31029046527688064
spatial,8,C,SYMMETRY,SVR,0.42067446870735226,150,TRAIN,0.4124178927582987,0.4289310446564058
spatial,8,C,SYMMETRY,MLP,0.04088764953576988,150,TRAIN,0.02758655571968866,0.054188743351851094
spatial,8,C,SYMMETRY,MLR,0.11304968202430325,200,TRAIN,0.10494122025149846,0.12115814379710804
spatial,8,C,SYMMETRY,RF,0.2613913694898991,200,TRAIN,0.2567492411659077,0.2660334978138905
spatial,8,C,SYMMETRY,SVR,0.4256860469052956,200,TRAIN,0.41830748288110475,0.43306461092948645
spatial,8,C,SYMMETRY,MLP,0.05138239185333119,200,TRAIN,0.04162223321451905,0.06114255049214333
spatial,8,C,SYMMETRY,MLR,0.10257099244273804,250,TRAIN,0.09601332528047214,0.10912865960500394
spatial,8,C,SYMMETRY,RF,0.22085154477828167,250,TRAIN,0.21589812228162525,0.2258049672749381
spatial,8,C,SYMMETRY,SVR,0.41756407890819053,250,TRAIN,0.41085261219964797,0.4242755456167331
spatial,8,C,SYMMETRY,MLP,0.08035205917547303,250,TRAIN,0.07135376685023756,0.0893503515007085
spatial,8,C,SYMMETRY,MLR,0.08233386184079526,300,TRAIN,0.07809612921293937,0.08657159446865115
spatial,8,C,SYMMETRY,RF,0.20203122880798755,300,TRAIN,0.1976815037009052,0.2063809539150699
spatial,8,C,SYMMETRY,SVR,0.4109123109858512,300,TRAIN,0.40541895723547666,0.4164056647362257
spatial,8,C,SYMMETRY,MLP,0.04554708857348362,300,TRAIN,0.03783864204129764,0.053255535105669605
spatial,8,C,SYMMETRY,MLR,0.06855356303054848,350,TRAIN,0.06371125183248992,0.07339587422860704
spatial,8,C,SYMMETRY,RF,0.18948064692203734,350,TRAIN,0.18606881326776764,0.19289248057630703
spatial,8,C,SYMMETRY,SVR,0.390332957867062,350,TRAIN,0.38479486900462095,0.3958710467295031
spatial,8,C,SYMMETRY,MLP,0.06570274727204675,350,TRAIN,0.058040967188689695,0.07336452735540382
spatial,8,C,SYMMETRY,MLR,0.0696498427169891,400,TRAIN,0.06556142914086296,0.07373825629311523
spatial,8,C,SYMMETRY,RF,0.17701692678472222,400,TRAIN,0.17365770508476674,0.1803761484846777
spatial,8,C,SYMMETRY,SVR,0.3912733054498832,400,TRAIN,0.3870223434305519,0.3955242674692145
spatial,8,C,SYMMETRY,MLP,0.08211432183013832,400,TRAIN,0.07481418013298897,0.08941446352728767
spatial,8,C,SYMMETRY,MLR,0.06925907583975173,450,TRAIN,0.06508123879569333,0.07343691288381013
spatial,8,C,SYMMETRY,RF,0.1637184431196558,450,TRAIN,0.16072736246080882,0.1667095237785028
spatial,8,C,SYMMETRY,SVR,0.3969900010443416,450,TRAIN,0.39252849047091837,0.4014515116177649
spatial,8,C,SYMMETRY,MLP,0.07889473312116406,450,TRAIN,0.073217189578786,0.08457227666354213
spatial,8,C,SYMMETRY,MLR,0.05991628099817615,500,TRAIN,0.05646731838987046,0.06336524360648184
spatial,8,C,SYMMETRY,RF,0.15495645267907407,500,TRAIN,0.15208393739134612,0.15782896796680201
spatial,8,C,SYMMETRY,SVR,0.3787405341037223,500,TRAIN,0.3754439868821844,0.38203708132526026
spatial,8,C,SYMMETRY,MLP,0.07780688036370746,500,TRAIN,0.07195836072207017,0.08365540000534476
topo,15,C,ACTIVITY,MLR,0.8945380324241706,50,TRAIN,0.8878194236232944,0.9012566412250469
topo,15,C,ACTIVITY,RF,0.8125399989716137,50,TRAIN,0.8054262613373964,0.819653736605831
topo,15,C,ACTIVITY,SVR,0.7760356320937069,50,TRAIN,0.7668828406719164,0.7851884235154973
topo,15,C,ACTIVITY,MLP,0.4817848639087456,50,TRAIN,0.4363542603940454,0.5272154674234458
topo,15,C,ACTIVITY,MLR,0.7780683258459645,99,TRAIN,0.7685320366842499,0.7876046150076792
topo,15,C,ACTIVITY,RF,0.7439353325975603,99,TRAIN,0.7368335743875218,0.7510370908075987
topo,15,C,ACTIVITY,SVR,0.7724902384180602,99,TRAIN,0.7636707157155295,0.7813097611205909
topo,15,C,ACTIVITY,MLP,0.6765591023509809,99,TRAIN,0.6634394523990337,0.6896787523029282
topo,15,C,ACTIVITY,MLR,0.7394970076022052,149,TRAIN,0.7289324939691963,0.750061521235214
topo,15,C,ACTIVITY,RF,0.7108837031220022,149,TRAIN,0.7035740848474608,0.7181933213965437
topo,15,C,ACTIVITY,SVR,0.7774840882377604,149,TRAIN,0.7699923267917232,0.7849758496837975
topo,15,C,ACTIVITY,MLP,0.7044525299434401,149,TRAIN,0.6968247058847747,0.7120803540021055
topo,15,C,ACTIVITY,MLR,0.7162024209911378,199,TRAIN,0.7080739477271366,0.7243308942551391
topo,15,C,ACTIVITY,RF,0.6796707915156422,199,TRAIN,0.6736938109711553,0.6856477720601292
topo,15,C,ACTIVITY,SVR,0.7653223569102827,199,TRAIN,0.7585715640025493,0.7720731498180161
topo,15,C,ACTIVITY,MLP,0.7071753299958488,199,TRAIN,0.7008081030161766,0.7135425569755209
topo,15,C,ACTIVITY,MLR,0.6998178515580109,249,TRAIN,0.6923580109769379,0.7072776921390839
