feature,timepoint,context,response,model,num_observations,train_r2s,test_r2s,train_rmses,test_rmses,set,r2_mean,r2_se_lower,r2_se_upper,rmse_mean,rmse_se_lower,rmse_se_upper
spatial,0,CH,SYMMETRY,MLP,350,"[0.29629874750395435, 0.33138596575228685, 0.3447346577164241, 0.3362158841458961, 0.31287772343249165, 0.2769515198964343, 0.35861020070607974, 0.29153464859223477, 0.36264303968546885, 0.3505568381362847]","[0.1760678936359562, 0.02959519551021239, 0.13561550999263494, 0.09583367069376036, -0.11152885779534927, 0.10339998029673858, 0.23069495572516396, 0.14616688712346393, 0.21347237164000576, 0.03425049122307833]","[0.1342578310192777, 0.125412029667068, 0.12777062065714836, 0.13410788626446468, 0.13568447456834312, 0.13492178538533206, 0.12571340150332855, 0.13447886017193558, 0.1275789434303178, 0.12440613991768976]","[0.14805431426390409, 0.17197116901137321, 0.16160679071520548, 0.14762922396353528, 0.15120179759927602, 0.15909989948022588, 0.14403366213169158, 0.1429726923607843, 0.14492262960435998, 0.14721048067099377]",TEST,0.10535680980456652,0.0748757374527828,0.13583788215635023,0.15187026598013495,0.14905127499305573,0.15468925696721417
spatial,0,CH,SYMMETRY,MLR,400,"[0.3132443748976337, 0.29818066703157975, 0.3735232759916113, 0.27258137590982034, 0.2520136095372262, 0.3333732013851284, 0.27737018312149353, 0.3397574063218386, 0.3294369527017702, 0.35909572537918855]","[0.22369140565002232, 0.1463648835810445, 0.15057065780190515, -0.2560435658295641, 0.24832698168575162, 0.21238763861534793, 0.0756739683948372, 0.11392312020661866, -1.988316814290997, 0.006445064298917558]","[0.13665691360871068, 0.12614127379851542, 0.1287658641258808, 0.14158285784281577, 0.13885937343175467, 0.12943621279850634, 0.13083176162998023, 0.12230184384626065, 0.12908953629932346, 0.12795354662726025]","[0.13328023346060358, 0.16437292670136824, 0.1384435362129671, 0.17709601241407877, 0.14098925683306757, 0.13902452301232784, 0.15055093684329382, 0.16303591705792972, 0.2857995720816239, 0.1543437889706511]",TEST,-0.10669766598861163,-0.30979300207373517,0.09639767009651193,0.16469367035879115,0.15126715800240495,0.17812018271517735
spatial,0,CH,SYMMETRY,RF,400,"[0.3866387504231459, 0.42581745333031495, 0.35467180846450996, 0.418415381777433, 0.43942621731831555, 0.35508905869862584, 0.35798341826896274, 0.40870907606040363, 0.3740217318918866, 0.4191093194392316]","[0.18671839659700018, 0.11811947750643736, 0.18115070486957652, 0.00633762300490448, 0.023600540365462552, 0.14059840444616056, 0.052024495014146965, 0.13921790486204377, 0.14289611777053612, 0.019190410348571274]","[0.12806873448392583, 0.11896609629490355, 0.12786652110904936, 0.11635791624661107, 0.11847783219315454, 0.12510653994215523, 0.13183688064643306, 0.12498636985324045, 0.12607290938764124, 0.12099556610865915]","[0.1315579603078661, 0.15370302027128377, 0.1524719504881338, 0.16470986216718755, 0.16705788088842047, 0.15777471603512966, 0.14169606781550625, 0.14504851939914926, 0.1507828902424708, 0.15346202576049825]",TEST,0.100985407478484,0.08027506441625296,0.12169575054071505,0.15182648933756454,0.14866351662582536,0.15498946204930372
spatial,0,CH,SYMMETRY,SVR,400,"[0.4533078973024256, 0.4818008876335982, 0.473106954052709, 0.4450684244653629, 0.5199326284988939, 0.46080969827223006, 0.4922736384865043, 0.4940784781913682, 0.525905011732058, 0.47879350607102933]","[-0.008631499396359432, 0.15200696077987297, 0.17533710439820127, 0.05136825777538612, 0.1084818259810939, 0.15777535170940438, 0.21340719758637006, 0.14435966143431767, 0.020345803702744858, 0.08303293265092981]","[0.1196391892329086, 0.11596104681240564, 0.1172496355260655, 0.12292320069080169, 0.11170154398402506, 0.11489013243173601, 0.11777101024183323, 0.11176039040266186, 0.11274827302164568, 0.11780037404870622]","[0.1493016479030131, 0.15179864674346014, 0.13522811298357135, 0.14151803141172178, 0.15777386780558258, 0.1532734132703392, 0.12975242080441785, 0.156609264658873, 0.16076981896877726, 0.14106133098238702]",TEST,0.10974835966219616,0.08819203248273406,0.13130468684165827,0.1477086555532143,0.14460695187407954,0.15081035923234906
spatial,0,CH,SYMMETRY,MLP,400,"[0.31874235042357724, 0.29549667816724845, 0.3658985780384669, 0.31403295421838406, 0.4577506419480989, 0.3627358454534132, 0.3839681450869208, 0.3326028581915239, 0.34525487399533195, 0.2582201306674561]","[-0.5221350851289834, 0.14672704564328087, 0.13044929994896426, -0.1113154746298104, -0.11802754191474674, -0.4457041881582895, 0.2080662740324546, 0.18836134462856746, 0.15895690813533236, 0.15820167287635334]","[0.13364626077037198, 0.13578938900551746, 0.1275103466940269, 0.13496192962147083, 0.1211814595870756, 0.1311205958946006, 0.12628587040334474, 0.12759900417899955, 0.12822478568639506, 0.1379294712637921]","[0.17872206689714976, 0.1343161771776714, 0.15024928694982403, 0.17025769285875023, 0.16101493405805253, 0.1719808659184888, 0.14730646593316526, 0.14141110167392298, 0.14650097727478864, 0.13925808809997928]",TEST,-0.02064197445668772,-0.10194083540673515,0.06065688649335971,0.15410176568417927,0.1494906115529619,0.15871291981539665
spatial,0,CH,SYMMETRY,MLR,450,"[0.2938587220133837, 0.3238355932964979, 0.298084862587191, 0.3031080894329091, 0.32214031916777, 0.34061591010390524, 0.30362181459672444, 0.27879169166330686, 0.321587927634576, 0.21968034005610781]","[0.14946913665303474, 0.1436531569917603, 0.27199344561873606, 0.1842976317868743, 0.1948611109612286, 0.12510768017607432, 0.10141750603421296, 0.30942386879628725, 0.16899168808848553, 0.25443265671465354]","[0.1338796049705324, 0.12818183592286495, 0.1276233751671911, 0.13442816464031268, 0.1295528267136267, 0.1311975311009481, 0.1325950194024853, 0.1351915537042527, 0.12851144230576272, 0.14114981217391145]","[0.14917372145187205, 0.15376129218413695, 0.15166402081420705, 0.149189538407094, 0.14272037709790272, 0.14213291791168658, 0.15068397530226588, 0.13219158091379982, 0.1463458141275915, 0.14335348336662077]",TEST,0.1903647881821348,0.16999781225736071,0.21073176410690886,0.14612167215771776,0.1442299471238723,0.14801339719156323
spatial,0,CH,SYMMETRY,RF,450,"[0.34630767915169103, 0.3765521765247424, 0.38294088783983693, 0.3884101490435512, 0.38667427724485215, 0.4000656770136036, 0.3825699940658731, 0.39267305504227745, 0.36253462699811145, 0.3763782865372275]","[0.13259336356620166, 0.08332231176379956, 0.1340675536139847, 0.08479458739105572, 0.07315908053330356, 0.03977035890638958, 0.05736617039137981, 0.06221380123816067, 0.11011817493523668, 0.12602679619283663]","[0.12563738563302543, 0.12446595855904062, 0.1255191019667558, 0.12409775258541542, 0.12340835800286383, 0.12012497788209163, 0.1263308385967527, 0.12408512685011323, 0.1279946892427558, 0.12969507446799658]","[0.1602015156473212, 0.15990982000529436, 0.14672221775764352, 0.15724040354511468, 0.16319099799824704, 0.16576967719535002, 0.15550561631502888, 0.1533451441973703, 0.14583292272690498, 0.13801763980359852]",TEST,0.09034321985323486,0.08025709183530087,0.10042934787116885,0.15457359551918734,0.15196324414273618,0.1571839468956385
spatial,0,CH,SYMMETRY,SVR,450,"[0.4572834424005101, 0.46296877271864567, 0.48660000961277317, 0.43338903825425623, 0.4522038415746934, 0.45792840628250675, 0.4678289280900524, 0.44947012227962924, 0.4561865774502766, 0.489799977143183]","[0.1272713707842067, 0.1696191157025242, 0.006007119095466584, 0.25545940457279226, 0.21939290923555477, 0.06493605538518532, 0.10931534416432809, 0.11313534432504302, 0.12997927841945855, 0.11388476143740645]","[0.11913637390879124, 0.11697223521789063, 0.11696564513735935, 0.12023485917144217, 0.11651250615347973, 0.11967055902516716, 0.1148600394808253, 0.11712561581625622, 0.11403324641860467, 0.11345304392113699]","[0.14442632784626974, 0.15067210805594575, 0.15737716982736907, 0.1364445119830047, 0.14749701468845644, 0.14938753262481616, 0.14802160530812283, 0.14857516628853903, 0.1506783739367384, 0.15374412509260135]",TEST,0.1309000703121966,0.10948052380827461,0.1523196168161186,0.14868239356518634,0.14701088680267838,0.1503539003276943
spatial,0,CH,SYMMETRY,MLP,450,"[0.37562767893270443, 0.29906915724378946, 0.3774051284341343, 0.329896622101863, 0.36374812092962217, 0.36401623165716146, 0.48900861180237376, 0.40030706101866476, 0.4682201782533246, 0.3017078865859629]","[0.193548277568519, -0.2851336454232012, 0.11317260831383291, 0.18391020901743682, -0.31409711055498124, 0.10708687801669259, 0.07985939826602206, -0.15852249127739904, 0.0664307136635035, 0.23173289425343624]","[0.12472305322117604, 0.13546845426878884, 0.12434420717156035, 0.12976848093036256, 0.12563680911401753, 0.12609074018017175, 0.11195155751315283, 0.1193295595002626, 0.11870315985287204, 0.130149137517733]","[0.14533939508072066, 0.17845196871205538, 0.1530253780792139, 0.14247146576415617, 0.1835357346558407, 0.15361584216361313, 0.1617196048922148, 0.1815425054091267, 0.15742123889448734, 0.1401874745229279]",TEST,0.02179877318438617,-0.03823338008896274,0.08183092645773508,0.15973106081743565,0.15486126503272116,0.16460085660215015
spatial,0,CH,SYMMETRY,MLR,500,"[0.31082784150765486, 0.25845272824596854, 0.275893081841488, 0.31709296867069026, 0.281548363889377, 0.31137858788557937, 0.29658130409379146, 0.3102083274702775, 0.2691800758042504, 0.31287445151470505]","[0.17824261647610928, 0.14397058305043542, 0.14319434448212587, 0.14890570087360833, -0.13026335850561943, 0.19299341123459557, 0.1178679758996759, 0.09780158510481562, 0.23184534504284993, -2.703165893635308]","[0.13224142148079446, 0.1322484298898369, 0.13300044273870684, 0.1335560727044777, 0.13304945041625643, 0.13592001043814333, 0.13291591336683858, 0.13496887636898872, 0.13709341563561203, 0.1335438090387034]","[0.14569535481223744, 0.15779718168620221, 0.15490197203314884, 0.1431575521217187, 0.176595138994975, 0.13467238176961832, 0.1527379959169512, 0.1450805810494413, 0.13854063318481452, 0.3011689565793943]",TEST,-0.15786076899767112,-0.4277590162121192,0.11203747821677698,0.16503477481485018,0.15025403226847353,0.17981551736122683
spatial,0,CH,SYMMETRY,RF,500,"[0.34532257786631726, 0.3481020559704444, 0.34060872095781636, 0.3594844736851529, 0.3622371459261765, 0.3541099884951079, 0.3437803434477893, 0.37927143581511324, 0.3553432961637427, 0.3605222670323054]","[0.17685767868638325, 0.10719710340197985, 0.13613469572518755, 0.14033159940975592, 0.08392475159284285, 0.1217458088682809, 0.13596801275467552, 0.04452341741914312, 0.08911918151111797, 0.024026754393772998]","[0.13050454227564293, 0.12891712248845077, 0.13145016936528134, 0.1292822227637136, 0.12904644466954837, 0.1271822156706786, 0.12939589899906345, 0.1259545966305534, 0.1266727289736953, 0.1243683464779453]","[0.14164928182919534, 0.15093477406382935, 0.1437663383332885, 0.14391230391517945, 0.14872560957056494, 0.15295055587682013, 0.14834209672971416, 0.15585527568428403, 0.15679732800878962, 0.1662141032503846]",TEST,0.10598290037631396,0.0920092560852205,0.11995654466740742,0.15091476672620502,0.14869075580875038,0.15313877764365966
spatial,0,CH,SYMMETRY,SVR,500,"[0.4583413916105247, 0.4913867822094764, 0.49157603847543074, 0.43941322968269936, 0.42434760903611934, 0.4480656572553251, 0.4818822919061371, 0.46959964024574874, 0.47482181190868367, 0.41380360282404194]","[0.13757952263530815, -0.03344750302389965, 0.08865994638303343, 0.20088070849551265, 0.17974756273405024, 0.16892498526036903, 0.10304775363507412, 0.0966545886311716, -0.07837027098643556, 0.26423621403235553]","[0.11603859591338292, 0.11522138442569717, 0.11275697264429131, 0.11874058936598714, 0.12301121072965278, 0.11801398387532669, 0.11269662060719102, 0.1195121727074014, 0.12069521408967449, 0.12218364053560317]","[0.15274412999167347, 0.1578515665155236, 0.15607585261218843, 0.14485054844820558, 0.13937508474922955, 0.14752305104795765, 0.15813855060700496, 0.14151381394351775, 0.14808771443642954, 0.13739856446232743]",TEST,0.11279135077965395,0.08151674771170306,0.14406595384760484,0.14835588768140578,0.14606392868766588,0.1506478466751457
spatial,0,CH,SYMMETRY,MLP,500,"[0.3365331474000298, 0.4036415521217961, 0.42020927772238437, 0.34303400952031604, 0.34485182491936395, 0.2609393273822078, 0.4092661571581554, 0.2763380384229245, 0.3243578661071552, 0.33456900853524263]","[0.21677241483664522, 0.14792769380389537, 0.08800886461774149, 0.16593152785474807, 0.062359742397073425, 0.22003181752467738, 0.15062495434098866, 0.2069029578525482, 0.16523186798521383, 0.12642712643189558]","[0.12893185819540026, 0.1250541458652034, 0.12089402625478357, 0.12981106520585828, 0.131193616814412, 0.1355657454079191, 0.12443568138558668, 0.13287072086971013, 0.13115482344395213, 0.1299589240310265]","[0.14434303319520658, 0.14262019817781094, 0.15434811637129206, 0.14494005853178313, 0.14911773654342142, 0.14509218402070304, 0.1423777862165851, 0.14860065742858874, 0.14549384272693755, 0.149910924248209]",TEST,0.15502189676454275,0.13923624904894066,0.17080754448014485,0.14668445374605374,0.14556071828194458,0.1478081892101629
topo,8,CH,ACTIVITY,MLR,50,"[0.7206702244224817, 0.4364903625462402, 0.5835256482612279, 0.6282602373383257, 0.683314922465637, 0.6410515409699644, 0.6846781792618908, 0.5198117437755887, 0.5642983975565823, 0.8358376604138091]","[-2.398962057659145, -0.1811908567473366, -0.7569349416205644, -2.0835550522978488, -1.1415604313069831, -0.4524442605222565, -5.463962597472295, 0.11903988740784155, -0.4585943150064691, -3.5081948230948745]","[0.20781317843807987, 0.2014540708840321, 0.1821376091258395, 0.21688337793058463, 0.2350877211497374, 0.2260884179987479, 0.15134172651693759, 0.14942716083520838, 0.29608046783073616, 0.15355881768263874]","[0.21194904586793295, 0.6316816565092961, 0.31852707508243, 0.6530777874207131, 0.22377636823099747, 0.37516079804717667, 0.1810436153537908, 0.3883704693575731, 0.7227402818487693, 0.6105169429085634]",TEST,-1.6326359448319931,-2.161234690668625,-1.1040371989953615,0.4316844040627241,0.37020966842503616,0.4931591397004121
topo,8,CH,ACTIVITY,RF,50,"[0.4708484613298488, 0.4147771351102625, 0.3407204870733991, 0.21044935813678334, 0.24969232067494107, 0.2911358321087175, 0.3266881242293799, 0.3325936393882729, 0.21069976537983315, 0.2188314905667349]","[-0.12266819091192627, -0.13319677445203837, 0.04590695793645483, 0.04009399716746476, -0.11766836938845926, -0.01860599702230714, -0.12274033861307987, 0.02182293364562926, -0.09068024654132434, -0.15467721654415545]","[0.38795989332007674, 0.26715810205888574, 0.24484584659095845, 0.4091832257690186, 0.3081543080414974, 0.3624743873102007, 0.25501976300339, 0.15453287025717005, 0.20845764261026242, 0.26427492311669337]","[0.2963560747329127, 0.4309387662602491, 0.49388971605235615, 0.25945405686073225, 0.29745861402015794, 0.30179099856501956, 0.4156579710646766, 0.2309585427858683, 0.3763392879868506, 0.3748601859210875]",TEST,-0.06524132447237417,-0.0888677814346254,-0.041614867510122944,0.34777042142499104,0.32263872981939123,0.37290211303059084
topo,8,CH,ACTIVITY,SVR,50,"[0.5105916777290912, 0.3334102586105264, 0.214095900591745, 0.33692387861219086, 0.30386219498680245, 0.2593295138270403, 0.2858825756722868, 0.5482595617190389, 0.20071454534982913, 0.3204391957188374]","[-0.979598268305556, -0.09676203071869693, -0.0680654724893206, -0.5887856548918871, 0.24216158428625678, -0.04028085890620048, -0.10359398188313129, -0.03430657571751472, -0.11774263655565931, -0.006496083467566027]","[0.2503262947196326, 0.12995090207879964, 0.27632746671573116, 0.23611609488980337, 0.27058742808047637, 0.28267437378952426, 0.2724445413636021, 0.12263464238865082, 0.32538240892571485, 0.31114188762406]","[0.1961958007388802, 0.39887890679543936, 0.47862930220350985, 0.2125835931854759, 0.1777422041570868, 0.21239754058013527, 0.16098765483114896, 0.378682590554849, 0.39800565497922374, 0.3722240234213064]",TEST,-0.17934699786492755,-0.28349605545344825,-0.07519794027640686,0.2986327271447055,0.26355543091161754,0.3337100233777935
topo,8,CH,ACTIVITY,MLP,50,"[-4.65588012588114e-09, 0.3939809643776715, -1.9157461395025166e-08, 5.576792028172406e-09, -6.46462397835279e-07, -1.866889354218415e-08, -1.6859818039449692e-06, -1.2518368563974036e-09, -8.774925230881081e-09, -6.260787399625656e-08]","[-0.014416583562455898, -0.5211500790807597, -0.08934785119538802, -0.016382263175784173, -0.1652287790767588, -0.7353988537425715, -0.24518412606708795, -0.04636201068977508, -0.05963875499268689, -0.07350781419353258]","[0.2917524847896551, 0.2715010361567681, 0.2935522823935762, 0.35780886174815263, 0.1355707419695935, 0.41840053270884736, 0.2717267703141875, 0.2928631943264358, 0.2913341918676376, 0.31427520291505523]","[0.18353969127689843, 0.291054046735458, 0.3559983369068092, 0.17821016728724362, 0.6064557519368312, 0.20009232440841543, 0.16578226835393062, 0.4156298315730801, 0.42705972850648943, 0.39079219650016256]",TEST,-0.1966617115776801,-0.26964357692360125,-0.12367984623175894,0.3214614343485319,0.2782556007653406,0.3646672679317232
topo,8,CH,ACTIVITY,MLR,100,"[0.3272910283504452, 0.5448806522152774, 0.2167663576277581, 0.2393906646551316, 0.3086262907911659, 0.31764469802260187, 0.3401172159278826, 0.27338230219132853, 0.2155420079850715, 0.35295695659770765]","[-0.07232836923087627, -3.3111118026365958, -0.02588403255742877, 0.035764304570521155, -0.2765795636586492, -0.06170796938075407, -1.0025762350431364, -0.10078880400527579, -0.11338281714008658, -0.17478729604842957]","[0.17115289112250381, 0.3002142811961554, 0.28610466736776097, 0.2837770598255088, 0.2753503581164963, 0.2692240619001474, 0.2934253309503836, 0.25049565042647837, 0.2947078663285925, 0.2797880639171094]","[0.3439904350949952, 0.3633628059751217, 0.40079963493212734, 0.4366744835578838, 0.31968978110880963, 0.33484245059919937, 0.5714958119923478, 0.31447841394344866, 0.1732743240475564, 0.2774912737737542]",TEST,-0.5103382585130711,-0.818643599544387,-0.20203291748175523,0.3536099415025244,0.3222830281394725,0.3849368548655763
topo,8,CH,ACTIVITY,RF,100,"[0.19025303933706716, 0.14419773399785785, 0.19006881229249295, 0.19658122958052782, 0.14125553126779555, 0.1347987716932173, 0.18260884187148108, 0.1818333592122754, 0.25083064855835535, 0.1985522251908396]","[-0.36510952315215706, 0.00789564391906672, 0.018117377746184382, -0.18816188042742255, -0.04861944401854901, -0.006228571893218238, -0.015457905663446292, 0.0771107199215173, 0.24123539135682193, 0.1364254345357866]","[0.3145891543946588, 0.32781097385029945, 0.29670292508757723, 0.2848868168236585, 0.3090687741367795, 0.31335648275236305, 0.25738500941426146, 0.3724941538615462, 0.3723225309795997, 0.3140924548152844]","[0.22179611443473596, 0.39728492792457726, 0.4880277853828233, 0.44316753479492454, 0.378378583202833, 0.39368103693763057, 0.2361455236210391, 0.34306092065360827, 0.3130203441017367, 0.3634191074657512]",TEST,-0.014279275767541622,-0.06452422866804622,0.035965677132962975,0.35779818785196604,0.3326848887050301,0.382911486998902
topo,8,CH,ACTIVITY,SVR,100,"[0.3086043727044937, 0.30223667295629575, 0.3556871508609156, 0.30283509348412774, 0.1862542521615992, 0.33721648282837946, 0.19592780864889348, 0.22309565707841117, 0.41303339414607854, 0.47886715315473627]","[-0.16129327906862745, -0.07742692656199379, 0.3065102820485568, 0.08670276436636637, -0.06738950190641146, -0.05899351386376939, 0.012746953516554416, -0.00010229025086072596, 0.06604104147918666, -0.022636357093747783]","[0.22072242130479172, 0.2151857755782318, 0.24916021848827188, 0.26980211253186875, 0.2895900536697584, 0.2978500850302345, 0.32465680858491547, 0.2581986218553743, 0.20021205617287827, 0.18015411509636867]","[0.3667903240912327, 0.38095325418702297, 0.19346632828759508, 0.20220865251881803, 0.36901448652775937, 0.4532147766121987, 0.4432774699478933, 0.30784586040487993, 0.30078918550626504, 0.4681793885089136]",TEST,0.008415917266525363,-0.02977125273859559,0.04660308727164632,0.3485739726592579,0.3193429400084015,0.37780500531011424
topo,8,CH,ACTIVITY,MLP,100,"[-3.024661165973441e-08, -2.449230787071599e-07, 0.31584125564274235, 0.6543609917473505, 0.24872426893503152, 0.047478139903793015, 0.21718425966522203, 2.7082707620973423e-07, 0.1499167739506293, 0.346171862651782]","[-0.028165118146861623, -0.03691366640314331, -2.5728268076390712, -5.975479445131654, -0.18185118579234438, -0.13652708166253746, -0.2307844952160667, -1.8812557685215627, -0.005362621078046637, -0.44810732357859195]","[0.1104806927003793, 0.29123525906206055, 0.296136055297698, 0.26659003469709225, 0.3003342984972756, 0.28589299193709417, 0.2893213866595624, 0.3622840444377789, 0.3183484781479428, 0.2799160694382534]","[0.17285800021804176, 0.45660022787748444, 0.185131995247279, 0.47656797313520904, 0.30532984841066685, 0.19465437088846543, 0.2579198705973942, 0.20760788389634371, 0.4229194396526364, 0.2525182396293195]",TEST,-1.149727351316988,-1.7237843313203647,-0.5756703713136117,0.293210784955284,0.25808308246827205,0.328338487442296
topo,8,CH,ACTIVITY,MLR,150,"[0.26016083979706495, 0.25527927083978674, 0.30248768953844474, 0.40195708783179007, 0.2198858586535286, 0.2696336542506017, 0.21310021529351586, 0.2651962371514702, 0.33753195219142973, 0.21704325462130103]","[0.0150072114004427, 0.0056729597876838955, 0.04592463368037347, -0.0981522219391282, -0.16660997956751844, -0.13073668470222066, 0.056198056800873086, 0.11076127765422672, -0.12334707061643235, 0.04066240108158037]","[0.3054565122655941, 0.24579153198656303, 0.2570378286569974, 0.250444305748042, 0.26910511667454695, 0.2993506177664412, 0.3214961296525529, 0.281911279239304, 0.34036730972648294, 0.3187170286959813]","[0.43878103775184896, 0.5066018365240396, 0.18173908196003355, 0.33024619631110746, 0.23866900971278499, 0.3836651735454282, 0.3107796009757821, 0.38677328906695324, 0.3841783529309951, 0.26997297707562606]",TEST,-0.02446194164201194,-0.05329970205325829,0.004375818769234409,0.34314065558545986,0.31404966331763473,0.372231647853285
topo,8,CH,ACTIVITY,RF,150,"[0.1536891121814501, 0.12406102869436408, 0.16551523185572692, 0.13541401444095713, 0.11882290897357062, 0.2399448555737539, 0.16067812107542345, 0.18091110274103817, 0.1346780049573556, 0.1088728154151849]","[0.006968147662497426, -0.027003403158180728, 0.017619573711767478, -0.04055534998208721, -0.036969263232954575, -0.2290575612258252, -0.017452872828896293, -0.2872181507425402, -0.03344919269143998, -0.030582874667730353]","[0.2954957786296777, 0.28478051690877476, 0.26770667180586827, 0.2788478895222285, 0.2496657335160428, 0.2803090738479176, 0.36575934203064703, 0.3040764952130622, 0.2922470078158102, 0.3238134266422974]","[0.3039247312262435, 0.30299793297738803, 0.24226304137481705, 0.484205109624457, 0.3907934858895415, 0.27008096665425807, 0.3425321266323657, 0.2174128943098532, 0.4680466947793157, 0.2895829386811785]",TEST,-0.06777009471553896,-0.09867190528639386,-0.03686828414468408,0.3311839922149418,0.3040396593870749,0.35832832504280876
topo,8,CH,ACTIVITY,SVR,150,"[0.17739065129867748, 0.2474310118727766, 0.2996377649316918, 0.2836031533711578, 0.21239279841362513, 0.3621202816214172, 0.3141641574645482, 0.23315169721999496, 0.1383733249038296, 0.1914486987902979]","[0.24099013624253007, -0.07630809110815262, 0.08863927646011882, 0.11920535120311115, 0.06873533104464491, 0.04214864624754455, -0.04870080487552708, -0.05142759365910732, 0.011940521082362765, 0.0828185055429912]","[0.3338284700246891, 0.22415154373850085, 0.23448715555877134, 0.27262908077366677, 0.329064197301702, 0.30175575678428374, 0.2767786805840613, 0.2666201024851023, 0.3218943374337448, 0.2994853136222337]","[0.17560030807885046, 0.2713831385288242, 0.3833922035305359, 0.19357155213401758, 0.3117416660940313, 0.30089495206929195, 0.3270597819334966, 0.19725384489851186, 0.35749039194244775, 0.3087467967381417]",TEST,0.047804127818051635,0.019232680171730254,0.07637557546437301,0.2827134635948149,0.2611736023386062,0.30425332485102363
topo,8,CH,ACTIVITY,MLP,150,"[0.6528956026680244, 0.2733992751261327, 0.17229753004416037, 0.14447649869778167, 0.14340059984887088, 0.1839688735097631, 0.33544589478465947, 0.2137642766701784, 0.2829536591849937, 0.12667856080337414]","[-1.0406985726372997, 0.07661274108385074, 0.014502358256776038, 0.15402174412135794, -0.1351540723920326, 0.09060256662737598, 0.047536918732436595, 0.0594133902004077, -0.2423153691234008, 0.12459440198408744]","[0.2672424017256026, 0.2811135665408009, 0.27308247411247816, 0.3041886763734684, 0.34831662174894795, 0.27924849765844567, 0.2558137510630164, 0.25155538518057013, 0.24885008625261387, 0.27688854515178013]","[0.3709142694952097, 0.3013562910204092, 0.3982489407337443, 0.40062405607104445, 0.2850642250713115, 0.28134515391727066, 0.33098376964216436, 0.4206582478122368, 0.159978850949554, 0.31784597837031137]",TEST,-0.08508838931464406,-0.1921846716190156,0.022007892989727468,0.32670197830832565,0.30353030158221683,0.34987365503443446
topo,8,CH,ACTIVITY,MLR,200,"[0.23475931466446376, 0.24148395202826034, 0.17973583449162978, 0.21060515510070243, 0.1729017070467609, 0.13084411584132705, 0.2011288776297483, 0.17625082984535823, 0.23417987451737876, 0.2546278081021621]","[-0.04364764073849403, 0.03243858790104848, -0.12857634483041736, 0.12483714428142134, -0.02465716432936116, 0.09948269451313008, 0.08665915675513158, -0.2754102401638425, -0.030562999350853604, 0.00715076395819203]","[0.3039573708846027, 0.2450344550604879, 0.27107662256756765, 0.3283376303686062, 0.30156595694947746, 0.3104848338713528, 0.2619777587882936, 0.3111227031603788, 0.259575848061919, 0.24205438409870014]","[0.37419267946502216, 0.22040843330655666, 0.2964339134813041, 0.3621659433954021, 0.4026299287355345, 0.41982933694928337, 0.30679513874149494, 0.26474031135062787, 0.2814801120346462, 0.4030940177535214]",TEST,-0.015228604200404516,-0.05095045831828249,0.020493249917473453,0.3331769815213393,0.31271669652711503,0.35363726651556354
topo,8,CH,ACTIVITY,RF,200,"[0.09682308393116479, 0.12528416510601192, 0.12956827002185523, 0.16338900382618204, 0.15165535893616955, 0.1458186576300542, 0.20237496470271799, 0.1968011592043516, 0.15590650272525441, 0.15269030350276824]","[-0.07028241250241107, -0.05194207648031335, -0.49960605038684025, -0.015872410022377048, -0.0035948963828105196, 0.1896895248077094, -0.015234318326211138, -0.35923086911891633, 0.06871095073305278, 0.08235960992835312]","[0.27118782856782736, 0.31924579365729805, 0.3109633149184326, 0.3313018163641747, 0.3442186546072008, 0.35048886205714186, 0.30558670731882637, 0.36301346374974897, 0.32316899817061073, 0.33268906016324534]","[0.39576371426335194, 0.2754857010786285, 0.16403607429818656, 0.39860458043320207, 0.35588026062702355, 0.2596845121561462, 0.2896414571577843, 0.283281105840263, 0.35040624837962414, 0.3172689238671998]",TEST,-0.06750029477507644,-0.12984699307056316,-0.0051535964795897116,0.309005257810141,0.287758254717866,0.330252260902416
topo,8,CH,ACTIVITY,SVR,200,"[0.26789140032171743, 0.25356486582398086, 0.25269675895376087, 0.3395682686233613, 0.2776503966945515, 0.29126680556024787, 0.24434852725036127, 0.22359210232415794, 0.2688954288410065, 0.23821029865055965]","[0.10508152204122034, -0.014315232575618397, -0.053773568192193144, -0.1571983721921797, 0.1326150713203934, -0.07130747649045488, -0.04195940381200214, 0.06596679211380985, -0.017075810731048247, 0.027103188915762577]","[0.27597179234050756, 0.2219453888484878, 0.3133839774380895, 0.3316886030174778, 0.29387143098223023, 0.28757588147313123, 0.318655657536356, 0.27905985659537047, 0.26956904081817346, 0.23270510518825144]","[0.32008948969160783, 0.33712060248443004, 0.46610839689230027, 0.2783505376030339, 0.41089700597592455, 0.2584049785919311, 0.36004337840203215, 0.3703821085716865, 0.2606469540766391, 0.2625215865486469]",TEST,-0.002486328960231032,-0.02867755791832335,0.023704899997861285,0.3324565038838232,0.31127905999721533,0.35363394777043106
