feature,timepoint,context,response,model,train_r2s,R^2,test_r2s,num_observations,set,se_lower,se_upper
spatial,8,C,ACTIVITY,MLR,"[0.584332781913919, 0.42542853289865434, 0.45938718191082717, 0.6350662091944145, 0.5836494799836119, 0.35345730375034035, 0.4387265159561733, 0.5233319729429275, 0.4522175639197834, 0.46452669463828433]",0.4920124237108935,"[0.16718271150996322, 0.15371268118147108, -0.046738961437254645, 0.27186557900190234, 0.10580666890091772, 0.3769666780525778, 0.1941472328577678, 0.05329171856309456, -0.0036547285376491434, 0.31259889627603044]",150,TRAIN,0.4658897277080857,0.5181351197137013
spatial,8,C,ACTIVITY,RF,"[0.5022278649770096, 0.4780986840506589, 0.41342643953906055, 0.45557246992039024, 0.40943119940407147, 0.38264661404711475, 0.5002465882082219, 0.3858588775631976, 0.493829032668355, 0.46200231878556486]",0.44833400891636455,"[0.5162628625948229, 0.39726306758240715, 0.21196256475728614, 0.22158871382860112, 0.24836106895033205, 0.17824353321239783, 0.22887453942774827, 0.0824926715933677, 0.2187696604531203, 0.28873730495935523]",150,TRAIN,0.43428254722573045,0.46238547060699864
spatial,8,C,ACTIVITY,SVR,"[0.6856553247555431, 0.5874799649517508, 0.5199962498871596, 0.5903995403317563, 0.5737906584648171, 0.5496454748370203, 0.7070857809743303, 0.6087075482090145, 0.5287600659576344, 0.5232465374115806]",0.5874767145780607,"[0.20123226690138063, -0.10829712488079601, 0.23973088866292203, -0.1907009865281566, 0.22538518139068064, -0.0041133629558673945, 0.11353492700486645, 0.07895157303407963, 0.4098564652373897, 0.2789866244655739]",150,TRAIN,0.567944703952061,0.6070087252040605
spatial,8,C,ACTIVITY,MLP,"[0.652034598632394, 0.7099330342099068, 0.6905049067621145, 0.7036917193233261, 0.6945743464468817, 0.6353829954602941, 0.7467959361992428, 0.7968042703444499, 0.6727137984860836, 0.7043557395079354]",0.7006791345372629,"[0.02080503373966902, 0.2186095786829908, -0.07651748340515407, 0.28909773203974676, 0.02439651667354159, -0.036358605479503536, -0.4370537851563707, -2.2031832885590936, -0.24421270935182782, 0.21292579621280439]",150,TRAIN,0.6868850238734692,0.7144732452010567
spatial,8,C,ACTIVITY,MLR,"[0.4451665858181171, 0.40425178859811295, 0.47803842738697544, 0.42326812461456076, 0.36251476527825244, 0.36687601090813626, 0.34820126422846565, 0.5208213236147342, 0.39577784173075214, 0.4078719707241547]",0.4152788102902262,"[0.35809462048134566, 0.04084299627806354, 0.22164121802471204, 0.06726456962966743, 0.015129229963654844, -0.02037965587797963, 0.12068450320086777, 0.06818524898566636, 0.18274477965378655, 0.32084056397324223]",200,TRAIN,0.3990868009026941,0.43147081967775824
spatial,8,C,ACTIVITY,RF,"[0.4173220953928576, 0.5397324074027887, 0.4265233636949306, 0.46789525595572845, 0.44657748102691885, 0.5204308369094769, 0.3769418355580283, 0.4534738073513428, 0.42884748420595753, 0.3982874569208239]",0.4476032024418853,"[0.2301522538342471, 0.5319048405386433, 0.2607983718248664, 0.2911554991575446, 0.14195068115224974, 0.29310372723889255, 0.27287558612157825, 0.13948248039778743, 0.16774418868022045, 0.17222636574697536]",200,TRAIN,0.4323136335043524,0.46289277137941814
spatial,8,C,ACTIVITY,SVR,"[0.5846378510099366, 0.5934851293084518, 0.6316032356921699, 0.6210936141271137, 0.5925741189683487, 0.6184207003638482, 0.5938165272361, 0.6154951636425938, 0.6092956761428894, 0.6615561003198931]",0.6121978116811345,"[0.22596879212160947, 0.1737824793474546, 0.3637102920430133, 0.07924290877627094, 0.27410020151962944, 0.38990545649085095, 0.15377482501217343, 0.14412925391644127, 0.2648655584163252, 0.2526925356661499]",200,TRAIN,0.6052821464556739,0.6191134769065951
spatial,8,C,ACTIVITY,MLP,"[0.6955033376344928, 0.6600519612799634, 0.5717784090451573, 0.6550914003167464, 0.5839265142440402, 0.4940432827555047, 0.593261459303719, 0.6736315567824509, 0.5716441495864859, 0.6705602792410212]",0.6169492350189583,"[0.29808388142958453, -0.25498936557516383, -0.4930550907381501, -0.8874307904473766, -0.06260730274791282, 0.0661093159111068, -0.03762913606373153, 0.047952769073794865, -0.0989299577609748, 0.13711920091042495]",200,TRAIN,0.5978649785025922,0.6360334915353243
spatial,8,C,ACTIVITY,MLR,"[0.33468629656547166, 0.3880874337624306, 0.4684876124333619, 0.43241833477031366, 0.4106917291815939, 0.4761453589901965, 0.38632800180907867, 0.48631010446559364, 0.47588124240031926, 0.38337290744370045]",0.424240902182206,"[0.30889814305350927, 0.06883169214339524, 0.20009777060706935, -0.14587337637162712, 0.32938174507875506, 0.08881411084052437, 0.18451348634993636, 0.043073211927240784, 0.0007983511038137658, 0.04553988995389513]",250,TRAIN,0.4087954216840628,0.4396863826803492
spatial,8,C,ACTIVITY,RF,"[0.36967218264621293, 0.4009473738298741, 0.4652149315049736, 0.4000205909783535, 0.4563026611311387, 0.5116545854095143, 0.49752411460161916, 0.4046374503806113, 0.452483099477333, 0.4534853333302412]",0.4411942323289872,"[0.2619014645323666, 0.32128281988834373, 0.35245217408346374, 0.2606060185215675, 0.37215773545431496, 0.379880577287814, 0.39704061345524533, 0.3263916792649072, 0.2458241710284339, 0.2424065018403322]",250,TRAIN,0.427414404482989,0.4549740601749854
spatial,8,C,ACTIVITY,SVR,"[0.5889586343117463, 0.5756946631026261, 0.580573011874291, 0.6132576443548097, 0.5451741464185489, 0.6077643915512384, 0.45657895858867736, 0.6187325399546753, 0.5269452212612932, 0.5162254327006313]",0.5629904644118537,"[0.18383619080469826, 0.264690262886795, 0.437362139142069, 0.11059525775943391, 0.34707254166304546, 0.3082593748079232, 0.42148434562839987, 0.2559579515899493, 0.3491888919258259, 0.29849318311267625]",250,TRAIN,0.5475274055594002,0.5784535232643073
spatial,8,C,ACTIVITY,MLP,"[0.5421079656645937, 0.6039115837003133, 0.5173095444757245, 0.6552788613832399, 0.5882166068245687, 0.599076650893615, 0.5446797448673006, 0.6079867781252145, 0.5139457538210476, 0.5758773623079672]",0.5748390852063585,"[0.176493021878545, 0.22508429497320803, 0.2985267781035247, 0.09108888946790428, -0.010934610684608215, -0.19854580322561155, 0.3465898327675354, -0.1782919812080217, 0.3345379568646736, 0.04610790715720381]",250,TRAIN,0.5613555430677499,0.5883226273449671
spatial,8,C,ACTIVITY,MLR,"[0.4356741761175561, 0.33901224782359385, 0.45116477937504407, 0.4003314595844868, 0.44128712464965936, 0.3900816430623466, 0.3438532016855008, 0.38104144513526705, 0.3497829575642474, 0.36208966683025734]",0.389431870182796,"[0.10013000405138439, 0.2666303951983823, 0.1729160970368484, 0.1190140926483203, 0.14642109289696992, 0.22708033285466567, 0.25797113807351224, 0.25795384156088863, 0.15716615570270653, -0.08995028238685521]",300,TRAIN,0.37687516737729815,0.4019885729882939
spatial,8,C,ACTIVITY,RF,"[0.3930611039112052, 0.36594378216511836, 0.3907646044739821, 0.30069964580755937, 0.3386712746676356, 0.3375439901922678, 0.34534105238012014, 0.45839617408370725, 0.3390383513643275, 0.39476237557820015]",0.3664222354624123,"[0.35414348644291915, 0.25938346002303014, 0.37333025915859586, 0.32210517307587505, 0.3110551063369732, 0.35476459620680445, 0.2912719847153391, 0.20187670783117417, 0.22289892331659777, 0.24803524839952684]",300,TRAIN,0.35312464201830224,0.3797198289065224
spatial,8,C,ACTIVITY,SVR,"[0.5467825039759603, 0.5591038933727064, 0.5720359057352593, 0.5374079355912073, 0.5992628494099836, 0.6033248738995387, 0.49259728911919676, 0.5818714091435666, 0.5434877207290709, 0.57749645789989]",0.5613370838876379,"[0.5085626593139125, 0.4397760454511548, 0.2116821271302518, 0.3041132825318821, 0.2577831812114849, 0.2657257887833534, 0.3811824084188902, 0.21501354468220346, 0.30032178514244834, 0.1897388205431535]",300,TRAIN,0.5514215541004311,0.5712526136748447
spatial,8,C,ACTIVITY,MLP,"[0.5259692719634064, 0.5569438362432336, 0.529286878973316, 0.5217435309817329, 0.5224921676550102, 0.6254516366213737, 0.578950000952585, 0.5546005129038645, 0.5662931386637635, 0.5463855462690306]",0.5528116521227316,"[0.040184428377538106, 0.2863357891556675, 0.20480627615926206, 0.24424916917524786, 0.15079740043116763, 0.026731195277906128, 0.28417607424162616, 0.0441726510351691, 0.34869271212774966, 0.20440790618578197]",300,TRAIN,0.5431361528974811,0.5624871513479822
spatial,8,C,ACTIVITY,MLR,"[0.3650931542649626, 0.37885819276313526, 0.3971245486603714, 0.34498056016093925, 0.40570876005065803, 0.4008282900736875, 0.37485311902974483, 0.34336199337825224, 0.3714218716488942, 0.33846448474816127]",0.3720694974778807,"[0.4021507488128836, 0.2360468411758222, 0.19649411077073986, 0.33619972092929284, 0.14437268284325167, 0.24737896578279794, 0.10540597458405832, 0.33450551246034066, 0.25435727980031264, 0.26263337060927583]",350,TRAIN,0.3647369838288099,0.3794020111269515
spatial,8,C,ACTIVITY,RF,"[0.3842797093556889, 0.3704282299613617, 0.40642994591583514, 0.3524184822697084, 0.3812796236675585, 0.4129724468851157, 0.3897717563204032, 0.4114557029309307, 0.356595153265329, 0.4679433800453028]",0.3933574430617234,"[0.2886755513182194, 0.24859360820765308, 0.22474275228909024, 0.3158287963042695, 0.2517680587308966, 0.23890030935197004, 0.30458990209720793, 0.28456574532173595, 0.2875547967285256, 0.2906868347825906]",350,TRAIN,0.38323785951938183,0.4034770266040649
spatial,8,C,ACTIVITY,SVR,"[0.5684391502605912, 0.5410850365046301, 0.5142609359355516, 0.5302220641544754, 0.5888317827642326, 0.5374246504359141, 0.599021175312454, 0.5952009285196691, 0.5348651116295212, 0.5302258867189943]",0.5539576722236034,"[0.3720968320563548, 0.3628772560923891, 0.2457588666713686, 0.31846755794929105, 0.31613626387883687, 0.330278116643296, 0.24481174517783377, 0.29602055683648354, 0.35678286697848105, 0.2296858687111829]",350,TRAIN,0.5446498146139958,0.563265529833211
spatial,8,C,ACTIVITY,MLP,"[0.4683920294710743, 0.5567486036469695, 0.5321085087671344, 0.49230505804141655, 0.515211829190985, 0.5174044177289859, 0.50913042410634, 0.5206812045673331, 0.5611303702630162, 0.5880068776801237]",0.5261119323463379,"[0.30674191903056114, 0.2629336670047525, 0.19947101746881624, 0.21021074271545115, -0.024628380131507033, 0.15154317673724982, 0.30000086543714766, 0.34393720039948816, 0.2525241259364417, 0.15481851529220547]",350,TRAIN,0.5156148712179687,0.5366089934747071
spatial,8,C,ACTIVITY,MLR,"[0.3245128629727747, 0.3490755559082208, 0.35254808631169976, 0.30948521604568013, 0.36100185834944554, 0.3741061352002759, 0.4133440136076473, 0.3536593952602729, 0.3309781854222562, 0.3764039114729384]",0.35451152205512115,"[0.3030337169680337, 0.2772185391425004, 0.2438039716819994, 0.305278966774573, 0.18805023096908746, 0.23851114453921562, 0.13787881028593585, 0.18016500543846004, 0.28263960754014783, 0.27176591682696527]",400,TRAIN,0.3456335443874117,0.36338949972283063
spatial,8,C,ACTIVITY,RF,"[0.4328219782906578, 0.3773034345539237, 0.38752861127816995, 0.4155670171672975, 0.4177582272106002, 0.35808135818297493, 0.45827467569494496, 0.34967546942651406, 0.4510521932778697, 0.37653014183218303]",0.4024593106915136,"[0.3652401897846137, 0.4140949580214456, 0.31169130634626796, 0.3229707929196264, 0.15528363264168266, 0.1532315162684681, 0.10864217289458145, 0.3507185770523652, 0.1928095085675231, 0.31657661640010604]",400,TRAIN,0.39101903715349756,0.4138995842295296
spatial,8,C,ACTIVITY,SVR,"[0.5743060017991062, 0.5147389244620126, 0.5799019500073888, 0.5457298075474464, 0.5840403800833629, 0.5348063465009207, 0.5960275413910653, 0.48987123774171115, 0.579515715288621, 0.5276535331084273]",0.5526591437930063,"[0.3053331969009414, 0.4939673950013411, 0.25727948024872194, 0.3610600643625602, 0.20446056786788003, 0.2596770373230184, 0.17902266059863337, 0.3949551864044889, 0.2748222184768202, 0.36114017259667186]",400,TRAIN,0.5420903618840603,0.5632279257019522
spatial,8,C,ACTIVITY,MLP,"[0.5326555517498823, 0.5415223552941801, 0.4844643001092178, 0.5600508833462792, 0.5218250880867679, 0.47730538654451116, 0.5100966086561585, 0.5654330690802877, 0.5023235133193062, 0.5270413231284129]",0.5222718079315004,"[0.1327760167764953, 0.050018940121753896, 0.33168481683568696, 0.20914328868275256, 0.17234592119994918, 0.32217159804304407, 0.1764983648121241, 0.029837337951496345, 0.4079644180985773, 0.19357413700005366]",400,TRAIN,0.5134462409911591,0.5310973748718417
spatial,8,C,ACTIVITY,MLR,"[0.3398559881546461, 0.32897219417131995, 0.3581554272746649, 0.3548964217715789, 0.2905052994194748, 0.3187121620207115, 0.3667890504455057, 0.3440429686507813, 0.32346898944419167, 0.4329125200142864]",0.3458311021367161,"[0.2486689996377699, 0.29369334298566696, 0.19248751071424797, 0.22632934328452503, 0.3663576333600145, 0.2628065983676039, 0.3006058778949755, 0.31398188023401663, 0.22939756296631442, 0.02480949938277155]",450,TRAIN,0.3344838356920107,0.3571783685814215
spatial,8,C,ACTIVITY,RF,"[0.37021854527138764, 0.35239021711329965, 0.37193820294153146, 0.3587690145303941, 0.38367657890779516, 0.31841028910511815, 0.42628269134461816, 0.3309105194007823, 0.3544534947876503, 0.33127567940187885]",0.3598325232804456,"[0.3111915423772026, 0.33781007205865854, 0.2503782754054612, 0.40657947926199045, 0.3190596599579839, 0.1148593491069323, 0.13269320316636013, 0.40541277477803095, 0.3625229034178008, 0.23212872730387835]",450,TRAIN,0.35050953513198213,0.3691555114289091
spatial,8,C,ACTIVITY,SVR,"[0.5388942107778923, 0.5768126812660311, 0.5511602908689716, 0.5319142382883946, 0.5443377438489306, 0.5575498382347699, 0.5372329592995174, 0.5562804935828973, 0.5468875276000633, 0.5480716637221992]",0.5489141647489667,"[0.27150373756164703, 0.380123935084142, 0.2534541592455961, 0.33817179941591924, 0.36904829735965605, 0.33527602733685447, 0.22858499923393127, 0.2981308094516151, 0.3203416347935688, 0.29898022639892563]",450,TRAIN,0.5450881770388321,0.5527401524591014
spatial,8,C,ACTIVITY,MLP,"[0.5420312330585747, 0.4970174415300387, 0.5080879866508121, 0.5265885991918553, 0.47052483716275073, 0.4723699029421957, 0.45763963478681347, 0.5502293216477735, 0.4940023519253425, 0.5455198689430196]",0.5064011177839175,"[0.14484157043287715, 0.2572573429329198, 0.2826984741503472, 0.1534615271690255, 0.4209523756863994, 0.411372841497602, 0.2934896284895765, 0.07233204455930597, 0.2724884202031891, 0.26021557318175503]",450,TRAIN,0.4963037075780394,0.5164985279897956
spatial,8,C,ACTIVITY,MLR,"[0.3551860676170825, 0.32667346169567635, 0.33487996821985755, 0.3391536263104731, 0.3397113069760027, 0.3244241524573255, 0.34744872304860674, 0.33938083593314583, 0.37112673242180916, 0.3342528986396309]",0.341223777331961,"[0.241064746165511, 0.2961844058604006, 0.2692941648317281, 0.25829126756693943, 0.27936952594701325, 0.2810512091762677, 0.2613672494141921, 0.2835873154980598, 0.1971254964596636, 0.2778683501400806]",500,TRAIN,0.33707573213939923,0.3453718225245228
spatial,8,C,ACTIVITY,RF,"[0.39182270578974454, 0.40180680550208403, 0.3350822691103609, 0.3829285837798213, 0.3631931653617826, 0.3718891907817816, 0.3939093931460761, 0.38437589237202374, 0.3533721018954531, 0.35110228063728555]",0.3729482388376413,"[0.21299108620645735, 0.20711610611315157, 0.37875219832054163, 0.2893950868210542, 0.31511172058774817, 0.3076879262619835, 0.28750061274220007, 0.19254326681516576, 0.3413447863680731, 0.3475643823024237]",500,TRAIN,0.3664296372659671,0.37946684040931544
spatial,8,C,ACTIVITY,SVR,"[0.5707013776588383, 0.5298455296864628, 0.5976187751422888, 0.5815931576128037, 0.6017402741029438, 0.5244169332495945, 0.5645670102613187, 0.5112956629442391, 0.5490635161247299, 0.5540051415140415]",0.5584847378297261,"[0.2471562143731938, 0.4220549902489751, 0.08916917537377755, 0.26192016289958453, 0.023007016961583582, 0.3978165530488885, 0.16643194060148525, 0.3874459231183155, 0.2948806678410494, 0.2850816439391506]",500,TRAIN,0.5492982214996478,0.5676712541598044
spatial,8,C,ACTIVITY,MLP,"[0.5192989764996903, 0.5381844081064333, 0.5164744947668882, 0.49418561535227956, 0.4981887560983427, 0.5148884384419063, 0.49426649233950526, 0.46510124327360125, 0.5392951442835194, 0.5034774401910611]",0.5083361009353228,"[0.2402990516582718, 0.24440924651332074, 0.2501833324118006, 0.3126079282972807, 0.25562516853646045, 0.2323521316208852, 0.2610864835241742, 0.39374673096824087, 0.20880086052565006, 0.2466158692764202]",500,TRAIN,0.5016482363550645,0.515023965515581
spatial,8,C,GROWTH,MLR,"[0.8973035476660361, 0.9215198835491291, 0.8965508815335013, 0.9382846776738386, 0.8620697475220073, 0.9095671282280618, 0.8850731589548274, 0.9310288502885096, 0.9123749060589329, 0.9457924234626088]",0.9099565204937452,"[0.2408965681483235, 0.19005444533951354, 0.3129815011660002, 0.1901816708938069, -1.0374054540646962, 0.3385802717353761, 0.23226813654011425, 0.23604149513222872, 0.553898539264713, -1.6787535020618174]",50,TRAIN,0.9022606874144374,0.917652353573053
spatial,8,C,GROWTH,RF,"[0.5959074593301512, 0.7082939791247347, 0.7046256493908856, 0.6641118093651894, 0.8350513030275772, 0.6725340376117992, 0.6378511327149005, 0.738078985845732, 0.7769843292560995, 0.7928888059375792]",0.7126327491604648,"[-0.1794655573210635, 0.5386081182289456, 0.24514469406002537, 0.1923966068144628, -0.02843069351402372, 0.3479215708346294, 0.3168586002293273, 0.3868800256418441, 0.3201942506920906, -0.23693660608947287]",50,TRAIN,0.6903890570017024,0.7348764413192272
