CONTEXT,SYNTHETIC,SPLIT,LAYOUT,SEED,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10
CH,1,test,Savav,91,-3.9257477663197227,-4.054863778878441,-2.4697726796231967,-0.08567904006916015,-0.16772509948811462,0.5595257129970677,0.5491732264765573,0.8950156743141326,0.17989376397304194,-0.198079344482917
CH,1,test,Savav,84,-5.95031181934013,-3.7935022015480784,-0.8842883512402105,-0.4054715513654974,-0.2075159059669471,1.1878961097352962,0.11481252336334911,0.7913632884141497,-0.15568141291067478,0.22058651952271444
CH,1,test,Savav,52,-5.7748934058010555,-3.8242923478654474,0.9218830182033081,1.6187896730897815,-0.042756586659534995,0.3320889142054165,-0.33490427778284076,-0.2550648057388492,-0.05096431902877253,0.23454665870413718
CH,1,test,Savav,16,-4.666602444827271,-2.608712455687258,-0.6839691505706781,0.5652906445002939,0.5555241090818476,0.15787753694987994,-0.5728551344288203,0.22437559974675653,-0.3659367522812572,0.23627481264318873
CH,1,test,Lava,83,3.4366926608436605,0.7154308858032747,-5.451879513486402,-0.46233420467096836,-0.05061567061727969,0.22345912643334634,1.3382502618291523,0.6292869507583854,-1.2197005848855476,1.4386905918925585
CH,1,test,Savav,5,-6.727918242548998,-3.12544163237848,0.28991277303909624,-0.3134435441593638,-0.22455776834103688,0.8979491880718187,0.08134667260542408,0.536571036099729,-0.01920236687350847,0.05025537070556799
CH,1,test,Lav,86,6.169584831512262,-0.376760119508095,4.190541286353154,-1.0517442896065479,0.35390415177390894,0.3598346836492749,0.27620525354192615,0.35616609023283563,0.28607770849669334,-0.005323726198828104
CH,1,test,Lav,94,4.602126529925826,-0.7853867562780511,3.8590818462230003,0.05743257927931736,0.4978643680313461,-0.46668011016989636,-0.02074507336222801,0.4212566574883903,-0.10825679143543603,0.2171891993114837
CH,1,test,Lava,26,1.3206265519427616,-4.687173302742322,-0.7269960313821653,-0.33790001036706324,1.0410078818147268,-1.7872090605002797,0.2132569489433032,0.2517206228213634,-0.19032477093865127,-0.3983327272201682
CH,1,test,Lav,82,4.355281873116191,-2.534762213233151,6.094089570602878,0.11360639459022927,0.34821039216095345,-0.6080102367713097,0.1390174484575244,0.07755103466390165,0.3419891948842172,0.3159027131030112
CH,1,test,Sav,19,0.4736857886076351,4.687551700143384,-1.2196713900656937,0.43352269976167646,-0.3033688827736385,0.35712748083398504,-0.7888697809617481,-0.33809806863563496,0.19182847334467168,-0.021934214012152287
CH,1,test,Lvav,41,-4.218612711365433,2.3055071100108804,0.9818540141840273,1.366430200195856,0.07744732068272656,0.09459757690889173,-0.20563350142269707,-0.315838354889906,-0.5747863802416064,-0.201467957013086
CH,1,test,Savav,65,-4.395979985620908,-2.8940685559554855,-0.9500241982322293,-0.1646226691687156,0.26970624261161236,0.11211313808236521,-0.1970316343426035,0.6407140816406733,-0.07738390698104324,0.003880617836675926
CH,1,test,Lav,72,10.447726300928881,-2.1604536182088134,0.7295319760673783,2.649897557097002,-0.22406921891996512,0.33357668044892724,0.21994087514158164,0.7859684872718586,0.542367306969298,-0.2845353731487399
CH,1,test,Lav,76,6.030515498629611,-0.6584712316993118,2.952639551016861,0.857901413549127,-0.030667055494451465,0.75347515257706,0.6918854760935542,0.36818189968124326,0.27246670919413,0.1002478603572593
CH,1,test,Sav,74,-0.32965757344793273,3.4189490982867285,-0.377358835431248,0.36462114087438957,-0.14216153529043069,-0.14538488373146985,-0.7812702363124482,-0.11747798660019047,0.06048632488606121,-0.2126637931803925
CH,1,test,Sav,22,0.8786325769404888,4.329599097345746,-3.315864749936331,-1.684165373015021,-0.3627306524335728,0.0418043968371265,0.11509331942042535,-0.13065777718901805,0.5179521151704628,0.2605346205423719
CH,1,test,Lav,79,7.003714687159159,-1.108791906155813,4.578667674905946,-0.2136130107530815,0.415374086274029,0.2945249670167022,0.2896392066729458,0.33516051969212785,0.27969685987009923,0.028749568704254824
CH,1,test,Sav,77,2.154710971237853,5.574789783009001,-2.661815694431533,-1.3716862874102809,-0.5878619934754519,0.6561363095383459,-0.8661639252262333,-0.011801954332030393,0.4584389798135698,0.08937133522527523
CH,1,test,Lvav,51,-2.698067240289344,4.906987750934528,-0.7139234347030867,2.5418880302906706,-0.013111467093769383,0.5706666035816131,0.2753716043309192,-0.0407934425075461,-0.9993614275732902,0.4578728464104067
CH,1,test,Lvav,80,2.525169606541443,-0.7388405984780312,0.5648243060950019,1.3014488028490745,0.0279817815955855,-0.528319447523671,0.45216572903044605,0.06861604715970361,-0.1734567914967576,-0.04970979492770108
CH,1,test,Sav,43,-1.2074373856158134,1.2654980900047794,1.3160103152779585,-1.5878275219271198,0.11174065959886818,-0.4807930949669204,-0.026252271054817103,-0.41333596635714515,0.17179549492486595,0.20393635836739846
CH,1,test,Lava,19,3.2366186470042755,-4.011578591377474,-1.2484338570006626,0.28100596190856736,0.6021611921371763,-1.3796171286611458,0.7304808259550237,-0.21244377586513663,-0.17641595048975892,-0.09657888791317851
CH,1,test,Lava,94,2.2701214279554804,-2.146607128091147,-3.4739114858105693,0.4427836539347685,-0.266556924460658,-0.4311290259784704,0.2219193219945027,0.24859451834513074,-0.18214884357634795,0.2880105909104421
CH,1,test,Sav,46,0.913931447350947,3.819436006282768,-1.6145424189249926,0.14369946367199693,-0.23066173020751196,0.482625705409706,-0.17532570712650544,-0.22721258083560308,0.1536342231022545,0.04011764119096353
CH,1,test,Lav,75,5.84094979300751,-1.5503012243283165,1.9973892216552882,0.31940991460182594,0.3308676777242468,0.7273121678166298,0.8745989977779117,-0.13971187181520756,0.6995532089229604,-0.38338438155103977
CH,1,test,Savav,40,-4.453255301119485,-3.889254710408415,-0.22595285802652776,0.24538341158430413,0.5884669722031185,0.2994772413739453,0.07186486357310583,-0.21952773248119387,-0.19844021054099306,0.5720101627013212
CH,1,test,Lav,15,5.027150658550968,2.788418769885294,1.3194980129315832,-0.4391977645156469,-0.13990121511582876,1.154020098037398,0.5471320862212863,0.16048963311349257,0.510014738960302,-0.30781427176617937
CH,1,test,Savav,14,-4.754322445370763,-1.0050748547039305,-1.2348137851021685,-0.14700096697997592,-0.16644426397251225,0.9392893631788479,0.26956171596028866,0.2694950922236785,-0.04513625082846587,-0.04702607296618978
CH,1,test,Sav,85,2.447261480168888,1.7772573309604434,-1.263313553751935,-0.7380281251448261,-0.06433256732487738,-0.2838302842026795,-0.5035411700542114,0.4597731292756077,-0.1004389517802437,-0.05602825645361968
CH,1,test,Lav,19,7.311103308514233,0.16023440406732567,0.9349030183374656,0.794961577137042,0.04028237995520966,1.2037792207443612,0.2366938472326335,0.46163126615348743,0.3611026873184271,-0.34062871602382233
CH,1,test,Savav,41,-5.121593679113954,-3.6022054714725242,0.3123247912314974,0.0061914385778213885,0.5990942078368762,0.37311083408808277,-0.004738200597006484,-0.2599908008718126,-0.22901486162167875,0.456701991707711
CH,1,test,Sav,32,2.481851762515131,1.7529102379183148,1.5675208327467318,-1.6605434486499655,-0.030505954789299905,-0.4065409771271758,-0.1194690367583137,0.4064116957698374,0.18215277424158985,0.20898201167075636
CH,1,test,Lav,56,6.88585060638195,-1.9378955666507303,7.226488094786465,-1.1404826135107848,0.9242647486050403,0.17416709566821664,0.8296220618071848,0.4407851678810515,-0.10050177533413883,0.20285771753057763
CH,1,test,Lvav,31,-3.9926987987711837,4.444589046026896,0.660085534427866,0.37177843982800635,-0.08478712900959741,0.17421342589527716,0.28110361501366576,-0.36875245948898794,-0.43179769350185765,-0.17400040833805108
CH,1,test,Sav,62,1.4173908070114503,6.521693266790303,-3.412458967154812,-0.8754674853566942,-0.56434129302319,0.4477254612826115,0.3060807065431466,-0.12456858818160857,0.5797444553608582,0.031150351958145472
CH,1,test,Sav,31,-1.705790533121199,4.145093106290332,0.009074555142606144,-1.658921586347437,-0.23279891406010111,-0.001996575897112749,-0.4771149216336136,-0.2789300049438709,0.18276986749240567,0.13540413935914164
CH,1,test,Sav,6,2.915562247914297,1.2890261990991605,-0.5285889027674016,0.6395067479155656,-0.5126581826830986,0.013426668108108629,-0.430104092519851,-0.26542846426801925,0.9066266877059875,-0.445248872219121
CH,1,test,Lvav,77,-4.329310778729069,2.1401659164310214,1.4487725662504782,0.6732070633279301,0.08029421996478556,-0.09724564534620347,0.004471681761061198,-0.4310067197035523,-0.4432439290554447,-0.23623649184034723
CH,1,test,Savav,25,-4.798129553724174,-2.3434848563326685,-1.1196754372648106,-0.8361423182850158,0.7316926044845385,0.5214160195747368,-0.10672913075912216,-0.11481402274561665,-0.2538342565439813,0.6216799572419267
CH,0,test,Savav,32,-5.990748401232829,-4.898261238313231,1.3747453170386283,0.30446414878935707,-1.5956655571762053,-0.6495767229740893,0.2941076438177344,-1.6642098013154587,1.244246736543194,0.5865460893975264
CH,0,test,Lvav,67,-1.0428990680020835,3.457843251870085,-2.3580933536803084,2.8205121823571266,-0.33105228786024643,0.211038913421013,0.3926327911813131,-1.3305298154834206,1.4866139633386208,-0.22543439671697435
CH,0,test,Savav,44,-5.880565844933861,-1.3296571360224752,-2.467253090253302,0.14673390496073763,-1.0638641447146573,1.720857821739649,-0.8722100368846034,-0.34965998516990004,0.20328289515723463,-0.20883771622553582
CH,0,test,Savav,61,-6.535434176495956,-1.0562803889476637,-1.8951451308633052,0.06430260742248749,0.37823661211968523,1.527367001645366,0.01250364851891235,1.207916864499853,0.3700998680325278,-0.7549139716030783
CH,0,test,Sav,73,-0.09500575913308111,1.865424964802531,0.3642003494621789,-2.049828549010764,1.0132265556690032,-1.0082924470643768,-0.5086966129034499,-0.4393834801138864,0.057072339178772476,-1.0382635682791885
CH,0,test,Savav,79,-5.3379118647799855,-3.932214891948726,0.5766421774561289,-0.3394382084690381,-0.7512169084232708,1.549730445646835,-1.0789075999507085,1.695197788587769,-0.33612881053975674,0.25096395079964384
CH,0,test,Lava,95,1.7646887998211434,-2.807471931840976,-2.9189135887919493,-1.1071731843568442,-1.1592508526930156,-0.2598692296624891,-0.03489038388494169,-0.4504551300674351,-0.29898811500920863,-0.7686169125808067
CH,0,test,Lvav,28,-0.9018102311984241,1.694168071707085,0.513425120589243,1.7282288653747417,-0.33969723819184844,1.3327277069259384,-0.1527836355014511,-0.9395357702773761,0.011037057179824719,-0.4338161975581997
CH,0,test,Lava,6,2.2653289584377894,-1.27324473899818,-4.61112972882497,-1.0274952638260013,-1.0637805725771727,-1.6391689759551622,-0.19570005193576961,0.19753861984447035,-2.3298510158875843,-0.5807957624633433
CH,0,test,Lvav,32,-4.912829706567331,2.3908132875581107,1.8549003405997413,1.5870893153646621,-0.5652172076063833,-0.007845545184357913,1.1827396782297654,-0.543127453461964,-0.45794724037262324,-1.419445334716339
CH,0,test,Lav,9,7.6040757069844975,-2.0563998980956195,2.0802403154079245,0.9502461926358563,-0.6359838933158537,0.7840831902449933,-1.5657762413612921,0.9609831270403837,-0.12675451562182496,1.1957447583993734
CH,0,test,Lava,78,3.8556332754041844,-1.8112155325475146,-1.9377426089747891,-0.44948035329962444,-0.2740723668377569,-0.03905428166245166,1.2979841491883284,0.13219771787972476,0.1258068681032026,-1.242239739139416
CH,0,test,Savav,94,-6.92540654136681,-4.543137597370344,1.630962048294451,-0.7563796908615136,-1.651014966552036,0.2596244575454583,-0.33203198503295833,0.1259395175073437,0.3211431519730866,0.8236143187915727
CH,0,test,Sav,33,-0.23522815720526313,5.126792646893984,-2.335184746560099,-1.569332304356606,-0.16161084631312095,0.03309503890448047,0.8173091380824465,0.20336780396536558,1.1158959052675306,0.8341002777286787
CH,0,test,Savav,0,-9.497777410661683,-3.1695951370894107,2.017769512533945,-0.8443847186857699,-0.6227601073955054,-0.48105310424439407,-0.7783056409889684,0.4791546348184751,-0.7874773990376074,-0.20961944980257058
CH,0,test,Savav,42,-5.940917834398369,-4.430531663111235,1.9478630693527417,0.049740103304773575,-1.3513849097704171,-0.2270804852138367,-0.5074353190942592,1.0369937260256077,0.02429012259785373,1.2091393230358825
CH,0,test,Lav,84,9.306731827461054,0.03884691917646902,-0.9617587018367605,1.2686696678655134,-0.6381374333404406,1.8266660629734572,0.10088185013298305,0.2906046601903884,1.2001574113334323,-0.8589062527824947
CH,0,test,Lav,30,4.940142183653266,-1.2952871911337667,4.3216336202530865,0.43846203808578754,-0.06515598932045782,-1.420811494334121,2.0262233141951227,2.942030419185622,1.2887490237665722,1.203075757828989
CH,0,test,Sav,41,4.023395405949412,-0.444176457170564,-3.386945540850367,0.5451223146367884,-0.12224579071350525,-0.01353867502955865,-1.7213173453053083,-0.5055364307027588,1.402104007584378,-0.08581000852661691
CH,0,test,Lav,90,6.386271645570697,1.0133889044770337,0.5774379771328529,-0.18103705437291073,0.524297489571026,1.1219627644481405,-1.3547887766717535,-0.19099450782109953,-0.8976183546880209,-0.8354560112148259
CH,0,test,Lvav,53,-3.233408416298438,2.494075553166018,2.563796648020811,0.4455001793700394,-0.21161515085978383,0.002205292122221366,-1.2290221007299167,-1.269585637837654,-2.0917109146882096,-0.13103819897526578
CH,0,test,Sav,12,0.38380723588101606,4.007727953578429,0.21651572439216404,-1.2235405224039655,-0.11476996693278299,-0.4089717915978415,-0.25314938852572993,0.6814808275286418,1.5331794904384985,-0.1246986879972952
CH,0,test,Lava,3,4.844566051799543,-2.0761376567256544,-4.063650068663311,1.8716587845808186,-0.3226760305199097,-1.8662650492491648,-0.2853186539167969,0.28499414481801016,0.3510815110183097,-0.534302246913138
CH,0,test,Savav,95,-4.406267314449246,-2.478838642483515,-3.0710312854397297,1.5116411800798,-0.2228544828698929,0.7285716912908471,-0.4694692736826095,0.38412914937208026,1.0578361144513264,-0.06621515716568635
CH,0,test,Lav,33,3.3755085285660957,-1.2138402984121766,9.536953754451618,-0.721312480462933,-0.4863575419567706,-1.9619434862770218,0.16363844455992274,1.250880466210734,0.554853082117616,0.43638341757157845
CH,0,test,Lava,56,5.958183667702816,-0.6744846401001052,-3.1853074443423566,0.06400152281626859,-0.5259728267553215,0.7753733712050765,0.8372576408768527,-1.1769707923604478,-0.5380314324991117,-0.010536198737976486
CH,0,test,Sav,17,0.981270127885545,0.3061105646505619,-2.22602949866081,0.5857960586017145,-0.246371400909297,-0.6661420157115983,-0.9981754570864286,-0.8168738261180692,1.8797662947908027,-0.3866556757555963
CH,0,test,Savav,85,-6.44648060938485,-3.455031675363829,-1.7840934128938104,0.13986763456629248,0.11807982940188508,1.9346108721634896,-1.7638660912845978,1.2846572060414594,-1.017843407291881,-0.528228757971304
CH,0,test,Lav,77,5.029493413767101,0.3265522824483934,6.378697250154691,-1.4460338576547371,-0.3604201141119742,-0.21516196622136274,-0.4190404724044029,-0.5837701603881018,-0.7426504582256919,0.20921210533820447
CH,0,test,Lav,70,7.060195554092911,-0.28602887590854864,1.8957689416852561,0.3870425338074106,-0.44515963542648906,0.10365823384936221,-0.9190872952744272,-0.18028116315436463,1.1376598053323532,-0.4309120008954005
CH,0,test,Lav,73,5.064194200652294,-1.5662062419165481,6.215515190894166,-1.9219099013327767,-0.6420970716071701,0.48831265654863976,-0.46608641573979054,0.909243184385928,0.4350905364050605,0.3946389744275956
CH,0,test,Sav,9,-4.5578510029054,5.331225279228424,-0.42154434375219885,-3.6700909713958554,-1.2197649694500357,2.6771231512787907,1.2906781037148023,-0.07481482277111703,-0.06166098184059897,0.5165543954608025
CH,0,test,Savav,53,-4.897061397642248,-4.249313522604292,-1.4925930249719603,1.4465575928948629,-0.9300848448925758,0.6136093158037872,-0.061023956477035984,-0.6143162852306194,0.7399812900889658,-0.12988903291499632
CH,0,test,Lav,78,8.381808830584378,-2.1086807683320075,3.495433001572826,0.8753077838518494,-0.7343354999564023,0.4386360959448268,-0.10777440823518036,0.2584038199095283,1.050045402571351,-0.027600348256311788
CH,0,test,Lav,0,3.7862645653181395,0.422440735069931,4.661452580255918,-1.1966538482785725,-0.8651285975516417,1.4787786506594645,0.5564852822394774,-0.4944579336925029,-0.8139871764445483,-0.492984421001766
CH,0,test,Lav,11,8.19067265178159,-2.616945309121474,2.644590620900155,2.0044635952889944,-0.8648294430629722,0.226333569581425,-0.9990150169656896,0.3608578456157172,0.1535240753510675,-0.8805872900150915
CH,0,test,Savav,93,-8.234593958013766,-3.9473784567816774,3.1924265386393915,-1.4353215414115417,-1.1943165320599973,0.8122785434081679,0.6185701339482463,0.5744350679047618,0.9490032459211116,0.6060439462774098
CH,0,test,Sav,3,2.78564072121562,1.641878245631609,-2.6530875177808873,0.891177972703206,0.11065361677307713,-1.253665098850818,0.24544865315230868,-0.2952488852240003,2.412523424596152,-0.6642577202354305
CH,0,test,Sav,71,-1.047479789744304,3.80631274726896,0.8325968632151255,-2.484300928048092,-0.7619327578053359,1.9984125610265346,-0.2687136820383506,-0.4516901915226874,0.6909247987810784,0.19693045177987695
CH,0,test,Lava,39,3.6522295423595255,-1.5033738891771953,-4.831235662475905,-0.5176030660234833,-0.9244529071171218,-1.2049712561538795,0.016255765477213628,-0.46716580257567336,-0.8189037576243501,-0.8150157841001607
CH,0,test,Savav,83,-3.2429709689866195,-4.601058041835648,-1.0026378103590485,0.9034121216686868,-1.0036492759653384,0.8407006694041615,-1.5332281381808033,-0.15413266664698633,0.4233946604097317,0.7739038756891945
CH,0,test,Lvav,12,2.9204895138712827,2.5029265026509453,-1.2713328770621029,1.4488539711563078,-0.5655630284670432,1.1896064044945684,-0.5824253619973698,-0.4770825791582242,0.032255197393096194,-0.2760867550204501
CH,0,test,Lav,55,6.236648893989819,1.298535501840336,0.40822146194110376,-0.4848957033286427,-0.5478025567835065,0.9043862948813053,-1.554317427822469,0.31382596524216677,-0.35722265073488035,-0.563672113904266
CH,0,test,Sav,92,-3.913483410367943,6.496951980439112,-0.5536880063891518,-2.285728263896825,-0.7275761507448503,0.33748332357636524,1.148533019596247,-0.09056672775925861,0.9840260555152179,0.9473825065305033
CH,0,test,Lav,18,3.806052611993119,1.8087956583461253,4.724273528959007,-2.460537317680524,-0.23322511563161333,0.4840263897871528,-1.317282530405076,0.39823719617631986,-1.3464338657217034,-0.030935038821191405
CH,0,test,Lav,63,10.196909551240758,-0.01955515392740749,4.948002184949526,-0.16808223758428736,-0.6671140980963899,1.9926514526116688,0.8710678287729644,-0.20489322191347303,-1.2250671067618948,-1.1044157614088448
CH,0,test,Lav,68,6.121435927473959,0.7077272047147322,-0.7896074147576843,0.0895974207379409,-0.5762789877238237,-0.3426130033456521,-1.6252810190272702,0.689350096303181,0.28972767814303924,-0.40662310525622475
CH,0,test,Lvav,78,-1.7804375792690734,0.5402721726458304,1.5275651844200044,2.3443352348759126,-0.6822839534198502,0.5349044672640724,1.6145493805519622,-1.1600076577266405,0.24257187230315633,-0.3433330075121335
CH,0,test,Lava,33,2.605762108143944,-2.1656087128996724,-2.1353033092410203,-1.0199586252809145,0.3717584236330607,-1.5120106564211355,0.9950114366244335,0.5461404214570528,-1.0259919576158023,-0.9512410282660074
CH,0,test,Lav,39,5.0036576734569085,-0.043126107538057776,1.1689496563947868,0.8407811998828323,-0.2621924026091034,0.4040769267412903,0.4593436627371869,0.386299654817149,0.23985835008434353,0.04893950084928531
CH,0,test,Lvav,30,-1.4495063824099728,2.082500307424754,1.2715914443982974,1.4923536065118153,2.169080072615662,0.1431636959347477,-0.814223182646747,0.16760142406150985,-0.003070052632026583,-0.6994417124324778
CH,0,test,Savav,71,-8.809822121845036,-1.8950910069279037,0.6699852606348922,-0.06110503013122122,0.04166244683158847,-0.20871420544049074,-0.4072656542684737,0.5068131937396523,0.35288406205734696,-1.1284541357097277
CH,0,test,Lava,55,3.6373303761792486,-3.209534504271992,-1.9349708515274393,1.0693622897606454,-0.49929995279156963,-2.2083995680053485,0.1557113519543856,0.7923625551889811,-0.004665419225360378,2.469504500584998
CH,0,test,Savav,66,-11.4681430534782,-5.007843152069043,5.736801607042711,-1.973918740851718,-0.5284914832761548,-0.5917297512928114,0.2970889697948608,1.3984465238832198,-1.5290694773364173,-0.6145534082596521
CH,0,test,Lvav,87,-3.9071158473350156,-0.47423344771479614,1.7660242006967497,0.3463589450404184,-0.6657035038749926,2.02610118163129,0.5020813531596978,-1.1190010859767996,-1.7775063575319674,-0.49107102914069783
CH,0,test,Lava,84,5.462402751608031,0.4303842954420958,-4.675361157691645,0.41504489869278377,0.29020201817007596,-1.5693105641296436,-0.1192222144962124,0.38303203515516215,0.003866692538676684,-1.1201378938052566
CH,0,test,Lava,42,1.1174972157963925,-2.6360503217739693,-0.9504507076002456,-1.7042612843619693,-1.3436459908246954,-1.7957819809139333,-0.6146080166493635,-0.7267645174000766,-1.0059508196418638,1.5044548394099804
CH,0,test,Savav,8,-9.368684567713911,-0.7836388779035787,1.0173746546631635,-0.1828248141657807,0.3323258951582586,0.5130824434299062,0.8126906481143175,1.7772155617139132,0.4427051500630397,-0.97383555710078
CH,0,test,Savav,91,-8.769123343125335,0.9623020001781111,-2.5804641621375155,1.094346674482424,2.7299338433404072,1.0748893308560397,0.7165780724707149,3.5125668851107767,0.7077955911357011,-2.2407442298892604
CH,0,test,Savav,84,-7.985380501653252,-2.2747198796965282,-1.4477372213175508,-0.17042323631636525,-0.6034839810051407,1.5143122320695337,0.034362701850983814,1.7646346472995185,-0.47772886035236867,0.005841250135408177
CH,0,test,Savav,52,-4.205281885814898,-6.188360470433668,0.21453860881914794,1.1429556101402638,-1.8034115322728475,0.4735779376635912,-0.6032978490458681,-0.6551254367871352,0.4116559488890177,1.4249041702702012
CH,0,test,Savav,16,-6.081498325827362,-2.9386706228664448,-0.20206162270960576,0.889809377336245,0.3028777254986461,-1.477120071573744,-1.1446426763819624,0.7085686399375328,0.5655722696061095,0.3147874486541845
CH,0,test,Lava,83,3.6303603431307807,1.8791410632535068,-7.33696736654096,0.7309804916858453,-0.3999003605677231,1.6212966104032274,2.615173144068996,2.142482945534985,-1.4240470344372018,1.989916770679172
CH,0,test,Savav,5,-7.400339230640695,-2.840595584371928,0.934139188640644,0.09894329666247763,-0.47396911631977984,0.7728804995649914,0.3486307002834844,0.39597349497240897,-0.45007250156742945,-0.7027539230119402
CH,0,test,Lav,86,6.476277527857586,0.9204142666415615,1.2809043460058092,-0.8985638071300885,1.78175693645638,-0.40265761354593005,-1.3299232600532127,1.5445190416903336,-0.5745383467377457,-1.771324105023989
CH,0,test,Lav,94,4.125774203919304,-0.07106074522731401,8.471038469733035,-1.1684481715926218,-0.426643339179015,-1.5556014456189335,-0.9446598289641909,0.6031794098333859,-1.5596015073835032,1.2547152547384395
CH,0,test,Lava,26,0.2973386783582226,-5.26517103081624,0.44340888045048454,-0.6242165215894595,-0.7499053310122481,-3.012060142123779,-1.0362456916557536,0.17346376818235432,-0.7140948553127787,-0.8338119738526326
CH,0,test,Lav,82,4.503137693779394,-3.0237161231086516,7.8667576613697525,-0.2472880506351139,-0.7017711242422507,-1.110093454678225,-0.9776388554339424,0.23041565010951387,0.45888548067760565,0.9627344736982333
CH,0,test,Sav,19,-0.24383758806658437,4.25944079685898,-2.354397967685455,-0.9058409821993035,0.7908863298776674,-1.3089270712048773,0.11055357261949662,0.32225692127939776,1.7425749170664615,-0.022187732545365005
CH,0,test,Lvav,41,-6.7259998715237685,6.8259650187950855,-0.08894665328818205,2.2769645956499556,3.5352791297374715,-1.6358237898957668,0.3267480098961031,2.593647339599528,1.3697197466891171,-1.864247998541686
CH,0,test,Savav,65,-6.472599303232711,-3.1053665036124394,1.058347911782368,0.5569952057877033,0.020751355171633054,-1.3406378992755028,-2.2961413325752336,1.442748919951747,-0.8019297125961682,-0.36867438163372357
CH,0,test,Lav,72,12.573585263915557,-3.246839103495506,4.6332306741504174,2.1375051368806197,0.10144156111730966,0.22468089315759027,-0.7826341297039678,-0.42322350434429223,0.9550825417610227,-1.093620623931224
CH,0,test,Lav,76,7.0797853238932404,-0.06091703247382464,4.705629733820154,-0.7529944414933677,-0.8759026551372942,0.9571592561175432,1.9860883006714625,0.5845538938876342,-0.07132647936566074,0.2751108493209544
CH,0,test,Sav,74,1.2537007951604535,1.8292284298372743,-0.1976093695485916,-0.5874108125357024,0.004723200094248963,-0.4621940782079963,-1.917911695623895,0.1203001122858875,0.7476200747420554,-0.1579330239201498
CH,0,test,Sav,22,0.11887184846661891,3.831838844428239,-4.386488127888837,-0.9043369316534569,-0.19254514350868593,1.5147417418425875,0.9435464089312569,-0.07846727401165977,1.0701217265105227,-0.003516016798775834
CH,0,test,Lav,79,8.86846215982565,0.33570668799958014,1.9803003190754747,0.2078439183766622,-0.5760279302023452,1.1618222145048025,-0.3634513433201117,-0.3711931331087145,-0.11603417898929036,-1.0131846140256768
CH,0,test,Sav,77,1.5588436992939303,6.602055168491794,-5.740923983359713,-0.41671529475177677,-0.477225435837702,1.0335794914554128,-0.6148709560784238,-0.27538570145912883,0.7475551488103952,0.06874976262973545
CH,0,test,Lvav,51,1.304573684380775,1.132384442187175,-0.5975550284007348,2.077242819950646,-0.4818135044247054,1.370458275468322,-0.39543801316627136,0.46572117995255724,-0.6993465390729722,0.8024559886248479
CH,0,test,Lvav,80,0.10298673728235858,1.2177249895325917,1.7375157488669917,2.6245081807255586,0.7292417289193415,-1.4421139903003146,-0.8288236993191601,0.4364575804955697,-0.48716120196629253,-0.2818756002957904
CH,0,test,Sav,43,-0.251318460229546,0.1165209628406815,0.16188673897450329,-2.310240085772074,-0.7952482959325163,0.0740189892652631,-1.364936255637993,0.14941609069172782,0.021937681356135795,0.6297417063448274
CH,0,test,Lava,19,4.064915487253211,-5.672158315603364,-2.7856428707160403,1.353030997789236,-0.7330247079211849,-0.7292974143392785,0.08222532962654534,-0.4195436432581751,1.204563573859913,0.07880464247831548
CH,0,test,Lava,94,1.0822236342787517,-0.7652272671724649,-3.0410307762019366,-0.5764703303618446,0.026084473185909444,-2.461161461519802,-0.5122396944417966,0.6663875559404248,-1.728598312486598,-0.6033729540889645
CH,0,test,Sav,46,-0.07124048295998418,6.67909088292318,-3.57060130720614,0.10217382090343952,1.3524077246527662,-1.6453466208697218,0.04113419052362252,0.6531094575025563,1.5770363448986249,0.3910353847723753
CH,0,test,Lav,75,5.535572653092828,-2.130798014629655,5.38656951193735,-0.7590470260860516,0.5499326609665139,0.6727018359569391,0.9755729333581497,-0.7135966320045507,0.6580744390503146,-0.39280371386111174
CH,0,test,Savav,40,-5.000821544362586,-4.139497495433951,-0.3821861016426731,0.9153959332172067,-1.553381546044447,0.2404214239305092,-0.2866037740854761,-0.5998137537758247,0.43902117706420424,1.4281894280025202
CH,0,test,Lav,15,5.323808357827207,4.047905930946422,1.7711633237660738,-0.362917772417906,0.012451771643430372,1.3208594019249291,1.8842314530927637,-0.6978292869566308,0.2511461485211038,-0.5310174755337305
CH,0,test,Savav,14,-6.479243872595558,-1.0219285727237728,1.6504142318439532,-1.4141726904457568,-0.3546781273238266,0.44537896939329014,0.11001743698074706,1.7033498381447179,1.088870006296897,0.0658955842926073
CH,0,test,Sav,85,2.014421276442105,3.8912484303373054,-1.8867146055800883,-0.27135801681162824,-0.7122524290678033,-1.5986139092984308,-1.3815567682909111,0.2977043522829255,0.09094067722248,0.7053950996503302
CH,0,test,Lav,19,7.3762738930070935,-1.2078205471000452,2.187116731922355,-0.23055859203282067,-1.3506252417871736,1.4933152792108313,-0.44496743246981,-1.0416814365353344,-0.279344488120356,0.18982431197642458
CH,0,test,Savav,41,-3.522535220764267,-4.755670177612159,-1.5649270481687507,1.444918457961948,-1.1703212857597944,1.20072868510136,-0.2679576728006117,0.2800877824165857,1.2854790728730556,0.8780864077860492
CH,0,test,Sav,32,1.6661383340506577,1.0283425377643247,0.01712281883602456,-1.5288005053634026,-0.5898455710043043,-0.7864847155429601,-0.20745347513505158,-0.21785474839629898,0.37422546588948985,0.9006319133754943
