feature,timepoint,context,response,model,num_observations,train_r2s,test_r2s,train_rmses,test_rmses,set,r2_mean,r2_se_lower,r2_se_upper,rmse_mean,rmse_se_lower,rmse_se_upper
topo,8,C,ACTIVITY,MLR,400,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[-0.0007198183550007897, -0.0008279186492756718, -0.025722160408511607, -0.0008268455396069907, -0.0014841302502597298, -0.06738279806723613, -0.003928683032503821, -0.03579393343675674, -0.0001504334667461471, -0.01833787198523562]","[0.14777178813540964, 0.14483790977254607, 0.1473714011599369, 0.14310016703295056, 0.14084387940614818, 0.15306721596454606, 0.1471551016175937, 0.12454430984069696, 0.15288488666215558, 0.12541398141221047]","[0.15026702934196873, 0.15680083354565874, 0.10778996916478621, 0.16363173921111998, 0.14013320714712177, 0.09938558948150975, 0.13221329530025103, 0.19206752206941777, 0.14687497824441784, 0.17600960141366104]",TRAIN,0.0,0.0,0.0,0.14269906410041938,0.13967381117245653,0.14572431702838223
topo,8,C,ACTIVITY,RF,400,"[0.00444553191903585, 0.005459736500131651, 0.012031950890171061, 0.0028754637216678036, 0.011009394907032788, 0.004514931476337858, 0.003923766185299216, 0.006652858324891597, 0.005995330714567482, 0.007619357867706511]","[-0.00925680140216767, -0.04272184135393209, -0.006825972403171621, -0.014099161268708693, -0.018193933258721096, -0.013119883931813625, -0.0005356280056170171, -0.009609808189465552, -0.014414105922349263, -0.001565938507732012]","[0.14306510409095125, 0.15300734711907368, 0.12597278068941656, 0.1430899972376177, 0.14704927776325646, 0.12476166294792648, 0.1423873217108284, 0.12339006523133474, 0.15463902914871444, 0.14372207704176196]","[0.13135222697564553, 0.10912117290745595, 0.14344324673977013, 0.1069496891401292, 0.10477668268435275, 0.17726629646601721, 0.13838250934335772, 0.1631935621183807, 0.12351535730607589, 0.1534646978915559]",TRAIN,0.006452832250684182,0.005550260247497325,0.007355404253871039,0.14010846629808818,0.13667856431655856,0.1435383682796178
topo,8,C,ACTIVITY,SVR,400,"[0.0527154121875093, -0.014930492394360728, 0.002737892739171355, -0.12446422581547045, 0.06210324340898854, 0.04367776703146187, 0.05863121603553356, -0.06675606866965134, 0.0031729132817959194, -0.010376525011417392]","[-0.2703822966919385, -0.05826912010266927, -0.10431776433968398, -0.6657211916797241, -0.227271187629019, -0.04230528689078117, -0.17272354584186966, -0.3323643739065436, -0.04233543730805511, -0.14637945649906858]","[0.1396185804910385, 0.14940694740940416, 0.15115035502344512, 0.16788644625874158, 0.12586729576534791, 0.15378243601726146, 0.13060449283851802, 0.13837283687681648, 0.14201556983531535, 0.13977331526081888]","[0.1550970871832145, 0.1447117254665315, 0.1620258698357042, 0.1577897718364989, 0.2013189723724759, 0.12853843271246407, 0.16775562588787588, 0.16979786760769006, 0.15065386235167957, 0.13763456906922097]",TRAIN,0.0006511132793560638,-0.017313498151876418,0.018615724710588546,0.14384782757767076,0.14020463026520222,0.1474910248901393
topo,8,C,ACTIVITY,MLP,400,"[-1.1803267363497127e-07, -3.016864069671499e-07, -4.5494836742321354e-07, 4.441082390727047e-07, -2.177064778230431e-06, 5.465868568865773e-07, -3.213013188618774e-06, -2.92365351040047e-07, -8.770519146494848e-07, 2.910325465632635e-05]","[-0.013687447998284474, -0.003159486717768667, -0.013932326448020005, -0.0149555392998042, -0.007725358003714655, -2.6877392361956964e-05, -0.010099745260598203, -0.059351619544792955, -0.0002447880294216276, -0.00214271299409563]","[0.14007839462706922, 0.14960901584184627, 0.14706533215693457, 0.14215904086033251, 0.14069113195872468, 0.13436875607911578, 0.12474334625294771, 0.1607840518583749, 0.15200080623762108, 0.12452940918910482]","[0.17081986228596396, 0.14337520830493827, 0.16715703411538813, 0.1526790737930661, 0.12354087085082327, 0.14590746207372518, 0.13967665984329794, 0.11188108386033822, 0.14492075614754454, 0.13060605719343227]",TRAIN,2.2659787071721556e-06,-5.842467447405219e-07,5.1162041590848335e-06,0.14160292850620712,0.13813664042497137,0.14506921658744287
topo,8,C,ACTIVITY,MLR,450,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[-0.02233412762464959, -0.0010226925876175574, -0.007247630578972153, -0.0018890227156129757, -0.004072376257012067, -0.0003700498111287587, -0.0071088483638470645, -0.01005240733994417, -7.72606019028288e-06, -0.005410954651984046]","[0.1464415042334727, 0.13739076991534707, 0.1374280120861708, 0.14170323074328792, 0.1367519567404849, 0.13976172949140334, 0.1409420913751591, 0.14848264028305413, 0.14977890724770468, 0.14343230520300193]","[0.12848026072424595, 0.14329738008644954, 0.16397296328517696, 0.13638225907916143, 0.14413704787985698, 0.1514202686105568, 0.15526246645179598, 0.1256506620861972, 0.1315619439212836, 0.12100748583475344]",TRAIN,0.0,0.0,0.0,0.14221131473190868,0.1407978966305308,0.14362473283328656
topo,8,C,ACTIVITY,RF,450,"[0.00395318037486303, 0.011714262348026527, 0.004771933435732012, 0.006561467659377596, 0.006494531065329823, 0.009173801418993044, 0.006772693336895896, 0.013539843737495838, 0.007459552658631519, 0.009936399189437672]","[-0.01648374521230256, -0.02106923454609988, -0.013287661190365396, -0.008151143125034066, -0.024615638085083935, -0.0077798108103477315, -0.0267248400122575, -0.007917145414946036, -0.010886736826944743, 0.001474350266022162]","[0.13726416897304292, 0.133027573862009, 0.13313260811701613, 0.1357571022134233, 0.15919719007958424, 0.133461074304698, 0.12120463862604007, 0.1470455461858621, 0.14587650996282978, 0.148341055616446]","[0.1667183165709909, 0.15916795671978404, 0.17305943020670628, 0.16712199799158875, 0.12145156335079806, 0.1555315856696456, 0.1655149109043348, 0.14861782105846222, 0.14816701531138818, 0.12462605315679422]",TRAIN,0.008037766522478295,0.007129305506694858,0.008946227538261733,0.13943074679409515,0.13621154841094074,0.14264994517724955
topo,8,C,ACTIVITY,SVR,450,"[0.0545468223778266, 0.05069798610294263, -0.05616215882120401, -0.020196134912592312, -0.03136100818191956, -0.6967187283662004, -0.06142615769727189, -0.12266928726436088, -0.06119169164804328, 0.0061204131660783645]","[-0.0888704748024376, -0.12098609891048895, -0.2274172333662734, -0.14248356121593164, -0.2099820712666296, -0.875600384710971, -0.21876386689084892, -0.25545303571464184, -0.3532979448075122, -0.07625822760494438]","[0.1422301132727894, 0.14811708087468015, 0.16443812585310144, 0.1506349135818671, 0.15967003797326162, 0.18460465999080233, 0.15474575675550772, 0.1622336647844259, 0.15227419417311633, 0.1297581909229963]","[0.12415986496073683, 0.13629794367268896, 0.12168361586853904, 0.14172349681704868, 0.12525254400202923, 0.18367905549114732, 0.08445198798990852, 0.14324165951507517, 0.15756427044325438, 0.1772382712775484]",TRAIN,-0.09383599452447447,-0.15941488469907084,-0.028257104349878118,0.15487067381825484,0.15049617480039612,0.15924517283611356
topo,8,C,ACTIVITY,MLP,450,"[1.1473508125803278e-06, 1.9395360704277387e-05, -7.37149776330881e-07, -2.46352541588557e-06, -2.3042088330704757e-06, -1.5657806254898432e-05, -1.1070188457029673e-06, -1.561878149036744e-07, -4.930801078550928e-08, -1.3861776837487128e-08]","[-0.005285522815439814, -0.0006384247549247046, -0.017857222924135163, -0.0647286588329643, -1.6866093297318585e-05, -0.02143980210548957, -0.4427531177028834, -0.0002678238526627741, -0.00011636378362789301, -0.011878687541099886]","[0.1328979313249783, 0.14450555492034842, 0.11613674961865805, 0.15153352793856156, 0.14053496485474434, 0.12813339475313643, 0.16399462607400317, 0.14573929566981428, 0.12315802548936122, 0.14248503491663708]","[0.15916225872996576, 0.1438747975675374, 0.1805834810423785, 0.11034028019154948, 0.14167771276338623, 0.17954786110349735, 0.07914856912849048, 0.15010516762129028, 0.1559168606220627, 0.12001082662748228]",TRAIN,-1.9463552115572826e-07,-2.7154662016895206e-06,2.3261951593780644e-06,0.13891191055602428,0.13466810494036788,0.14315571617168069
topo,8,C,ACTIVITY,MLR,500,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[-0.01742426602643876, -0.0020271932375597324, -0.00015113086466667092, -0.0013939582028978936, -0.0006103955944083417, -0.0027105895193224594, -0.014520324424230235, -0.11290412766137714, -0.04912707686265083, -0.015118274335515602]","[0.15315369131203238, 0.14530680096435475, 0.1391862017445067, 0.13723064067922883, 0.13864451283336676, 0.14857977857117788, 0.15045768198523707, 0.15779388760310306, 0.15393521124362405, 0.15230673241504558]","[0.11496757196624427, 0.13647554435118475, 0.15059301358840968, 0.15475306806675387, 0.15176496427857558, 0.12799671781322083, 0.12298170371787025, 0.10044927450636428, 0.1130000983337377, 0.11753731748634647]",TRAIN,0.0,0.0,0.0,0.1476595139351677,0.1454917660658551,0.14982726180448033
topo,8,C,ACTIVITY,RF,500,"[0.006222226235774064, 0.0026580426478339803, 0.00429304344740522, 0.004338148957980681, 0.0035311924904781744, 0.004315262107917217, 0.00975103088176632, 0.012639206637778955, 0.01066820684180425, 0.005712857784990311]","[-0.00882389753720747, 0.0013679487997415585, -0.0005153344149375627, -0.03456638084582764, -0.006721072791154192, 0.003455496363232502, -0.043994449987600825, -0.017537830792888842, -0.003524025840437872, -0.011734623771095354]","[0.13480156664500992, 0.1378778419971678, 0.14729619272528544, 0.12371076786009005, 0.14525859513202796, 0.14186356642354742, 0.15680656092246534, 0.14847076723199715, 0.14621429484425177, 0.15296640557227786]","[0.15881654197882944, 0.15281360113772194, 0.13039965130454378, 0.1798041590578274, 0.13607244566582444, 0.14368806186453603, 0.10073773068764985, 0.12640492141947685, 0.13234872139828247, 0.11397109450683497]",TRAIN,0.006412921803372917,0.005392403678332726,0.007433439928413108,0.14352665593541208,0.1406669129765909,0.14638639889423327
topo,8,C,ACTIVITY,SVR,500,"[-0.030780292158595568, -0.0042205087735471825, 0.0022765359343844827, -0.896598886210136, -0.02033326324061746, -0.011264534753040234, 0.019430978186623538, 0.015925008605179425, -0.023826906400308046, -0.05507208588981771]","[-0.14776351224963657, -0.07852687019392657, -0.07536842737490401, -1.9926580377050604, -0.24917058894795585, -0.15032508752946594, -0.1404513516422441, -0.09653441294891629, -0.14692087007963428, -0.22464356461350965]","[0.1354572856065265, 0.1408393320676067, 0.15013392577513782, 0.21428722234637665, 0.13647414164068622, 0.1403912412389073, 0.14921808036199105, 0.14706117851781858, 0.15603489989658292, 0.1496052541179398]","[0.17324168377200055, 0.15330370992816822, 0.12739972311271328, 0.18169980992799067, 0.1753480233671219, 0.16053181778930412, 0.1291480261329422, 0.13489893850020654, 0.11769123022238141, 0.1496930553041451]",TRAIN,-0.10044639546998746,-0.18463293578862183,-0.016259855151353086,0.15195025615695734,0.14508633651754674,0.15881417579636795
topo,8,C,ACTIVITY,MLP,500,"[-2.6011932607872268e-08, 3.997717103354503e-06, -6.525487685760112e-07, -2.764115714093407e-08, -2.320659866272834e-06, 2.09274140350324e-07, -1.1992676338667962e-06, 0.00010065567934058883, 4.01351690737517e-06, -3.918330840924078e-05]","[-0.004695534137039381, -0.035042557492124704, -0.010035288477842741, -0.020935452766993157, -0.001669741157679816, -0.010449837972953846, -0.00020939256576246734, -0.0009117942832213011, -0.0004029110703660521, -0.0001036386033177461]","[0.14794391000271648, 0.154394762654081, 0.15064126747844336, 0.15218561401118852, 0.1373043217378568, 0.14825220858761362, 0.14457978215905565, 0.1440812006459261, 0.145782758831602, 0.14380878385396956]","[0.12974441962356503, 0.11129257284858163, 0.12237832820677257, 0.11800191101765599, 0.1546072451474349, 0.12902874820448643, 0.1382295531069853, 0.1394344582587058, 0.1352505620451645, 0.14009734560965667]",TRAIN,6.54667497239636e-06,-4.072973200099426e-06,1.7166323144892146e-05,0.14689746099624532,0.14542357380998344,0.1483713481825072
topo,8,C,GROWTH,MLR,50,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[-0.05742897792174739, -0.03232783495482883, -0.2058045131170405, -0.04177440833092505, -0.01893559626608088, -0.033410065994280425, -0.009463752213382914, -1.0799136593962526, -0.0003934777134224632, -0.06147401403174091]","[0.08449824231390123, 0.07645879089475303, 0.11173446945956675, 0.10989002916272678, 0.08667547704990804, 0.09080801241752846, 0.0907857849641081, 0.07103920384641088, 0.09872983104305068, 0.09011065307859818]","[0.07716111379645199, 0.09233189132443775, 0.0989815020566254, 0.11950989315673763, 0.2102391178587114, 0.08050051921087657, 0.08208241383876687, 0.0934445453601086, 0.07835682047286309, 0.061345675276909296]",TRAIN,0.0,0.0,0.0,0.09107304942305522,0.08717667093315887,0.09496942791295157
topo,8,C,GROWTH,RF,50,"[-0.0017922524891509362, -0.00017019885938385215, -0.00018965728744491095, -1.4588844281959723e-05, -0.000281746989150955, -7.661216652032898e-05, -4.199580381758494e-05, -0.00033999829010622484, -0.00023407079405801667, -0.0008556795409648821]","[-0.00802657088309755, -0.11386513942932641, -0.08404573585484831, -0.28994397095494895, -0.004818491827828231, -0.000441320953067148, -0.16098677771422598, -0.05415769812026583, -0.022186893094715332, -0.4829093896982444]","[0.11671551967487903, 0.10737381448223143, 0.14358355526697417, 0.08990862437389383, 0.11731332703202792, 0.0720501811649344, 0.09345958410506067, 0.08952273115193572, 0.1050314093738083, 0.12976020072307087]","[0.15838281779474842, 0.09463249854737925, 0.0765453610700472, 0.06108523908933847, 0.15943036126537719, 0.07356007853739527, 0.1030353759503559, 0.1013379671373488, 0.07679289526809928, 0.09266218896044147]",TRAIN,-0.00039968010648796517,-0.0005630651538657547,-0.00023629505911017563,0.10647189473488164,0.10009947904618795,0.11284431042357533
topo,8,C,GROWTH,SVR,50,"[0.43036998939892324, 0.6909515791778611, 0.549243510531231, 0.6222531585235721, 0.3444465952685165, 0.5987504161035203, 0.39040090079778833, 0.2228794750540023, 0.46899080287448336, 0.5626772783752462]","[-0.9016177622855739, -0.28657169207214284, -0.2433678774192103, -0.3914886991822941, 0.13201062075496373, -0.13721340175394592, -0.1088957141728617, -0.21233186157579298, -0.005528887615387834, -0.4280280640084593]","[0.0742486421081099, 0.05481855939921909, 0.06549456486689818, 0.05491915959390527, 0.09787196272813271, 0.04413056064398068, 0.07020279748998794, 0.12368560462481963, 0.08429757230633037, 0.050733303824945265]","[0.1155181977929564, 0.1537140216236388, 0.09049290741724236, 0.10703233071873453, 0.09291043226033403, 0.12409845312585145, 0.10702486855714109, 0.09338937306151257, 0.07529886798731275, 0.08555989987746766]",TRAIN,0.4880963706105145,0.4450951027261618,0.5310976384948671,0.07204027275863291,0.06472008404023327,0.07936046147703255
topo,8,C,GROWTH,MLP,50,"[-5.0350814628785656e-08, -5.5515566810271366e-08, -8.148786201367386e-08, -4.281852166165834e-07, -1.2717382036342428e-08, -1.289563655859638e-08, -1.9882642554591712e-07, -1.997399490250018e-08, -1.9868096057251705e-09, -4.245566165295145e-08]","[-0.03475052593094685, -0.08568009015345535, -0.35769331849381936, -0.012513021347803077, -0.27318023429701843, -0.37193181284657006, -0.21483162212073714, -0.00502709943166324, -0.015466579137872527, -0.09236655812948946]","[0.08586001658758319, 0.11315643662464103, 0.10191777946525755, 0.10401525490991452, 0.12453136913681569, 0.10389964797068749, 0.07838735252966214, 0.07955572480115931, 0.12640450532669842, 0.06920878342018956]","[0.07718410404917851, 0.13317286466670544, 0.09538306248299992, 0.11614825661289804, 0.08874320210129025, 0.06507544083008739, 0.09483561971090025, 0.06221398238464874, 0.11471925208586264, 0.07662300905884573]",TRAIN,-9.04395370371347e-08,-1.299202036115893e-07,-5.095887046268011e-08,0.0986936870772609,0.09275808791944465,0.10462928623507714
topo,8,C,GROWTH,MLR,100,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[-0.007334859502619917, -0.06228538953491558, -0.028886272317822703, -0.5665642640589603, -0.01353153860519729, -0.00329582062364997, -0.008946080206900575, -0.0014558477294164263, -0.02864913893830323, -0.04699536974453311]","[0.0833217207593636, 0.10506622791222431, 0.09010000169712815, 0.10021493292067565, 0.10408983193576307, 0.12118357954027939, 0.0892456361911841, 0.11523054912611337, 0.1141026697899111, 0.09727123838698759]","[0.09547958108968484, 0.09328575662203788, 0.07896553903720584, 0.1224286129076678, 0.08482603354327446, 0.10477396906659701, 0.07897975836762373, 0.09228701562060608, 0.10914650679214602, 0.10682809500207498]",TRAIN,0.0,0.0,0.0,0.10198263882596303,0.09826510277467354,0.10570017487725253
topo,8,C,GROWTH,RF,100,"[-8.985933618710362e-05, -0.0004440562513063906, -0.00045844165654251867, -0.0001905182339072553, -0.0016518666035443275, -0.00011192119958547408, -0.0003266355167326207, -2.663553551829345e-05, -0.00010178762695733923, -7.132137918652859e-05]","[-0.020386634927782366, -0.0238622866756808, -0.23799034710118705, -0.0723595177565921, -0.0011433686292461331, -5.410858963617038e-05, -0.0943883747171228, -0.02242565482501635, -0.03563698049110808, -0.04952990006570812]","[0.0851911183604938, 0.12180501560919678, 0.12114352804993556, 0.08806647742764348, 0.08968785753244801, 0.11371575716724719, 0.10601997351601807, 0.10001184365364058, 0.11470281695777967, 0.08810617584568563]","[0.08758006291327275, 0.09247221190186271, 0.1055093641094814, 0.09770504571087861, 0.10900663991417392, 0.08658142987780006, 0.10944288305820439, 0.15623150452832524, 0.07933016802191618, 0.08956973083296638]",TRAIN,-0.00034730433394678515,-0.0004925476093244283,-0.00020206105856914193,0.10284505641200888,0.09849578711878978,0.10719432570522797
topo,8,C,GROWTH,SVR,100,"[0.4387249955084225, 0.47669241510826543, 0.3949474119926284, 0.2594943843242632, 0.49287535152659456, 0.42637718870425256, 0.4877763402909622, 0.34902513669784974, 0.3184984089275198, 0.3769122470960766]","[-0.10832803059472718, 0.027760169511615307, -0.01175554059173467, -0.023498100749126172, 0.056360738220211815, -0.6456160198145453, -0.08769236244761669, -0.1595273977688969, -0.1569441588530769, -0.09551896166863516]","[0.08626867930225779, 0.052924158239561356, 0.08247405968281617, 0.10000790837042732, 0.06123586370589163, 0.08060315837020487, 0.06364339776396771, 0.0811714968346352, 0.07812472840388197, 0.0671784578022069]","[0.13489295966913353, 0.11012127071155926, 0.10095581383245142, 0.1083652973058978, 0.08896058270893908, 0.0800050937884339, 0.10725814074511954, 0.09379939927282613, 0.086521208038113, 0.09180965878222835]",TRAIN,0.4021323880176835,0.3789152605041751,0.4253495155311918,0.0753631908475851,0.071176174051513,0.0795502076436572
