,set,model,context,response,feature,r2
3202,TRAIN,MLP,CH,GROWTH,topo,0.9936996090920621
3203,TRAIN,MLP,CH,GROWTH,topo,0.9934231502184562
3204,TRAIN,MLP,CH,GROWTH,topo,0.9945379022762237
3205,TRAIN,MLP,CH,GROWTH,topo,0.992930562343834
3206,TRAIN,MLP,CH,GROWTH,topo,0.8618484345202876
3207,TRAIN,MLP,CH,GROWTH,topo,0.9481403164747316
3208,TRAIN,MLP,CH,GROWTH,topo,0.9532031752106283
3209,TRAIN,MLP,CH,GROWTH,topo,0.9992223392547369
3210,TRAIN,MLP,CH,GROWTH,topo,0.9992845687695161
3211,TRAIN,MLP,CH,GROWTH,topo,0.9993472568160666
3212,TRAIN,MLP,CH,GROWTH,topo,0.9995190034571937
3213,TRAIN,MLP,CH,GROWTH,topo,0.9994660323366474
3214,TRAIN,MLP,CH,GROWTH,topo,0.9994563549791494
3215,TRAIN,MLP,CH,GROWTH,topo,0.8017881258397498
3216,TRAIN,MLP,CH,GROWTH,topo,0.8113937323192089
3217,TRAIN,MLP,CH,GROWTH,topo,0.9172078824013816
3218,TRAIN,MLP,CH,GROWTH,topo,0.9990628624695007
3219,TRAIN,MLP,CH,GROWTH,topo,0.9994402394558074
3220,TRAIN,MLP,CH,GROWTH,topo,0.999598499844561
3221,TRAIN,MLP,CH,GROWTH,topo,0.9996425463576315
3222,TRAIN,MLP,CH,GROWTH,topo,0.9997020623246126
3223,TRAIN,MLP,CH,GROWTH,topo,0.9996471345393521
3224,TRAIN,MLP,CH,GROWTH,topo,0.43051053839028774
3225,TRAIN,MLP,CH,GROWTH,topo,0.44432304594619343
3226,TRAIN,MLP,CH,GROWTH,topo,0.4375334169026991
3227,TRAIN,MLP,CH,GROWTH,topo,0.3807939615625412
3228,TRAIN,MLP,CH,GROWTH,topo,0.4050821183509805
3229,TRAIN,MLP,CH,GROWTH,topo,0.4027986648534486
3230,TRAIN,MLP,CH,GROWTH,topo,0.3739316988326499
3231,TRAIN,MLP,CH,GROWTH,topo,0.38320578039685793
3232,TRAIN,MLP,CH,GROWTH,topo,0.3881113572322591
3233,TRAIN,MLP,CH,GROWTH,topo,0.6446372857328064
3234,TRAIN,MLP,CH,GROWTH,topo,0.5327760374235366
3235,TRAIN,MLP,CH,GROWTH,topo,0.47791786550430326
3236,TRAIN,MLP,CH,GROWTH,topo,0.6787273574767694
3237,TRAIN,MLP,CH,GROWTH,topo,0.527670665999401
3238,TRAIN,MLP,CH,GROWTH,topo,0.5584320321610166
3239,TRAIN,MLP,CH,GROWTH,topo,0.7077558977167002
3240,TRAIN,MLP,CH,GROWTH,topo,0.4529797346137667
3241,TRAIN,MLP,CH,GROWTH,topo,0.5365733898709206
3242,TRAIN,MLP,CH,GROWTH,topo,0.7740049740537545
3243,TRAIN,MLP,CH,GROWTH,topo,0.8427951735074615
3244,TRAIN,MLP,CH,GROWTH,topo,0.8533394940168155
3245,TRAIN,MLP,CH,GROWTH,topo,0.9638684903065252
3246,TRAIN,MLP,CH,GROWTH,topo,0.9867235930756049
3247,TRAIN,MLP,CH,GROWTH,topo,0.9847250225413657
3248,TRAIN,MLP,CH,GROWTH,topo,0.9735853291417118
3249,TRAIN,MLP,CH,GROWTH,topo,0.9861557355952554
3250,TRAIN,MLP,CH,GROWTH,topo,0.9861810129447144
3251,TRAIN,MLP,CH,GROWTH,topo,0.674501686072008
3252,TRAIN,MLP,CH,GROWTH,topo,0.8469210538593465
3253,TRAIN,MLP,CH,GROWTH,topo,0.7903068941571001
3254,TRAIN,MLP,CH,GROWTH,topo,0.9662680184947802
3255,TRAIN,MLP,CH,GROWTH,topo,0.9927547794684625
3256,TRAIN,MLP,CH,GROWTH,topo,0.9837089422023302
3257,TRAIN,MLP,CH,GROWTH,topo,0.9788982505238824
3258,TRAIN,MLP,CH,GROWTH,topo,0.9911443283543055
3259,TRAIN,MLP,CH,GROWTH,topo,0.9922057582698226
3260,TRAIN,MLP,CH,GROWTH,topo,0.4978182391333279
3261,TRAIN,MLP,CH,GROWTH,topo,0.4814071383634685
3262,TRAIN,MLP,CH,GROWTH,topo,0.43920101345311624
3263,TRAIN,MLP,CH,GROWTH,topo,0.4997065294363141
3264,TRAIN,MLP,CH,GROWTH,topo,0.4172023982353028
3265,TRAIN,MLP,CH,GROWTH,topo,0.4093978723925693
3266,TRAIN,MLP,CH,GROWTH,topo,0.4655332317268088
3267,TRAIN,MLP,CH,GROWTH,topo,0.40456674834424733
3268,TRAIN,MLP,CH,GROWTH,topo,0.506180745495251
3269,TRAIN,MLP,CH,GROWTH,topo,0.9041145419473169
3270,TRAIN,MLP,CH,GROWTH,topo,0.9162612573982282
3271,TRAIN,MLP,CH,GROWTH,topo,0.9383989955765443
3272,TRAIN,MLP,CH,GROWTH,topo,0.9994620715189276
3273,TRAIN,MLP,CH,GROWTH,topo,0.9991390599451959
3274,TRAIN,MLP,CH,GROWTH,topo,0.9996430109102287
3275,TRAIN,MLP,CH,GROWTH,topo,0.9996407722092383
3276,TRAIN,MLP,CH,GROWTH,topo,0.9994918961000356
3277,TRAIN,MLP,CH,GROWTH,topo,0.9991982375831538
3278,TRAIN,MLP,CH,GROWTH,topo,0.8562724950414224
3279,TRAIN,MLP,CH,GROWTH,topo,0.9139198700771282
3280,TRAIN,MLP,CH,GROWTH,topo,0.8885598036510592
3281,TRAIN,MLP,CH,GROWTH,topo,0.9998972740943769
3282,TRAIN,MLP,CH,GROWTH,topo,0.9998343306137577
3283,TRAIN,MLP,CH,GROWTH,topo,0.9999250069308706
3284,TRAIN,MLP,CH,GROWTH,topo,0.9999192503065444
3285,TRAIN,MLP,CH,GROWTH,topo,0.999919807872165
3286,TRAIN,MLP,CH,GROWTH,topo,0.9998790941907071
3287,TRAIN,MLP,CH,GROWTH,topo,0.8128196447076931
3288,TRAIN,MLP,CH,GROWTH,topo,0.8504153377462288
3289,TRAIN,MLP,CH,GROWTH,topo,0.9356353589805454
3290,TRAIN,MLP,CH,GROWTH,topo,0.9999307622639234
3291,TRAIN,MLP,CH,GROWTH,topo,0.9998785456366591
3292,TRAIN,MLP,CH,GROWTH,topo,0.9999658141359639
3293,TRAIN,MLP,CH,GROWTH,topo,0.9999808286653817
3294,TRAIN,MLP,CH,GROWTH,topo,0.9999665597135143
3295,TRAIN,MLP,CH,GROWTH,topo,0.9999313191877484
3296,TRAIN,MLP,CH,GROWTH,topo,0.4452342680005805
3297,TRAIN,MLP,CH,GROWTH,topo,0.4302642067173227
3298,TRAIN,MLP,CH,GROWTH,topo,0.44798610048014464
3299,TRAIN,MLP,CH,GROWTH,topo,0.47416657489292247
3300,TRAIN,MLP,CH,GROWTH,topo,0.499107012661379
3301,TRAIN,MLP,CH,GROWTH,topo,0.4137879667095026
3302,TRAIN,MLP,CH,GROWTH,topo,0.45115911391505015
3303,TRAIN,MLP,CH,GROWTH,topo,0.4659959383310701
3304,TRAIN,MLP,CH,GROWTH,topo,0.46742299342426796
3305,TRAIN,MLP,CH,GROWTH,topo,0.8939166617249024
3306,TRAIN,MLP,CH,GROWTH,topo,0.9024321001423556
3307,TRAIN,MLP,CH,GROWTH,topo,0.8394592904380619
3308,TRAIN,MLP,CH,GROWTH,topo,0.9992980542748218
3309,TRAIN,MLP,CH,GROWTH,topo,0.9978940276123461
3310,TRAIN,MLP,CH,GROWTH,topo,0.9987736981124713
3311,TRAIN,MLP,CH,GROWTH,topo,0.9995189823987883
3312,TRAIN,MLP,CH,GROWTH,topo,0.998474851224494
3313,TRAIN,MLP,CH,GROWTH,topo,0.9970250973505392
3314,TRAIN,MLP,CH,GROWTH,topo,0.905658725640616
3315,TRAIN,MLP,CH,GROWTH,topo,0.8780668789345616
3316,TRAIN,MLP,CH,GROWTH,topo,0.9432140034023977
3317,TRAIN,MLP,CH,GROWTH,topo,0.9997862630981514
3318,TRAIN,MLP,CH,GROWTH,topo,0.9998511505160965
3319,TRAIN,MLP,CH,GROWTH,topo,0.9997218184778837
3320,TRAIN,MLP,CH,GROWTH,topo,0.9998914554403597
3321,TRAIN,MLP,CH,GROWTH,topo,0.9999209780055911
3322,TRAIN,MLP,CH,GROWTH,topo,0.9998645486854714
3323,TRAIN,MLP,CH,GROWTH,topo,0.8795157806100848
3324,TRAIN,MLP,CH,GROWTH,topo,0.8543084726913834
3325,TRAIN,MLP,CH,GROWTH,topo,0.929654216175291
3326,TRAIN,MLP,CH,GROWTH,topo,0.9999133684187438
3327,TRAIN,MLP,CH,GROWTH,topo,0.9999092848168917
3328,TRAIN,MLP,CH,GROWTH,topo,0.9999038949638154
3329,TRAIN,MLP,CH,GROWTH,topo,0.9999085978764247
3330,TRAIN,MLP,CH,GROWTH,topo,0.9999256943848285
3331,TRAIN,MLP,CH,GROWTH,topo,0.9999652767204671
3332,TRAIN,MLP,CH,GROWTH,topo,0.42623685492377383
3333,TRAIN,MLP,CH,GROWTH,topo,0.4546682404631821
3334,TRAIN,MLP,CH,GROWTH,topo,0.3867928040831311
3335,TRAIN,MLP,CH,GROWTH,topo,0.41051440997302324
3336,TRAIN,MLP,CH,GROWTH,topo,0.47304191013061514
3337,TRAIN,MLP,CH,GROWTH,topo,0.4257645019789137
3338,TRAIN,MLP,CH,GROWTH,topo,0.4257459107831193
3339,TRAIN,MLP,CH,GROWTH,topo,0.4424949647831574
3340,TRAIN,MLP,CH,GROWTH,topo,0.4727236663023593
3341,TRAIN,MLP,CH,GROWTH,topo,0.7535132759326741
3342,TRAIN,MLP,CH,GROWTH,topo,0.7544589317317674
3343,TRAIN,MLP,CH,GROWTH,topo,0.7843945155517897
3344,TRAIN,MLP,CH,GROWTH,topo,0.9319863073615805
3345,TRAIN,MLP,CH,GROWTH,topo,0.9312311163247123
3346,TRAIN,MLP,CH,GROWTH,topo,0.9408838882536259
3347,TRAIN,MLP,CH,GROWTH,topo,0.947278297267681
3348,TRAIN,MLP,CH,GROWTH,topo,0.9441938702449271
3349,TRAIN,MLP,CH,GROWTH,topo,0.9256067879600669
3350,TRAIN,MLP,CH,GROWTH,topo,0.8709666831908006
3351,TRAIN,MLP,CH,GROWTH,topo,0.8776935769900676
3352,TRAIN,MLP,CH,GROWTH,topo,0.9260451779230063
3353,TRAIN,MLP,CH,GROWTH,topo,0.9947449250808784
3354,TRAIN,MLP,CH,GROWTH,topo,0.9976399505388888
3355,TRAIN,MLP,CH,GROWTH,topo,0.9983709139878142
3356,TRAIN,MLP,CH,GROWTH,topo,0.9952413023530581
3357,TRAIN,MLP,CH,GROWTH,topo,0.9985620262235108
3358,TRAIN,MLP,CH,GROWTH,topo,0.9983893851393815
3359,TRAIN,MLP,CH,GROWTH,topo,0.8056605122010121
3360,TRAIN,MLP,CH,GROWTH,topo,0.7441382634640786
3361,TRAIN,MLP,CH,GROWTH,topo,0.8994874573572874
3362,TRAIN,MLP,CH,GROWTH,topo,0.9953663946124193
3363,TRAIN,MLP,CH,GROWTH,topo,0.9979810604085136
3364,TRAIN,MLP,CH,GROWTH,topo,0.9981701924827476
3365,TRAIN,MLP,CH,GROWTH,topo,0.9972588890574257
3366,TRAIN,MLP,CH,GROWTH,topo,0.9989269961105994
3367,TRAIN,MLP,CH,GROWTH,topo,0.9987369722249092
3368,TRAIN,MLP,CH,GROWTH,topo,0.427149124093674
3369,TRAIN,MLP,CH,GROWTH,topo,0.3961399487073889
3370,TRAIN,MLP,CH,GROWTH,topo,0.432606177331642
3371,TRAIN,MLP,CH,GROWTH,topo,0.42739983647628366
3372,TRAIN,MLP,CH,GROWTH,topo,0.39762557692346534
3373,TRAIN,MLP,CH,GROWTH,topo,0.4480022079067133
3374,TRAIN,MLP,CH,GROWTH,topo,0.44480440219188155
3375,TRAIN,MLP,CH,GROWTH,topo,0.4752247819706691
3376,TRAIN,MLP,CH,GROWTH,topo,0.37206555563153343
3377,TRAIN,MLP,CH,GROWTH,topo,0.9188092779987236
3378,TRAIN,MLP,CH,GROWTH,topo,0.9253888387333152
3379,TRAIN,MLP,CH,GROWTH,topo,0.9059064750180453
3380,TRAIN,MLP,CH,GROWTH,topo,0.9986135343550113
3381,TRAIN,MLP,CH,GROWTH,topo,0.9981850496387721
3382,TRAIN,MLP,CH,GROWTH,topo,0.999058769487656
3383,TRAIN,MLP,CH,GROWTH,topo,0.999141651049867
3384,TRAIN,MLP,CH,GROWTH,topo,0.9987378210916846
3385,TRAIN,MLP,CH,GROWTH,topo,0.9982917041304472
3386,TRAIN,MLP,CH,GROWTH,topo,0.8760209586815242
3387,TRAIN,MLP,CH,GROWTH,topo,0.9496438693935295
3388,TRAIN,MLP,CH,GROWTH,topo,0.9603929555952907
3389,TRAIN,MLP,CH,GROWTH,topo,0.9998376556225874
3390,TRAIN,MLP,CH,GROWTH,topo,0.9998388406257386
3391,TRAIN,MLP,CH,GROWTH,topo,0.9998706291722158
3392,TRAIN,MLP,CH,GROWTH,topo,0.9998722604135394
3393,TRAIN,MLP,CH,GROWTH,topo,0.999668086761094
3394,TRAIN,MLP,CH,GROWTH,topo,0.999357042903046
3395,TRAIN,MLP,CH,GROWTH,topo,0.7386894942296626
3396,TRAIN,MLP,CH,GROWTH,topo,0.7544913901215062
3397,TRAIN,MLP,CH,GROWTH,topo,0.844475279225211
3398,TRAIN,MLP,CH,GROWTH,topo,0.9997337932268633
3399,TRAIN,MLP,CH,GROWTH,topo,0.9998953943500528
3400,TRAIN,MLP,CH,GROWTH,topo,0.9998516931886396
3401,TRAIN,MLP,CH,GROWTH,topo,0.9997789278578304
3402,TRAIN,MLP,CH,GROWTH,topo,0.9998966350918608
3403,TRAIN,MLP,CH,GROWTH,topo,0.9999016760211396
3404,TRAIN,MLP,CH,GROWTH,topo,0.4671723425243802
3405,TRAIN,MLP,CH,GROWTH,topo,0.45014593795126634
3406,TRAIN,MLP,CH,GROWTH,topo,0.3964716081036338
3407,TRAIN,MLP,CH,GROWTH,topo,0.46346916339280364
3408,TRAIN,MLP,CH,GROWTH,topo,0.4828071274460124
3409,TRAIN,MLP,CH,GROWTH,topo,0.36017692206463636
3410,TRAIN,MLP,CH,GROWTH,topo,0.4739380170365568
3411,TRAIN,MLP,CH,GROWTH,topo,0.4481866512726117
3412,TRAIN,MLP,CH,GROWTH,topo,0.4694252370301256
3413,TRAIN,MLP,CH,GROWTH,topo,0.8950192467531638
3414,TRAIN,MLP,CH,GROWTH,topo,0.8033598563208066
3415,TRAIN,MLP,CH,GROWTH,topo,0.8575461117267752
3416,TRAIN,MLP,CH,GROWTH,topo,0.9993625438023862
3417,TRAIN,MLP,CH,GROWTH,topo,0.9966063537266688
3418,TRAIN,MLP,CH,GROWTH,topo,0.9968639839306662
3419,TRAIN,MLP,CH,GROWTH,topo,0.9996739980089148
3420,TRAIN,MLP,CH,GROWTH,topo,0.9982764607620768
3421,TRAIN,MLP,CH,GROWTH,topo,0.9971320843083136
3422,TRAIN,MLP,CH,GROWTH,topo,0.8261630659114992
3423,TRAIN,MLP,CH,GROWTH,topo,0.9428074392770491
3424,TRAIN,MLP,CH,GROWTH,topo,0.9445612002375616
3425,TRAIN,MLP,CH,GROWTH,topo,0.9998703224944399
3426,TRAIN,MLP,CH,GROWTH,topo,0.999702831995334
3427,TRAIN,MLP,CH,GROWTH,topo,0.9997548682745052
3428,TRAIN,MLP,CH,GROWTH,topo,0.999900911755834
3429,TRAIN,MLP,CH,GROWTH,topo,0.9997952756057495
3430,TRAIN,MLP,CH,GROWTH,topo,0.9999108974805768
3431,TRAIN,MLP,CH,GROWTH,topo,0.8836577765159139
3432,TRAIN,MLP,CH,GROWTH,topo,0.7818130907765997
3433,TRAIN,MLP,CH,GROWTH,topo,0.8359375608168251
3434,TRAIN,MLP,CH,GROWTH,topo,0.999931265798356
3435,TRAIN,MLP,CH,GROWTH,topo,0.9998557557022372
3436,TRAIN,MLP,CH,GROWTH,topo,0.9998975709204155
3437,TRAIN,MLP,CH,GROWTH,topo,0.9999155441795973
3438,TRAIN,MLP,CH,GROWTH,topo,0.9997231683809039
3439,TRAIN,MLP,CH,GROWTH,topo,0.9999707133373257
3440,TRAIN,MLR,CH,SYMMETRY,topo,0.28540708447738816
3441,TRAIN,MLR,CH,SYMMETRY,topo,0.045607157233507944
3442,TRAIN,MLR,CH,SYMMETRY,topo,0.0
3443,TRAIN,MLR,CH,SYMMETRY,topo,0.15783767608598676
3444,TRAIN,MLR,CH,SYMMETRY,topo,0.10153589097041227
3445,TRAIN,MLR,CH,SYMMETRY,topo,0.0
3446,TRAIN,MLR,CH,SYMMETRY,topo,0.05513827036991081
3447,TRAIN,MLR,CH,SYMMETRY,topo,0.28023505508126223
3448,TRAIN,MLR,CH,SYMMETRY,topo,0.2257641839967265
3449,TRAIN,MLR,CH,SYMMETRY,topo,0.0
3450,TRAIN,MLR,CH,SYMMETRY,topo,0.0
3451,TRAIN,MLR,CH,SYMMETRY,topo,0.08852641323334709
3452,TRAIN,MLR,CH,SYMMETRY,topo,0.2081675062491708
3453,TRAIN,MLR,CH,SYMMETRY,topo,0.0
3454,TRAIN,MLR,CH,SYMMETRY,topo,0.020148458034399908
3455,TRAIN,MLR,CH,SYMMETRY,topo,0.23721909652802786
3456,TRAIN,RF,CH,SYMMETRY,topo,0.0008128543112898567
3457,TRAIN,RF,CH,SYMMETRY,topo,0.02109603780359892
3458,TRAIN,RF,CH,SYMMETRY,topo,0.14673285860995866
3459,TRAIN,RF,CH,SYMMETRY,topo,0.25502561672441404
3460,TRAIN,RF,CH,SYMMETRY,topo,0.0067260350055279305
3461,TRAIN,RF,CH,SYMMETRY,topo,0.06751130004581019
3462,TRAIN,RF,CH,SYMMETRY,topo,0.23699738425363792
3463,TRAIN,RF,CH,SYMMETRY,topo,0.26897038864312284
3464,TRAIN,RF,CH,SYMMETRY,topo,0.10744711180320277
3465,TRAIN,RF,CH,SYMMETRY,topo,0.17973430417102076
3466,TRAIN,RF,CH,SYMMETRY,topo,-2.2472131648854088e-06
3467,TRAIN,RF,CH,SYMMETRY,topo,0.0
3468,TRAIN,RF,CH,SYMMETRY,topo,0.05722544617167857
3469,TRAIN,RF,CH,SYMMETRY,topo,0.11878516076365064
3470,TRAIN,RF,CH,SYMMETRY,topo,0.47715101051874087
3471,TRAIN,RF,CH,SYMMETRY,topo,0.6962065458911262
3472,TRAIN,RF,CH,SYMMETRY,topo,0.10177963213071906
3473,TRAIN,RF,CH,SYMMETRY,topo,0.16342727977063254
3474,TRAIN,RF,CH,SYMMETRY,topo,-0.00010127452795005709
3475,TRAIN,RF,CH,SYMMETRY,topo,0.12753100537513395
3476,TRAIN,RF,CH,SYMMETRY,topo,0.23470461431638145
3477,TRAIN,RF,CH,SYMMETRY,topo,0.32971307082296375
3478,TRAIN,RF,CH,SYMMETRY,topo,-0.0002541771678352678
3479,TRAIN,RF,CH,SYMMETRY,topo,0.03381452115580674
3480,TRAIN,RF,CH,SYMMETRY,topo,-5.523971475085432e-05
3481,TRAIN,RF,CH,SYMMETRY,topo,-2.220446049250313e-16
3482,TRAIN,RF,CH,SYMMETRY,topo,0.24279400499852288
3483,TRAIN,RF,CH,SYMMETRY,topo,0.2870784353874438
3484,TRAIN,RF,CH,SYMMETRY,topo,0.16729625224997968
3485,TRAIN,RF,CH,SYMMETRY,topo,0.1940968729734308
3486,TRAIN,RF,CH,SYMMETRY,topo,0.040045865732285746
3487,TRAIN,RF,CH,SYMMETRY,topo,0.11480184585265174
3488,TRAIN,SVR,CH,SYMMETRY,topo,0.23838563307629324
3489,TRAIN,SVR,CH,SYMMETRY,topo,0.2534008245585021
3490,TRAIN,SVR,CH,SYMMETRY,topo,0.2634013776829315
3491,TRAIN,SVR,CH,SYMMETRY,topo,-23.716608700167896
3492,TRAIN,SVR,CH,SYMMETRY,topo,0.29311505026170404
3493,TRAIN,SVR,CH,SYMMETRY,topo,0.7982231571701289
3494,TRAIN,SVR,CH,SYMMETRY,topo,0.8487637274635662
3495,TRAIN,SVR,CH,SYMMETRY,topo,-23080.92903598325
3496,TRAIN,SVR,CH,SYMMETRY,topo,0.23509515398696623
3497,TRAIN,SVR,CH,SYMMETRY,topo,0.9519316541471482
3498,TRAIN,SVR,CH,SYMMETRY,topo,0.9971888837372679
3499,TRAIN,SVR,CH,SYMMETRY,topo,-795340.9617557534
3500,TRAIN,SVR,CH,SYMMETRY,topo,0.19044285634005276
3501,TRAIN,SVR,CH,SYMMETRY,topo,0.2909842583932756
3502,TRAIN,SVR,CH,SYMMETRY,topo,0.28241886084391443
3503,TRAIN,SVR,CH,SYMMETRY,topo,-645.4412828153918
3504,TRAIN,SVR,CH,SYMMETRY,topo,0.2682543702630874
3505,TRAIN,SVR,CH,SYMMETRY,topo,0.667438344784625
3506,TRAIN,SVR,CH,SYMMETRY,topo,0.7515998961191088
3507,TRAIN,SVR,CH,SYMMETRY,topo,-3598.5580664305185
3508,TRAIN,SVR,CH,SYMMETRY,topo,-0.012496951232599418
3509,TRAIN,SVR,CH,SYMMETRY,topo,-0.008700044244342786
3510,TRAIN,SVR,CH,SYMMETRY,topo,-0.0061999184478909175
3511,TRAIN,SVR,CH,SYMMETRY,topo,-0.0006775006408756834
3512,TRAIN,SVR,CH,SYMMETRY,topo,0.2125284608801098
3513,TRAIN,SVR,CH,SYMMETRY,topo,0.8855871810733165
3514,TRAIN,SVR,CH,SYMMETRY,topo,0.95305969792372
3515,TRAIN,SVR,CH,SYMMETRY,topo,-119356.14456100459
3516,TRAIN,SVR,CH,SYMMETRY,topo,0.2843206928258777
3517,TRAIN,SVR,CH,SYMMETRY,topo,0.42593506246392243
3518,TRAIN,SVR,CH,SYMMETRY,topo,0.4353166025147134
3519,TRAIN,SVR,CH,SYMMETRY,topo,-118.98567232940464
3520,TRAIN,SVR,CH,SYMMETRY,topo,0.1858040968544613
3521,TRAIN,SVR,CH,SYMMETRY,topo,0.43903243337307774
3522,TRAIN,SVR,CH,SYMMETRY,topo,0.4538070793912561
3523,TRAIN,SVR,CH,SYMMETRY,topo,-326.1403689576565
3524,TRAIN,SVR,CH,SYMMETRY,topo,0.019429660505204893
3525,TRAIN,SVR,CH,SYMMETRY,topo,-0.07068107028001225
3526,TRAIN,SVR,CH,SYMMETRY,topo,-0.04490908378667857
3527,TRAIN,SVR,CH,SYMMETRY,topo,-329886.1271236129
3528,TRAIN,SVR,CH,SYMMETRY,topo,0.2507671285850176
3529,TRAIN,SVR,CH,SYMMETRY,topo,0.9974539498128479
3530,TRAIN,SVR,CH,SYMMETRY,topo,0.9998915248860499
3531,TRAIN,SVR,CH,SYMMETRY,topo,-9404593.368110739
3532,TRAIN,SVR,CH,SYMMETRY,topo,0.2667151824141518
3533,TRAIN,SVR,CH,SYMMETRY,topo,0.6796385935009375
3534,TRAIN,SVR,CH,SYMMETRY,topo,0.7941894940104393
3535,TRAIN,SVR,CH,SYMMETRY,topo,-8804.13598045268
3536,TRAIN,SVR,CH,SYMMETRY,topo,0.26923765953915246
3537,TRAIN,SVR,CH,SYMMETRY,topo,0.5469514409635712
3538,TRAIN,SVR,CH,SYMMETRY,topo,0.6468839368485901
3539,TRAIN,SVR,CH,SYMMETRY,topo,-1745.5430024894515
3540,TRAIN,SVR,CH,SYMMETRY,topo,0.3033555854036296
3541,TRAIN,SVR,CH,SYMMETRY,topo,0.6178662289536699
3542,TRAIN,SVR,CH,SYMMETRY,topo,0.6432748677266392
3543,TRAIN,SVR,CH,SYMMETRY,topo,-1935410.4114474673
3544,TRAIN,SVR,CH,SYMMETRY,topo,0.2504505194380132
3545,TRAIN,SVR,CH,SYMMETRY,topo,0.8350429265844059
3546,TRAIN,SVR,CH,SYMMETRY,topo,0.9302143609304673
3547,TRAIN,SVR,CH,SYMMETRY,topo,-56156.85267184532
3548,TRAIN,SVR,CH,SYMMETRY,topo,-0.006533407933045687
3549,TRAIN,SVR,CH,SYMMETRY,topo,-0.010243574539216871
3550,TRAIN,SVR,CH,SYMMETRY,topo,-0.0069196601228647125
3551,TRAIN,SVR,CH,SYMMETRY,topo,-0.01418002820364328
3552,TRAIN,MLP,CH,SYMMETRY,topo,0.3025543594225416
3553,TRAIN,MLP,CH,SYMMETRY,topo,0.3119847483784429
3554,TRAIN,MLP,CH,SYMMETRY,topo,0.3387853278914458
3555,TRAIN,MLP,CH,SYMMETRY,topo,0.28696587564560105
3556,TRAIN,MLP,CH,SYMMETRY,topo,0.3284512756825002
3557,TRAIN,MLP,CH,SYMMETRY,topo,0.30877414268730374
3558,TRAIN,MLP,CH,SYMMETRY,topo,0.33992494699560294
3559,TRAIN,MLP,CH,SYMMETRY,topo,0.2840493206473822
3560,TRAIN,MLP,CH,SYMMETRY,topo,0.33710951592341254
3561,TRAIN,MLP,CH,SYMMETRY,topo,0.7462689321932281
3562,TRAIN,MLP,CH,SYMMETRY,topo,0.7558196658277067
3563,TRAIN,MLP,CH,SYMMETRY,topo,0.7118127907669527
3564,TRAIN,MLP,CH,SYMMETRY,topo,0.995746491008048
3565,TRAIN,MLP,CH,SYMMETRY,topo,0.9851000175299042
3566,TRAIN,MLP,CH,SYMMETRY,topo,0.9877478257514306
3567,TRAIN,MLP,CH,SYMMETRY,topo,0.9983189014502034
3568,TRAIN,MLP,CH,SYMMETRY,topo,0.9917957635196732
3569,TRAIN,MLP,CH,SYMMETRY,topo,0.9873427873459116
3570,TRAIN,MLP,CH,SYMMETRY,topo,0.8575456987224552
3571,TRAIN,MLP,CH,SYMMETRY,topo,0.9189648922398729
3572,TRAIN,MLP,CH,SYMMETRY,topo,0.9498514919331603
3573,TRAIN,MLP,CH,SYMMETRY,topo,0.9988207653677879
3574,TRAIN,MLP,CH,SYMMETRY,topo,0.9983218640908499
3575,TRAIN,MLP,CH,SYMMETRY,topo,0.9992606337330681
3576,TRAIN,MLP,CH,SYMMETRY,topo,0.9992949942185002
3577,TRAIN,MLP,CH,SYMMETRY,topo,0.9986044582544553
3578,TRAIN,MLP,CH,SYMMETRY,topo,0.9992459409815424
3579,TRAIN,MLP,CH,SYMMETRY,topo,0.730305720544816
3580,TRAIN,MLP,CH,SYMMETRY,topo,0.7702448959777503
3581,TRAIN,MLP,CH,SYMMETRY,topo,0.8844550841145823
3582,TRAIN,MLP,CH,SYMMETRY,topo,0.9990615150542852
3583,TRAIN,MLP,CH,SYMMETRY,topo,0.9992604935625056
3584,TRAIN,MLP,CH,SYMMETRY,topo,0.9993660111610686
3585,TRAIN,MLP,CH,SYMMETRY,topo,0.9996790741524078
3586,TRAIN,MLP,CH,SYMMETRY,topo,0.9992912428956853
3587,TRAIN,MLP,CH,SYMMETRY,topo,0.9997101581243033
3588,TRAIN,MLP,CH,SYMMETRY,topo,0.3270871967204092
3589,TRAIN,MLP,CH,SYMMETRY,topo,0.3430573579392038
3590,TRAIN,MLP,CH,SYMMETRY,topo,0.32755403316785436
3591,TRAIN,MLP,CH,SYMMETRY,topo,0.3942297768579708
3592,TRAIN,MLP,CH,SYMMETRY,topo,0.30147274924996526
3593,TRAIN,MLP,CH,SYMMETRY,topo,0.3424412264493597
3594,TRAIN,MLP,CH,SYMMETRY,topo,0.3329405719514721
3595,TRAIN,MLP,CH,SYMMETRY,topo,0.3247987605602205
3596,TRAIN,MLP,CH,SYMMETRY,topo,0.32346672523660547
3597,TRAIN,MLP,CH,SYMMETRY,topo,0.8368425965385273
3598,TRAIN,MLP,CH,SYMMETRY,topo,0.7999672013674998
3599,TRAIN,MLP,CH,SYMMETRY,topo,0.8349182571774019
3600,TRAIN,MLP,CH,SYMMETRY,topo,0.9858283609475271
3601,TRAIN,MLP,CH,SYMMETRY,topo,0.9907975874610985
3602,TRAIN,MLP,CH,SYMMETRY,topo,0.9918707451388717
3603,TRAIN,MLP,CH,SYMMETRY,topo,0.9941689994313077
3604,TRAIN,MLP,CH,SYMMETRY,topo,0.9897118520199939
