timepoint,set,model,context,response,feature,r2,r2_se,rmse,rmse_se,r2s
0,TEST,MLP,CH,GROWTH,topo,0.1132088797465796,0.056425171279662414,0.3450701167456155,0.009995660450431732,"[0.06538267159715871, 0.21517924915271758, -0.27046392624112303, 0.2573135906179127, 0.2220425493093101, 0.1473353112219692, -0.07489853737570717, 0.3042793200744214, 0.2942693148409302, -0.028350745731793747]"
0,TRAIN,MLR,CH,SYMMETRY,topo,0.23558053148163868,0.010779114578610305,0.13860349650978718,0.0009728433447491033,"[0.25850723644916407, 0.23977250731165212, 0.20671641486390635, 0.2267871005599782, 0.21653487321427467, 0.30390341509557317, 0.21374057240957067, 0.1992899064266328, 0.20557471114322234, 0.2849785773424123]"
0,TEST,MLR,CH,SYMMETRY,topo,0.039574242576293814,0.06195035189601817,0.1578602145034345,0.004656362939534149,"[0.08502204032724803, 0.07199973845833563, 0.16394324229209267, 0.0831771418690862, 0.1245468193781506, -0.14069769201085824, 0.15148792287391633, 0.1929857168913085, 0.14869271213265356, -0.4854152164489951]"
0,TRAIN,RF,CH,SYMMETRY,topo,0.7104433594941189,0.0037808039785766994,0.08642364163577873,0.0009753794293731094,"[0.6932584350234058, 0.7125131533655508, 0.706858212517158, 0.7104862681288113, 0.7227024777240776, 0.7079302767722198, 0.7160139475457301, 0.688215637002243, 0.7158652181673646, 0.7305899686946271]"
0,TEST,RF,CH,SYMMETRY,topo,0.008304648635142353,0.02808745686305127,0.15565152657508216,0.0033371873519949464,"[-0.06329752780533404, 0.08107608166243851, 0.18258558072342024, 0.07253955473906337, -0.15258484852602106, 9.806543505441745e-05, 0.037605709999913306, 0.02548229455519424, -0.05237116954678367, -0.04808725488552179]"
0,TRAIN,SVR,CH,SYMMETRY,topo,0.2512643377751683,0.0042383296164695584,0.13868321090973526,0.0009602619246127274,"[0.24616201870698218, 0.235540684167879, 0.2396778102504703, 0.23345816214598947, 0.26460252793303896, 0.27532698791246735, 0.26058115185006203, 0.25145673068694485, 0.2423702554588727, 0.2634670486389763]"
0,TEST,SVR,CH,SYMMETRY,topo,-0.0029198706374215953,0.06699929278408374,0.1573674021699314,0.00526273955869825,"[0.10208564418696064, -0.5774311144839201, 0.07998167356736563, 0.14709514634591703, 0.07207821942051607, 0.09754640507068646, -0.18326929103106848, 0.15243609568798122, 0.07431726029007168, 0.005961254571273944]"
0,TRAIN,MLP,CH,SYMMETRY,topo,0.25465178011227796,0.00574633799681596,0.13677642555567168,0.0011446505619555757,"[0.2727078441223606, 0.2649284838569319, 0.2222940296144671, 0.2564670832383814, 0.23234572315760538, 0.2803845085942267, 0.25762444961585473, 0.2736839416909401, 0.23990489624829014, 0.24617684098372117]"
0,TEST,MLP,CH,SYMMETRY,topo,0.105406872251733,0.01831533854059281,0.15279310134534604,0.0030286345164766463,"[0.06741198109080682, 0.12050068299608696, 0.21096742227413667, 0.08425447779578343, 0.16555837613521085, 0.017752683669305824, 0.0602053424306257, 0.04191034499918933, 0.1350968520082425, 0.150410559117942]"
0,TRAIN,MLR,CH,ACTIVITY,spatial,0.10875570316936556,0.006302191218592446,0.30959730058772134,0.004628092433950253,"[0.09535683869095812, 0.11184043022229107, 0.10752896307486082, 0.07742413023660899, 0.13421371580034547, 0.15095892829536206, 0.09929028871720802, 0.0968592244357791, 0.11520709703797605, 0.0988774151822659]"
0,TEST,MLR,CH,ACTIVITY,spatial,0.02004799834028661,0.009451595307522109,0.3466510693842719,0.011369947563575135,"[0.028698907011410646, 0.04283140640834371, 0.0006761328510069831, 0.07902670157243619, 0.015806994498527627, 0.007285690989107807, 0.014902856778541751, 0.051549657820367134, -0.025358336850650032, -0.014940027676225709]"
0,TRAIN,RF,CH,ACTIVITY,spatial,0.15826459075659466,0.00525385320552186,0.31567150526648824,0.00392766738361249,"[0.17294629143388085, 0.1412476988088669, 0.17575445214706376, 0.14879531883567476, 0.15755463745794762, 0.13594499686973238, 0.1364011765408667, 0.18571023251653573, 0.15864572392317977, 0.16964537903219812]"
0,TEST,RF,CH,ACTIVITY,spatial,0.06755741520022154,0.014186446864554926,0.3025103133775682,0.010325294466478238,"[0.02811946858161496, 0.10284425598833546, 0.010169857183286335, 0.0653009660113083, 0.09179265362949285, 0.1138062279204135, 0.15064377535809925, 0.008483629221776146, 0.03744276733615326, 0.06697055077173542]"
0,TRAIN,SVR,CH,ACTIVITY,spatial,0.19008994901265028,0.004769008659095865,0.3038869651547946,0.003389304433293513,"[0.19458247556559094, 0.2132305929393733, 0.2065644726956336, 0.21247468948950743, 0.1771970822863843, 0.17954324107504294, 0.19057921171811631, 0.18024502940613651, 0.17462228877796337, 0.1718604061727541]"
0,TEST,SVR,CH,ACTIVITY,spatial,0.04121554585452131,0.012872583525995978,0.3239941833952282,0.00829244580937015,"[0.05489829071335128, 0.02561383723600652, 0.04036399738703378, -0.060935519991566656, 0.06482027229361131, 0.06252426757966012, 0.06057100489749789, 0.010780505044128863, 0.09755895511326362, 0.05595984827222633]"
0,TRAIN,MLP,CH,ACTIVITY,spatial,0.47179919125302144,0.05453566980845309,0.2419078500986478,0.010868055557121191,"[0.5750254624985531, 0.25669794027544857, 0.5725769367117941, 0.6498059183138556, 0.2668583245513295, 0.636757957062066, 0.5619484374294472, 0.4631565517636419, 0.14452270764004538, 0.5906416762840334]"
0,TEST,MLP,CH,ACTIVITY,spatial,-0.14013323999329932,0.05929572245543201,0.34747240693037834,0.0077820073818185235,"[-0.4944629853186202, 0.042638588323817395, -0.13222780189856653, -0.32131776845708426, 0.03616116377220324, -0.24401827439086143, -0.2012719207684328, -0.08214577445636517, 0.18845539705939984, -0.19314302379848325]"
0,TRAIN,MLR,CH,GROWTH,spatial,0.4876708841463544,0.00914427593743046,0.2603272386485647,0.003199237837524125,"[0.4086969916866551, 0.5018182133302245, 0.47828744959492564, 0.4977666258128185, 0.5143770388629181, 0.4793702104132874, 0.49315721137297197, 0.4856513817116015, 0.5124177066927991, 0.5051660119853422]"
0,TEST,MLR,CH,GROWTH,spatial,0.32609310938611086,0.02367537649769112,0.298594079822975,0.00814713893442869,"[0.517141483371684, 0.2937658253894496, 0.36079575369058636, 0.32262592253588385, 0.26707934385426146, 0.36378108289845357, 0.33480669618712966, 0.29518368790697336, 0.23504875888174115, 0.2707025391449458]"
0,TRAIN,RF,CH,GROWTH,spatial,0.36598572654916756,0.009547431752813229,0.2897366444076657,0.0029235900001311245,"[0.34251639791562116, 0.3852701689308222, 0.3777553764224756, 0.3051811540850562, 0.3602382051429419, 0.4024753218493653, 0.3939003159699609, 0.3272939330809169, 0.3916458113017104, 0.37358058079280476]"
0,TEST,RF,CH,GROWTH,spatial,0.2066890150894359,0.019686660568150525,0.3209547615189574,0.009680266080900371,"[0.2225845666758669, 0.1390704213585574, 0.2561647518238086, 0.22714458617873134, 0.2928852544257805, 0.18584197894178478, 0.20227936687809822, 0.28246328000869525, 0.07707800764512729, 0.18137793695790894]"
0,TRAIN,SVR,CH,GROWTH,spatial,0.47279125474142714,0.0062551716341066755,0.25848783487651505,0.0023250784683594245,"[0.47970439798566034, 0.4495307053170028, 0.4468371861917183, 0.49928157702684506, 0.4662435776596552, 0.4833074158458309, 0.48648419177681157, 0.4413746938880415, 0.49715250872896, 0.4779962929937459]"
0,TEST,SVR,CH,GROWTH,spatial,0.2149547856114186,0.09052306400628052,0.33429255397109015,0.02041979401401085,"[0.3113927354708287, 0.3389982355339288, 0.19761697237782883, 0.2723569051172645, 0.3256857401003195, -0.6029321190095152, 0.1344314930172501, 0.4370801919249192, 0.3057302376105484, 0.4291874639708132]"
0,TRAIN,MLP,CH,GROWTH,spatial,0.5313661954381794,0.008745248519065194,0.2441288528862468,0.003352152319728424,"[0.4807603879121489, 0.558734494145885, 0.5376967656876039, 0.5549180229795481, 0.5473138500595958, 0.5382107513666052, 0.5216862184404509, 0.4947597388205035, 0.5703386991678208, 0.5092430258016309]"
0,TEST,MLP,CH,GROWTH,spatial,0.2753391902292304,0.03459215504732567,0.31813316337632097,0.008386708185096093,"[0.3786838163688706, 0.29460283358702166, 0.30766898147388355, -0.021615426338090327, 0.2691139969887024, 0.29762334901692644, 0.2596037642779575, 0.36223852401834156, 0.23364315465441277, 0.3718289082442783]"
0,TRAIN,MLR,CH,SYMMETRY,spatial,0.296528338825697,0.005222511223459802,0.13307022319786838,0.0009573189760508352,"[0.3078353564041031, 0.29982261636074714, 0.288452350143373, 0.32747907296858125, 0.2821421307359602, 0.26503669723912515, 0.28246035763148303, 0.3040455150549697, 0.3045958563365073, 0.3034134353821202]"
0,TEST,MLR,CH,SYMMETRY,spatial,0.05805434611673719,0.06238756801082653,0.15620031787435135,0.0047972299559496155,"[-0.2064395481040442, 0.1680212491176687, 0.1579990749953779, 0.07131946023549818, 0.18577163754446924, 0.24250835008766292, 0.09303352846462354, 0.1590161704499008, 0.13080278530080292, -0.4214892469245881]"
0,TRAIN,RF,CH,SYMMETRY,spatial,0.35145179656087405,0.005961445804733889,0.1279454328341189,0.0011060189541461122,"[0.38158430058412274, 0.3329784159806277, 0.38322460457179686, 0.34441286045803865, 0.33622613468977713, 0.3614552107797211, 0.33133416199362664, 0.34466268965681013, 0.36438300900701504, 0.3342565778872051]"
0,TEST,RF,CH,SYMMETRY,spatial,0.10218779748435122,0.011060596188700223,0.15276913988530313,0.002408640431437822,"[0.07251646352947272, 0.14070926316713872, 0.06929392554311742, 0.05328208198175888, 0.07819443493224965, 0.0804187997811252, 0.1672837095779307, 0.12258439027627044, 0.11040755383384104, 0.1271873522206075]"
0,TRAIN,SVR,CH,SYMMETRY,spatial,0.32196143292050666,0.010987130711886488,0.13137823655746486,0.0012492548449494238,"[0.30912912010701166, 0.2837705941656936, 0.2816177005646583, 0.3640545071485778, 0.3253770652984219, 0.29012070751740926, 0.32603562636515826, 0.34917977603965633, 0.3909321867760194, 0.29939704522246047]"
0,TEST,SVR,CH,SYMMETRY,spatial,-1.0663799262639255,0.6575369255085548,0.2072953864378228,0.025693958248323528,"[-0.477231101676854, -6.699860737013953, -2.952531797792083, -0.08715868484825373, -0.03387897056342992, 0.19950444200776407, 0.06708949258044361, 0.02735756448392368, -0.8383288293591042, 0.13123935954229382]"
0,TRAIN,MLP,CH,SYMMETRY,spatial,0.34682549347470726,0.005797887010206378,0.13016981959163962,0.0006189052017123399,"[0.3332966166277388, 0.32272049896581867, 0.35286711478710886, 0.37457376103159223, 0.33951878257261103, 0.3708086806501406, 0.33528194936090205, 0.35223675535188614, 0.3655823740873072, 0.32136840131196664]"
0,TEST,MLP,CH,SYMMETRY,spatial,0.18481237269917203,0.024430038708550407,0.14077016383443297,0.0021747199318368072,"[0.24531648857606847, 0.3069940933381873, 0.1536607886340643, 0.038232500956039694, 0.17318391624293605, 0.14504527569998893, 0.2265557948227469, 0.18597700473054224, 0.09948494793632445, 0.27367291605482214]"
8,TRAIN,MLR,CH,ACTIVITY,naive,0.08324553721832226,0.004881043122913642,0.32558967052892906,0.003060440253782884,"[0.09737866380206806, 0.09531392679022688, 0.08270572196050163, 0.08363258769343263, 0.09758632342661577, 0.08371181419023455, 0.05624647439504005, 0.05272500617909137, 0.0955433537713235, 0.0876114999746882]"
8,TEST,MLR,CH,ACTIVITY,naive,0.053301126356759584,0.006112659036152199,0.31563962529775763,0.008482409608771216,"[0.049339432579012854, 0.015353355031857085, 0.06485768352020393, 0.07863705790117315, 0.040843087475909035, 0.04349848060274686, 0.08797510112811602, 0.04901482109224842, 0.04797248791161801, 0.05551975632471051]"
8,TRAIN,RF,CH,ACTIVITY,naive,0.12951540418613172,0.003076022220254521,0.3044034890831731,0.0050365394454157456,"[0.11683382904613959, 0.12408791799469043, 0.12785948952717807, 0.13150370004727652, 0.13808391694151945, 0.14216198242141764, 0.12250610354887925, 0.14787368869437756, 0.12531311425829272, 0.11893029938154587]"
8,TEST,RF,CH,ACTIVITY,naive,0.04744450678023775,0.008179252516285358,0.34490776336177653,0.010904586796204437,"[0.0677431979676435, 0.05283801731837812, 0.034787194412608025, 0.038505068765360084, 0.08307504731766291, 0.03943747851240875, 0.07354355896852305, -0.0026204739420938594, 0.016573510849190343, 0.07056246763269658]"
8,TRAIN,SVR,CH,ACTIVITY,naive,0.0983419500844634,0.008058821651937423,0.32109058256661926,0.004637167239403771,"[0.0977259608700618, 0.09976706677914116, 0.05357380570858794, 0.10442292294735156, 0.1243239786234509, 0.09886039005574732, 0.09709139352123664, 0.14903634495865503, 0.06382423074082333, 0.09479340663957836]"
8,TEST,SVR,CH,ACTIVITY,naive,0.0630259704341414,0.01021139403554157,0.31705513087065634,0.01137062439258795,"[0.055384152032769585, 0.05693733734629092, 0.1255325665076079, 0.05179415017143674, 0.016493523483022354, 0.07756573281167922, 0.07196821500188444, 0.01078851500251865, 0.09605547927342095, 0.06774003271078333]"
8,TRAIN,MLP,CH,ACTIVITY,naive,0.14236465326046135,0.0075206771475869886,0.299569724916975,0.005428260780360147,"[0.12654301656911915, 0.15742793426031554, 0.1003039499021805, 0.17232947475225724, 0.1284191745641965, 0.12050833566971697, 0.16431300088704104, 0.17063202674153066, 0.12488641321222205, 0.15828320604603363]"
8,TEST,MLP,CH,ACTIVITY,naive,0.08179305675042917,0.010618751760744382,0.345099751495641,0.011546558005539146,"[0.08569311954808434, 0.13810009624392305, 0.12230114965955008, 0.08146497207012116, 0.07607359033744965, 0.10775955522088354, 0.027656729920856105, 0.0888501681651338, 0.050326091293786845, 0.03970509504450315]"
8,TRAIN,MLR,CH,GROWTH,naive,0.30766620889308427,0.010124276085016863,0.30047241897911803,0.0031619702292241657,"[0.2993110956473839, 0.2796618146807788, 0.2517005128971175, 0.3614854860121538, 0.3183679912802867, 0.27079156159620854, 0.33769755688331793, 0.3005533642159224, 0.33440578495506, 0.32268692076261396]"
8,TEST,MLR,CH,GROWTH,naive,0.25253554516197696,0.018671672294168815,0.31544161897265477,0.007653816033398197,"[0.29032466719717753, 0.30900428311027184, 0.3297131823443642, 0.15603644954265472, 0.23824061967058596, 0.3183057332199012, 0.18592968421812506, 0.2853619271103728, 0.1882806688608254, 0.2241582363454907]"
8,TRAIN,RF,CH,GROWTH,naive,0.47679019845028286,0.0058261460471167115,0.2555826943245173,0.004430956272881366,"[0.4783734350822627, 0.47174839375299416, 0.4538343536039795, 0.4826757729970045, 0.47824002389997344, 0.5107823501306465, 0.44938546321498596, 0.47583394524271816, 0.46345251929847087, 0.5035757272797936]"
8,TEST,RF,CH,GROWTH,naive,0.1854345947296904,0.027425503616269192,0.3435193199031952,0.009957631782115768,"[0.20957927996821601, 0.15641016316944323, 0.19649894712790872, -0.007996124842552854, 0.24373812257722383, 0.24489095553683993, 0.30906128186459836, 0.199644846642402, 0.22707750370445723, 0.0754409715483676]"
8,TRAIN,SVR,CH,GROWTH,naive,0.28904540909288273,0.007176085572565354,0.3100683280970438,0.002677439655185736,"[0.30584277724183717, 0.25592287123827173, 0.2975229111385256, 0.27091043196404463, 0.3181230280007459, 0.30761105295197344, 0.27941831640430814, 0.26299604878228566, 0.32164588345371004, 0.27046076975312505]"
8,TEST,SVR,CH,GROWTH,naive,0.2815093279013485,0.017573601674737864,0.29920881875490507,0.006828221367870989,"[0.2642703653302012, 0.33474808955563184, 0.2979950833445132, 0.3686067693515349, 0.20782181317518755, 0.18601561488493656, 0.2979824514267113, 0.3402603678594034, 0.24165163851937066, 0.2757410855659945]"
8,TRAIN,MLP,CH,GROWTH,naive,0.46959244579617093,0.008695711020653788,0.27034025367222025,0.003233137133963362,"[0.4891884672369762, 0.480919853086621, 0.487714207106167, 0.4231037974524342, 0.48367418909179516, 0.5024074375928581, 0.49224739675815044, 0.4654990527386542, 0.4207273465047192, 0.4504427103933334]"
8,TEST,MLP,CH,GROWTH,naive,0.23013572832111412,0.020466973368942803,0.3021079910090792,0.005926521818449347,"[0.21840232861713094, 0.08775476484975508, 0.2964222696083618, 0.31291857541793244, 0.1941613040014626, 0.19891009748573296, 0.24952027609865868, 0.3138735211743746, 0.20765785770486345, 0.2217362882528684]"
8,TRAIN,MLR,CH,SYMMETRY,naive,0.26499114843283367,0.0038823784670579007,0.13742555475750118,0.0009662387904402154,"[0.2568018102597467, 0.26468801578386536, 0.2610604487495388, 0.24775925927672116, 0.2721746010894174, 0.2541530363706861, 0.28882426550236284, 0.2764419692058575, 0.2526553276096484, 0.2753527504804929]"
8,TEST,MLR,CH,SYMMETRY,naive,0.1667220121857082,0.012110366435199894,0.14359848057857696,0.0021324744797811815,"[0.19618050712716983, 0.16045709503233596, 0.1845849462399386, 0.21312333669403538, 0.08939933932311961, 0.21119521096242988, 0.11843259728444522, 0.1625516936316873, 0.18776838357386105, 0.14352701198805928]"
8,TRAIN,RF,CH,SYMMETRY,naive,0.35015494069043934,0.004731630010659984,0.12847802936058117,0.0007431482138651499,"[0.36635150172554054, 0.3502881545157601, 0.3396246453555488, 0.3658701232545618, 0.3340302321401062, 0.34682621169099936, 0.3408605545995915, 0.3779908445142207, 0.3281470430416624, 0.35156009606640193]"
8,TEST,RF,CH,SYMMETRY,naive,0.1358373836602484,0.013445605497164408,0.14842425473774762,0.0018230830466342614,"[0.10048064624020814, 0.09289965562698388, 0.16690545074685192, 0.12645289224961642, 0.18181875772450962, 0.14924778233907898, 0.15201585790870098, 0.05286138314383393, 0.20278450411185456, 0.13290690651084525]"
8,TRAIN,SVR,CH,SYMMETRY,naive,0.25446062062185776,0.007123017577005976,0.13805597350245463,0.0008046493245676863,"[0.2819933955475661, 0.28957384599091385, 0.2246404635524183, 0.25649527184917753, 0.26686352563414106, 0.21476701909368234, 0.25333444751820766, 0.2533531447195517, 0.2666790838597374, 0.2369060084531821]"
8,TEST,SVR,CH,SYMMETRY,naive,0.14154074759017926,0.020296578747390537,0.14730600164687896,0.0025372065274482623,"[0.08334563097534275, 0.11035260072253061, 0.27066850665910136, 0.17567353136321273, 0.13192192456872975, 0.18962597956261973, 0.1392705880719911, 0.14318648637647668, 0.013766084262230804, 0.15759614333955674]"
8,TRAIN,MLP,CH,SYMMETRY,naive,0.2531408830072742,0.00526462959595613,0.1384966494088703,0.0006919814947421217,"[0.2604996785275555, 0.2723967022198295, 0.2530611582050729, 0.22081512537853054, 0.25505738788305954, 0.27386333942028973, 0.24474954062691212, 0.24785004968577207, 0.27111835373530624, 0.23199749439041417]"
8,TEST,MLP,CH,SYMMETRY,naive,0.21230664489250195,0.006701108209652492,0.1399788219907861,0.0015119651454050078,"[0.2090559459240623, 0.1887889293838766, 0.19658641719694214, 0.2275708701297745, 0.19203166925794968, 0.23008379884057373, 0.2220859348754305, 0.23380771791944255, 0.178660679610687, 0.24439448578628054]"
8,TRAIN,MLR,CH,ACTIVITY,topo,0.13292146603973481,0.006072262113681017,0.3197342434677473,0.004539937560698632,"[0.15267130108579374, 0.11491631488050269, 0.14801778077520578, 0.1435390846143887, 0.11771913505861809, 0.10742269569599883, 0.15020691386176277, 0.1555697607990132, 0.13665097905542, 0.10250069457064426]"
8,TEST,MLR,CH,ACTIVITY,topo,0.04292790931039932,0.015115761986041051,0.30711974565102584,0.011638832413796612,"[-0.02555845633146392, 0.11534853034469339, 0.012249822925565534, 0.02143249094384625, 0.10590221672281297, 0.09824531549473525, -0.004273632002782746, 0.001226211268668842, 0.039318197850265135, 0.06538839588765244]"
8,TRAIN,RF,CH,ACTIVITY,topo,0.15202016792515238,0.00599133019197999,0.3106488883281521,0.004691036782764968,"[0.18112617835950395, 0.14908224152672667, 0.1578899799790594, 0.12817035574936209, 0.134068659542527, 0.15094496917340128, 0.15628452632609013, 0.12659252685360567, 0.18577387951130564, 0.1502683622299419]"
8,TEST,RF,CH,ACTIVITY,topo,0.07027243392298328,0.010825956521846421,0.315664957871434,0.012635936769161634,"[0.03069593841015006, 0.10328781079382099, 0.031240732827649498, 0.12841301621457635, 0.09980118688075768, 0.08655641327699648, 0.07104998491507797, 0.053835120315026797, 0.01858696446607866, 0.07925717112969832]"
8,TRAIN,SVR,CH,ACTIVITY,topo,0.18710656485588464,0.007598964882735687,0.30605442946900274,0.0048693041747640674,"[0.19296030301584477, 0.18704473817331202, 0.171034983961308, 0.19961162369325314, 0.20643706849017618, 0.22275221882196272, 0.1316027520801123, 0.1923089053377236, 0.16707852497771003, 0.2002345300074434]"
8,TEST,SVR,CH,ACTIVITY,topo,0.05155617020229797,0.013526505690599705,0.3165867250448328,0.012277643615826882,"[0.03138064879579494, 0.04978231424253199, 0.053336545163856885, 0.0646224074583015, 0.0154272358138281, 0.0057714874737709865, 0.16818313991825773, 0.047526673784037965, 0.054168457628439914, 0.025362791744159674]"
8,TRAIN,MLP,CH,ACTIVITY,topo,0.2535801619331792,0.02412790668338142,0.28757759602401156,0.006438881110144541,"[0.45014997455134687, 0.19107930073369872, 0.21101404331314788, 0.2464242132380361, 0.19882482119066247, 0.20775942513877765, 0.26843571062806315, 0.18060315919848768, 0.2766411268912826, 0.3048698444482889]"
8,TEST,MLP,CH,ACTIVITY,topo,0.06525132920095714,0.023829304472381966,0.3259853555054514,0.011160828171570457,"[-0.12708642932764525, 0.10696932496321965, 0.08139330416623103, 0.07332519749334332, 0.06563391679279684, 0.09055608551080974, 0.1184688089342163, 0.17592180481106556, 0.03169371926009523, 0.03563755940543889]"
8,TRAIN,MLR,CH,GROWTH,topo,0.4534226552050174,0.011053368811259798,0.26916680203875065,0.001320507999492445,"[0.40915200229230264, 0.5131249097252387, 0.47878274585068437, 0.4379277913372659, 0.45466073940588836, 0.4644625541715779, 0.4021059709987048, 0.4562875321527742, 0.42022150397500424, 0.4975008021407318]"
8,TEST,MLR,CH,GROWTH,topo,0.34985983128817894,0.03147777852077567,0.29062954818185416,0.003827199205557756,"[0.45409076602222453, 0.1183895111806974, 0.29030278829308453, 0.40694764791234916, 0.3610207574478925, 0.34288709359519387, 0.4551110813699397, 0.35138870003388123, 0.44980439795889515, 0.26865556906763155]"
8,TRAIN,RF,CH,GROWTH,topo,0.7368978747404841,0.004527567970320636,0.1845523463032222,0.0017255016374547211,"[0.7181768498314474, 0.7393075895067178, 0.7331837969009147, 0.7420232507064954, 0.7309202045728804, 0.7447729927815939, 0.7292388492127744, 0.7583532934871297, 0.7137360854172233, 0.7592658349876635]"
8,TEST,RF,CH,GROWTH,topo,0.20842920371049695,0.0211038834250499,0.33113238907709747,0.007481640512032744,"[0.3680138291178633, 0.19249636145716786, 0.20054843732980276, 0.2239866436632324, 0.20624559061709358, 0.17285760342714407, 0.276784937466067, 0.14578919441272598, 0.1764508370020621, 0.12111860261181029]"
8,TRAIN,SVR,CH,GROWTH,topo,0.4693837423884144,0.010142149095568135,0.2641445059413291,0.002255988788229643,"[0.4528969687806379, 0.5088246318681084, 0.5178724462064763, 0.43503004375787424, 0.4789163559510613, 0.42743840643107356, 0.4475487492419691, 0.4942756969607178, 0.4342838295134265, 0.4967502951727989]"
8,TEST,SVR,CH,GROWTH,topo,0.33398280706018485,0.015577512598395717,0.2989478533719606,0.0058034080874050705,"[0.31635550661340506, 0.28048539156127406, 0.29465070632247337, 0.37829146616726683, 0.29362691795818174, 0.36684061927418055, 0.3729735833171396, 0.291534301438205, 0.43803296749320986, 0.3070366104565132]"
8,TRAIN,MLP,CH,GROWTH,topo,0.6248793820762122,0.014425164649335753,0.21851853914746874,0.00370801676862475,"[0.7054575612490082, 0.6579347706616725, 0.6721656168851855, 0.6285677758584416, 0.6253961343004978, 0.6053920614394355, 0.5995097306854893, 0.5297579303367907, 0.6294166025051113, 0.5951956368404894]"
8,TEST,MLP,CH,GROWTH,topo,0.3908249281170201,0.01632481894230385,0.29469970013751345,0.004840011599311956,"[0.4140363227571252, 0.32193383636818274, 0.29928840011849944, 0.38715638071553105, 0.45147229670553213, 0.3766313477159211, 0.4827517313819246, 0.409552873174442, 0.3916681118137205, 0.3737579804193222]"
8,TRAIN,MLR,CH,SYMMETRY,topo,0.35150498733964425,0.006208713760872813,0.129595056504463,0.0006745920743658669,"[0.34929726507182146, 0.31640245197674255, 0.36097754108427127, 0.35804852825241396, 0.34596856397330045, 0.37399968833370223, 0.33255776253204905, 0.3741681529434102, 0.37500689035103196, 0.3286230288776991]"
8,TEST,MLR,CH,SYMMETRY,topo,0.21665064853979574,0.013076012097070426,0.1384371832079604,0.001473746157697319,"[0.1927068198932782, 0.2714151987562139, 0.2332979393026171, 0.1746839151503825, 0.17294555752990193, 0.17497638427328177, 0.24994786694542637, 0.19396709994332773, 0.2075878811179579, 0.2949778224855699]"
8,TRAIN,RF,CH,SYMMETRY,topo,0.5508225042409474,0.007146748068034645,0.10745374866245702,0.0013411305105995668,"[0.5623020612655589, 0.5532324256960537, 0.5630090670232617, 0.5256636159273564, 0.5291050820738119, 0.5600769360584756, 0.5442677222179872, 0.6033957365552435, 0.5443134876060025, 0.5228589079857221]"
8,TEST,RF,CH,SYMMETRY,topo,0.129209118145336,0.013417435083807059,0.1469981342068343,0.0024038614591577194,"[0.1382523061054295, 0.15665067081534567, 0.036138324791965104, 0.1708558928208943, 0.1413618352790318, 0.19211725021958337, 0.10241461662371587, 0.08618123455458815, 0.12906986799230247, 0.1390491822505041]"
8,TRAIN,SVR,CH,SYMMETRY,topo,0.5041467015849977,0.005381996512368076,0.1122838539513578,0.0007479711434521507,"[0.4899500884046293, 0.5184264496533935, 0.5203390938589693, 0.4838494094532585, 0.4771846582078081, 0.5232624721396724, 0.5218800156426049, 0.5136084251600789, 0.4864049475926391, 0.5065614557369237]"
8,TEST,SVR,CH,SYMMETRY,topo,0.17893190525025246,0.018884193702416098,0.1451200212332556,0.002194961223375032,"[0.2670102601459964, 0.15976859003837618, 0.11496892279614057, 0.2567489846912018, 0.2595039222207921, 0.1305112697876588, 0.166031420298567, 0.12051745689907234, 0.20198268172944522, 0.11227554389527428]"
8,TRAIN,MLP,CH,SYMMETRY,topo,0.36257936098718513,0.008734544326692791,0.12878432017188762,0.001177989086722628,"[0.37015469814847013, 0.3623853466165533, 0.351124673810266, 0.37108804412842433, 0.3221429635836134, 0.3483245368619031, 0.3579893604992175, 0.33036652238341246, 0.4245687691472996, 0.38764869469269203]"
8,TEST,MLP,CH,SYMMETRY,topo,0.22246392528522146,0.021552663419579395,0.13625992037721008,0.0024970508204451326,"[0.1938564924413505, 0.18473159715008325, 0.24355221459058396, 0.23074295880211693, 0.3579780764612682, 0.23694204954249987, 0.23757507598733507, 0.284441358325214, 0.166026432021799, 0.08879299752996328]"
8,TRAIN,MLR,CH,ACTIVITY,spatial,0.14192842472209638,0.009263053250605816,0.31535908394962625,0.004471038990987148,"[0.21407017009702778, 0.13694398562645893, 0.11607414693158014, 0.12747888141271435, 0.1502462936624296, 0.13173379329827706, 0.13811435272891492, 0.1502860631449935, 0.09732981456691414, 0.15700674575165352]"
8,TEST,MLR,CH,ACTIVITY,spatial,0.061331123819870194,0.020274838985183116,0.30951531593274756,0.012654750393086757,"[-0.09691569140839507, 0.08718478031501742, 0.12717340795765086, 0.12296702306617535, 0.07031972139171672, 0.07552113492950974, 0.0053238834160276305, 0.06752917124160562, 0.11776908413839615, 0.0364387231509975]"
8,TRAIN,RF,CH,ACTIVITY,spatial,0.16799251479112315,0.0051858054388334565,0.3118196238010437,0.002567421056387033,"[0.19651118226869158, 0.1506316199940546, 0.1507052410127897, 0.1913161783638404, 0.14284098201665285, 0.17397608063278236, 0.17013189500649983, 0.17316632998984438, 0.16829747093612812, 0.16234816768994764]"
8,TEST,RF,CH,ACTIVITY,spatial,0.08042459689044024,0.012645045252962514,0.3078406871809437,0.006390676914797453,"[-0.017666740962273497, 0.1109957153481782, 0.12586453870433378, 0.07227971531924138, 0.11715353148208252, 0.058337905354412634, 0.08147463697802726, 0.06523824237949538, 0.07538565901860073, 0.11518276528230398]"
