RADIUS,LENGTH,WALL,SHEAR,CIRCUM,FLOW,NODES,EDGES,GRADIUS,GDIAMETER,AVG_ECCENTRICITY,AVG_SHORTEST_PATH,AVG_CLOSENESS,AVG_BETWEENNESS,AVG_IN_DEGREES,AVG_OUT_DEGREES,AVG_DEGREE,AVG_CLUSTERING,AVG_CORENESS,GRADIUS:WALL,GDIAMETER:WALL,AVG_ECCENTRICITY:WALL,AVG_SHORTEST_PATH:WALL,AVG_CLOSENESS:WALL,AVG_BETWEENNESS:WALL,GRADIUS:SHEAR,GDIAMETER:SHEAR,AVG_ECCENTRICITY:SHEAR,AVG_SHORTEST_PATH:SHEAR,AVG_CLOSENESS:SHEAR,GRADIUS:RADIUS,GDIAMETER:RADIUS,AVG_ECCENTRICITY:RADIUS,AVG_SHORTEST_PATH:RADIUS,AVG_CLOSENESS:RADIUS,AVG_BETWEENNESS:RADIUS,GRADIUS:PRESSURE_AVG,GDIAMETER:PRESSURE_AVG,AVG_ECCENTRICITY:PRESSURE_AVG,AVG_SHORTEST_PATH:PRESSURE_AVG,AVG_CLOSENESS:PRESSURE_AVG,AVG_BETWEENNESS:PRESSURE_AVG,GRADIUS:PRESSURE_DELTA,GDIAMETER:PRESSURE_DELTA,AVG_ECCENTRICITY:PRESSURE_DELTA,AVG_SHORTEST_PATH:PRESSURE_DELTA,AVG_CLOSENESS:PRESSURE_DELTA,GRADIUS:OXYGEN_AVG,GDIAMETER:OXYGEN_AVG,AVG_ECCENTRICITY:OXYGEN_AVG,AVG_SHORTEST_PATH:OXYGEN_AVG,AVG_CLOSENESS:OXYGEN_AVG,AVG_BETWEENNESS:OXYGEN_AVG,GRADIUS:OXYGEN_DELTA,GDIAMETER:OXYGEN_DELTA,AVG_ECCENTRICITY:OXYGEN_DELTA,AVG_SHORTEST_PATH:OXYGEN_DELTA,AVG_CLOSENESS:OXYGEN_DELTA,LAYOUT,SEED
0.74728036,1.0,1.2052332,-0.8312253,-0.29773498,-0.7873383,-1.4313204,-1.4042716,-0.54534495,-0.71191144,-0.96183854,-1.2005256,1.131955,1.5492676,-0.9031347,-0.9031347,-0.9031347,-1.9885905,0.62414074,0.24635665,0.7928744,0.28976628,-0.6193045,0.52598417,1.6084579,-0.64732295,-0.6466237,-0.6755823,-1.1284441,1.157199,-0.39444548,0.88098425,0.1738674,0.1769084,-0.28371486,1.503996,-0.71433395,-0.7299385,-0.8904234,-0.91671455,0.86327994,1.5492058,-0.75784755,-0.79495233,-0.49639362,-1.4158087,1.7167118,-0.64532286,-0.7901533,-0.92061657,-1.0563082,1.0103858,1.5492646,-0.35791978,-0.41430685,-0.41029942,-0.32921985,-0.3691811,Lav,80
0.18647906,1.0,-0.053665847,0.13107312,0.88075167,0.014975377,-0.043518007,-0.006042018,0.286882,1.7325298,0.7879248,0.35312593,-0.23606128,0.17496993,0.75629455,0.75629455,0.75629455,-1.0783436,0.3587921,-0.07702647,0.39625022,0.04660649,-0.10116979,0.05786805,0.18724425,1.9051731,2.0651667,2.1086729,0.353555,-0.4579083,0.26016435,0.87227863,0.7139811,0.29707858,-0.27576825,0.15963522,1.2407051,1.7585262,1.2619656,1.2716396,-1.1575495,0.17495865,1.3744488,1.3897645,1.293341,0.5645869,-0.5611603,0.4704589,1.5131729,0.8183181,0.51313823,-0.4660087,0.1749663,-0.25521272,-0.26913333,-0.35046703,-0.54888135,0.1880898,Lvav,7
-1.11957,1.0,2.2631037,-1.4615678,-1.1147676,-1.1513538,-1.9111824,-1.8256942,-1.1695151,-0.2535787,0.011677723,-0.06342264,0.024909314,3.1217546,-0.133545,-0.133545,-0.133545,0.25486943,0.33871335,0.8927676,1.2180746,1.3945007,1.1439456,-1.0519605,3.0331116,-1.5531512,-1.5498414,-1.5990188,-1.487924,1.8251469,-0.5591988,-0.15144113,-0.36851263,-0.66736424,0.7590349,3.0090702,-0.5905011,-0.1640436,-0.12252566,-0.062248595,-0.11811194,3.121675,-1.7838348,-1.7828066,-1.9916227,-1.4195858,1.5822988,-1.5713077,-1.0600702,-0.883513,-0.92339647,0.90136725,3.1217523,-0.17096815,-0.122805655,-0.18346898,-0.57251555,0.099024735,Lav,34
-0.08231856,1.0,-0.2754734,0.18900466,0.6370402,-0.12454252,0.3569424,0.3400268,0.49493873,1.4269747,0.6642656,0.21627943,-0.12956956,-0.14862433,0.15653802,0.15653802,0.15653802,0.1693956,-0.23275924,-0.57605165,-0.23876116,-0.31270096,0.09390157,-0.10032961,-0.11814089,0.21249889,0.286426,0.29324114,0.16811569,-0.32545006,-0.27753177,0.2323134,0.24127908,0.34281915,-0.38281775,-0.1597533,1.0488243,1.3159868,1.110577,1.0302505,-0.996294,-0.1486671,0.13553451,0.14710899,0.28424168,0.54949397,-0.5343026,0.65706915,1.3222159,0.7590099,0.44688275,-0.4201266,-0.14862807,-0.4752106,-0.6298869,-0.55824196,-0.6522507,0.7647461,Lvav,68
0.46034604,1.0,-0.7092315,0.014676952,0.24900325,0.37685814,0.280993,0.25909135,-1.1695151,-1.0174665,-0.7466696,-0.43911478,0.33983296,-0.4043681,0.011793199,0.011793199,0.011793199,-0.8953308,1.2603287,-1.9227595,-2.2562664,-2.0280511,-1.5564047,1.6690099,-0.40495804,-0.28824344,-0.3599762,-0.039666772,0.09058347,-0.44166204,-0.4330866,-0.81993973,-0.3002987,-0.14397869,-0.027836302,-0.3245719,-0.75523794,-0.70982885,-0.5917914,-0.44298542,0.28435352,-0.4042965,-0.2672072,-0.25798908,-0.3791041,-0.12655012,-0.32791266,-0.63967896,-0.36892948,-0.1568861,0.052534636,-0.15906696,-0.40437195,-0.48219216,-0.61898607,-0.5577134,-0.5280079,-0.08266655,Sav,75
-0.10981517,1.0,1.9737499,-0.7713523,-0.5444325,-0.8885235,-0.89277023,-0.88516843,1.7432792,-0.5591339,0.8175239,0.724696,-0.8556305,0.8080059,-0.62652296,-0.62652296,-0.62652296,-0.13626207,0.8746619,2.2834218,1.5379348,1.7583649,1.6874809,-1.494063,0.7900016,-0.65560704,-0.63640434,-0.89845395,-0.8863615,0.6905742,0.7321085,0.40058288,0.50884646,0.4758362,-0.6074299,0.7817444,0.5568303,-0.48903987,0.04272775,0.077746235,-0.28988245,0.80795234,-0.8662049,-0.8587956,-1.181584,-1.0138706,0.948517,0.9557158,-0.7679607,0.14607829,0.07305951,-0.24254836,0.80800253,-0.09122276,0.022752535,-0.13356887,-0.263722,-0.39886808,Lav,92
1.8226331,1.0,0.43413514,1.0789161,0.924795,1.7042106,-0.5889727,-0.6032898,-0.3372882,-1.0174665,-1.766923,-2.1206977,2.3360515,-0.018007837,-0.7089734,-0.7089734,-0.7089734,-0.11272148,0.09159006,-0.8708947,-1.025564,-1.1268985,-1.1522532,1.0959827,-0.032877814,1.4273621,1.5393654,1.2928897,0.5346704,-0.5873032,0.90084094,0.7271718,0.7691044,0.45394105,-0.4959677,0.021108173,-0.44209415,-0.06425035,-0.5188294,-0.651469,0.5583732,-0.018052077,0.40377653,0.41597116,-0.037222393,-0.29123434,-0.1139628,0.3365438,-0.0035881149,-0.50051415,-0.7261946,0.71829754,-0.01801153,-0.44511217,-0.5669186,-0.5273101,-0.6571053,0.8970348,Sav,47
-0.7778983,1.0,-0.5336952,1.0332772,-0.0071582673,0.15508297,1.3649979,1.3531153,0.286882,0.20475404,0.6954637,1.3301753,-1.2910573,-1.3473088,0.92697144,0.92697144,0.92697144,-0.33450645,-0.4383349,-0.45117143,-0.64343256,-0.237799,0.6217955,-0.69264567,-1.3497059,0.6076398,0.7009282,0.5336717,0.9109703,-0.82625103,-0.26016435,-0.8829525,-0.59045905,-0.43709078,0.29100946,-1.3740692,0.7871234,0.8300467,0.9363592,1.1292142,-1.0988643,-1.3473381,1.1126477,1.1271728,1.0000921,1.3906784,-1.0451151,0.24987619,0.30199403,0.57217044,0.97692806,-0.99464756,-1.3473129,-0.20479009,-0.2806754,-0.18163751,0.9884225,-0.6373604,Savav,73
0.5331958,1.0,1.1768931,-1.2227271,-0.12301391,-0.89585334,-1.565958,-1.5549791,0.9110522,-0.2535787,-0.64182603,-0.8879753,0.8669087,1.7630355,-1.4885484,-1.4885484,-1.4885484,-2.124575,0.5510849,0.8606071,0.14625081,0.542603,0.37975118,-0.45737603,1.716441,-1.0545567,-1.0252125,-1.2141813,-1.2526697,1.3521382,0.73139584,0.8028943,0.29827574,0.25740945,-0.3227666,1.7479112,0.12591562,-0.40981218,-0.49387303,-0.52526534,0.40833494,1.7629713,-1.3818508,-1.3756189,-1.6380919,-1.6118793,1.9605862,0.22154474,-0.6906399,-0.9263574,-1.0650549,1.0694166,1.7630326,-0.4461982,-0.5662773,-0.50112027,-0.70839816,1.7179204,Lav,52
-0.35687694,1.0,0.6343818,-0.6903506,-0.71647215,-0.46558574,-0.71670574,-0.74562454,0.7029955,0.051976454,0.26269713,0.4374504,-0.58593285,0.108198985,-1.148984,-1.148984,-1.148984,-0.6968484,0.020233218,1.825503,0.6679664,1.2601959,1.2122186,-1.2497182,0.098214485,-0.58880097,-0.6855567,-0.9089089,0.2047346,-0.53567547,1.6113907,-0.41838482,-0.07411146,-0.102915615,-0.057214554,0.15226294,0.19317167,-0.10308404,-0.16784412,-0.11130518,-0.09585005,0.10815332,-1.0363185,-1.0284728,-1.2943449,0.32767186,-0.6559658,0.2881122,-0.2629113,-0.13308418,-0.025054622,-0.14222635,0.108195335,0.5630304,1.0169089,0.92317384,-0.44315416,-0.13541518,Sav,53
0.90230304,1.0,-0.41871294,0.89860547,1.3074743,0.45864227,0.122189745,0.1279201,0.49493873,0.51030916,0.5999571,0.3413662,-0.39102924,0.3563946,0.34135377,0.34135377,0.34135377,0.56611645,0.42984006,0.7725017,1.3824395,1.0184344,0.8375018,-0.84160733,0.37329906,0.40215907,0.43513516,0.52844375,0.91917324,-0.7822742,1.224064,1.3527439,1.5564265,1.585576,-1.5449498,0.39094374,1.1967833,1.3011434,1.4429039,1.3172395,-1.2127427,0.35635602,0.62503886,0.63809156,0.73964167,0.8345439,-0.65801495,1.0569928,1.163892,1.1997275,1.0007579,-0.9875195,0.35639104,-0.14102484,-0.20770396,-0.22503524,-0.60521114,0.22154559,Lvav,69
1.5389367,1.0,-0.6946211,1.2084055,2.0014536,0.8059357,-0.22303474,-0.19023994,-1.1695151,-0.5591339,-0.5494513,-0.089995906,0.10055667,0.5513108,0.5301562,0.5301562,0.5301562,2.8389099,-0.56174207,-1.1811439,-1.1954153,-1.1858239,-0.8132434,0.79261357,0.56190777,0.6988016,0.7574361,1.1754278,1.4615282,-1.0113963,0.5724629,1.718157,1.4885817,1.6605365,-1.5738096,0.5517924,0.6655126,1.2303854,1.2099452,1.3156521,-1.2003461,0.55140644,0.016947413,0.028163793,0.985691,0.98416084,-0.76598036,-0.19239388,0.5349027,0.54471177,0.85655683,-0.8175354,0.5513073,-0.28453544,-0.30440074,-0.35370344,-0.66496134,0.8754795,Lvav,45
-1.4177526,1.0,0.59209776,-2.1464782,-1.1922245,-1.2906526,-1.0653825,-1.077739,1.5352224,0.051976454,0.15038712,-0.14062047,0.03504047,0.8556723,-1.2689742,-1.2689742,-1.2689742,-0.33474663,0.8008339,1.8642657,1.673084,1.2871021,0.8669463,-0.9337083,0.807968,-1.9152479,-1.9407753,-2.1060274,-1.9421378,3.3280644,-0.8285685,-1.2693406,-1.2502276,-1.4604282,1.7644476,0.8036191,0.242572,-0.3915737,-0.32516354,-0.33461523,0.149794,0.85561824,-2.2399979,-2.236357,-2.5631046,-1.9825839,2.796484,0.14785826,-1.0841064,-1.0205464,-1.1807084,1.156035,0.85566896,-0.33945733,-0.3854517,-0.37226358,-0.5717257,0.2264207,Lav,13
2.0949218,1.0,0.16018388,1.4513917,0.96619934,2.4054947,-0.67182654,-0.70097053,-0.54534495,-1.1702442,-1.0825788,-0.8949032,0.821696,-0.17969507,-1.0972311,-1.0972311,-1.0972311,-0.6471911,0.96130955,-0.3014425,-0.48633698,-0.44396594,-0.25631827,0.13574444,-0.18300426,0.62925,0.67780447,1.118368,1.5044644,-1.0959173,1.2192392,1.1372354,1.6757027,1.8561022,-1.7323879,-0.13381912,-0.35865694,-0.4010967,-0.4080333,-0.30636483,0.13293304,-0.1797375,0.6466343,0.658802,0.34991053,0.31660137,-0.59735984,0.36752874,0.103208184,0.18346094,0.30715576,-0.39073098,-0.17969882,-0.38274324,-0.45431933,-0.4447291,-0.37494117,-0.29356474,Sav,23
-0.13250248,1.0,2.0472507,-1.3228616,-0.5703444,-0.95427245,-0.9134837,-0.9381951,-0.7534017,-0.5591339,-1.0898046,-1.2247547,1.2004747,1.1780977,-1.3209773,-1.3209773,-1.3209773,-0.5091516,0.86601263,0.9130724,1.5629897,0.9675533,-0.07709137,0.026545145,1.1471976,-0.8777243,-0.8484094,-1.174406,-1.3828071,1.5684866,-0.9398766,-0.25246492,-0.67787033,-0.63188654,0.6433166,1.1755496,-0.57674676,-0.51487654,-0.6173741,-0.57213366,0.43578988,1.17804,-1.0829203,-1.0754051,-1.449367,-1.5499629,1.8008783,-0.9829196,-0.87621284,-1.1929253,-1.2582623,1.2798791,1.1780945,-0.39887848,-0.5263931,-0.49209234,-0.6712259,0.9293042,Lav,88
1.2427839,1.0,-0.15680172,0.29308042,0.6517388,0.7727176,-0.48540536,-0.5502631,-0.96145844,-1.4757993,-1.4782398,-1.3540981,1.341227,0.039568607,-1.5518348,-1.5518348,-1.5518348,-1.3824037,0.14672944,-1.2532749,-1.1007283,-1.3080848,-1.0944338,1.1040019,0.057390746,0.6777022,0.74340266,0.6601091,0.19139238,-0.5023526,0.37478614,0.24507767,0.31980872,0.46207702,-0.6245195,0.09595852,-0.5985306,-0.89431965,-0.77287036,-0.6651537,0.54912627,0.03952585,-0.020181961,-0.01610778,-0.24301054,-0.5245131,0.02273172,-0.30810323,-0.526425,-0.47210106,-0.35891,0.2685953,0.039564934,1.5690008,1.5842654,1.445057,-0.027244208,-0.46140397,Sav,96
1.1370825,1.0,-1.2493689,0.574743,1.8592708,0.29439256,-0.3196976,-0.33815643,0.7029955,0.051976454,0.46968412,0.51240116,-0.46276543,-0.52268916,-0.49324685,-0.49324685,-0.49324685,-0.54923224,-0.6236774,0.1611621,-0.09972531,-0.1983496,-0.18293993,0.11291767,-0.54603124,1.1951963,0.8843355,0.98085445,0.49672896,-0.51911044,0.6575913,1.3540801,1.5481204,1.5934958,-1.5262609,-0.5510593,1.6568769,1.2987933,1.5872135,1.5403088,-1.3290482,-0.5227197,0.5731329,0.5645581,0.90168357,0.45979917,-0.4250336,1.2739275,0.9059381,1.1768634,1.1852531,-1.085369,-0.52269304,-0.45007685,-0.5920546,-0.51500386,-0.52560836,-0.1063949,Lvav,79
-0.8535338,1.0,-0.44430304,-0.85401297,-0.88216364,-0.78432214,0.12909423,0.13350186,-0.54534495,0.6630868,-0.48703492,-0.700688,0.76578957,-0.29289013,0.32458186,0.32458186,0.32458186,-0.7664011,0.43262017,-0.8265942,-0.77995414,-1.0475972,-1.0532233,1.1323166,-0.278207,-0.66719455,-0.62654996,-0.7299727,-0.8066774,0.55435735,-1.2354947,-0.7177027,-0.9064329,-0.8318503,0.92969304,-0.29776466,-1.03618,-0.68931174,-1.0323101,-1.2123803,1.3882865,-0.29280075,0.44621083,0.4587235,0.13124438,-0.68826187,0.46674913,-1.0427003,-0.3638956,-1.0809549,-1.1944157,1.2897801,-0.29289392,-0.3604021,-0.4735561,-0.4480471,-0.56826335,0.051221352,Lava,68
0.40855742,1.0,0.4321122,-0.20338851,-0.038465865,0.002749735,-0.2195825,-0.22373046,-1.5856286,-1.7813545,-1.3839498,-1.2230022,1.1776613,-0.03767094,-0.13287745,-0.13287745,-0.13287745,0.0033280482,0.27847704,-0.85811603,-1.3536996,-1.2347575,-0.8419243,0.7760146,-0.044305213,-0.08906767,-0.033009507,-0.2795937,-0.26564983,-0.16690192,-0.5098658,-0.11861717,-0.26426598,-0.23863001,0.13331734,0.0006202378,-0.7288223,-1.023257,-0.83408606,-0.6765163,0.55304456,-0.037689146,-0.3740492,-0.36439335,-0.51478875,-0.59265125,0.086244985,-1.1847146,-1.193458,-0.87629455,-0.75494593,0.6801215,-0.037674643,-0.3617984,-0.42110384,-0.42593277,-0.50159824,-0.04946469,Sav,36
-0.6968107,1.0,-0.48554063,0.7359962,-0.091900826,-0.27807304,1.803433,1.8443098,2.5755062,1.5797522,1.63168,1.7056478,-1.6225319,-1.3522221,1.8572063,1.8572063,1.8572063,1.6381023,0.36188114,1.7326403,0.6143362,1.5310622,1.7901956,-1.6367245,-1.359733,0.9117634,1.0247979,0.55737925,0.3796564,-0.48626575,0.74468565,-1.0216745,-0.41383478,-0.43046036,0.28759098,-1.3788705,2.2764757,1.5269874,1.6598278,1.5909042,-1.4067974,-1.3521923,2.1049154,2.122437,1.5903392,1.2126019,-0.84757,1.8655702,0.95203394,1.0167961,1.0720837,-1.084488,-1.3522263,0.14320369,-0.06971217,0.12923956,2.4998043,-0.6770976,Savav,92
-1.0679221,1.0,-0.49611628,-0.5262932,-1.1859437,-0.9366811,0.2878975,0.26746398,-0.7534017,-0.864689,-0.3836671,0.12892053,-0.1977632,-0.40222123,0.041813936,0.041813936,0.041813936,-2.0654116,-0.26859212,-0.5468729,-0.36229756,-0.64548117,-0.68291473,0.5926507,-0.4134271,-0.74477446,-0.70692974,-0.69297445,-0.92352736,0.66798705,-1.1005309,-1.3658537,-1.0266521,-1.0793954,1.1368635,-0.4165935,-1.3326985,-1.6657254,-1.4094034,-1.2888658,1.4324062,-0.40226057,1.1130264,1.1275526,0.80570924,-0.35476312,0.17079455,-1.3864549,-1.534812,-1.2062627,-0.8759863,0.81573206,-0.40222508,0.1404111,0.39530468,0.4523244,0.7172152,-0.61842364,Lava,36
0.8549943,1.0,-1.3151819,-0.16874063,0.4813315,0.008304205,-1.1240706,-1.122393,-2.0017421,-3.6146855,-2.8825412,-2.9839792,3.4302123,0.057313472,-1.0469339,-1.0469339,-1.0469339,-0.4576518,0.774577,-2.1493053,-2.3368256,-2.5745492,-2.4362793,3.0951262,0.031710226,-0.17520232,-0.1088154,-0.16235468,-0.45020846,-0.0026951213,-0.8762106,-0.23076232,-0.74174225,-0.6566452,0.651987,0.07002849,-1.447382,-1.6300837,-1.5506754,-1.457574,1.7144327,0.057268385,-1.020406,-1.0144126,-0.94061285,-0.9268092,0.3995167,-1.6137029,-2.5653865,-1.9840051,-2.007668,2.3048823,0.057309806,-0.41485855,-0.5131838,-0.48223603,-0.6661514,1.0542457,Sav,13
-0.008985464,1.0,-0.015877442,1.2726223,0.10477199,0.59604937,2.003663,2.0340896,1.5352224,0.96864194,1.3414594,1.2036527,-1.1544733,-1.4499171,1.8065661,1.8065661,1.8065661,-0.91796666,0.4261332,0.23584919,0.7491199,0.8715826,1.3542452,-1.3038508,-1.4555442,0.918243,0.8710127,0.7469558,0.87226576,-0.79896593,0.22054495,0.11457722,0.26297832,0.27610627,-0.45404956,-1.4732051,1.3519762,1.1795958,1.27258,1.1230516,-1.0881841,-1.4499321,1.6783048,1.6945381,1.276956,1.1508273,-0.898537,1.4992456,1.0147588,1.2347043,1.1215975,-1.0875629,-1.4499214,-0.23287162,-0.2103971,-0.3047888,-0.45649743,-0.2292001,Savav,89
1.7488015,1.0,1.2806909,0.676762,0.1548295,1.4602071,-0.22993922,-0.24326661,0.078825265,-1.1702442,-0.83392024,-0.8593761,0.8003909,0.03002283,-0.30857944,-0.30857944,-0.30857944,0.6843076,1.1132903,1.0307822,0.96844137,0.99755645,1.0994371,-1.1163988,0.06568065,0.9099014,1.0151426,0.8160176,0.6090806,-0.7227515,1.3474594,0.299591,0.62180156,0.6684901,-0.8062452,0.13119212,-0.03000736,-0.3580966,-0.32598338,-0.29036602,0.11678314,0.029980378,0.28632617,0.2977863,-0.08892903,0.050601207,-0.43532008,0.60731465,-0.18552774,0.077101395,0.060086735,-0.14955397,0.030019155,-0.20339376,-0.32851085,-0.290143,-0.662254,0.8300903,Sav,27
0.82713634,1.0,-0.47596854,0.88187677,1.4732789,0.5286415,-0.043518007,-0.05069606,-0.54534495,-1.0174665,-0.83052003,-0.86375964,0.86148334,0.39068046,-0.022909587,-0.022909587,-0.022909587,-0.49142805,-0.4525445,-1.3554372,-1.2619386,-1.4006855,-1.1488692,1.1673071,0.38076347,0.25779787,0.3339553,0.532022,0.5051478,-0.6090739,-0.04815089,1.0556705,0.68536216,0.72978455,-0.8132886,0.3973102,0.7168716,0.67720336,0.866879,0.90908587,-0.9218456,0.39063454,-0.138011,-0.13391356,0.43580246,0.33498326,-0.4494076,0.13228205,-0.041900244,0.10880029,0.08754269,-0.14107527,0.39067695,-0.31416845,-0.3860929,-0.4150058,-0.7168225,2.2854517,Lvav,47
-0.5023975,1.0,1.3443608,-1.4432818,-0.5953002,-1.0502782,-1.4727473,-1.4321804,-0.54534495,0.051976454,-1.0321732,-1.6134303,1.665687,1.7922058,-0.6442313,-0.6442313,-0.6442313,-0.919094,0.60220855,0.17408317,0.738467,0.023459265,-0.4313098,0.31258535,1.7655548,-1.3188125,-1.3068892,-1.4683594,-1.3417176,1.5746504,-1.1716527,-0.83841646,-1.2110052,-1.1783134,1.3322393,1.6941236,-0.36203128,0.061505064,-0.41201472,-0.6423855,0.5302324,1.7921586,-1.4568676,-1.4510521,-1.7744366,-1.2916614,1.4917094,-0.5171608,-0.35111943,-0.8453971,-1.1951209,1.2268628,1.7922513,0.96253294,1.7064829,1.5898863,5.4350653,-0.69771904,Lav,54
0.35532978,1.0,0.406119,0.0499145,-0.13411798,0.64476585,0.1498077,0.10001133,0.9110522,0.3575316,0.96668667,0.775452,-0.84592235,-0.30739918,-0.5723688,-0.5723688,-0.5723688,0.04137392,1.2249591,0.89631754,1.4052544,1.0184534,0.43574467,-0.5047761,-0.2930734,0.13980672,0.22444601,0.21386899,0.5804421,-0.7350128,0.70677024,-0.23278347,0.3571559,0.40233558,-0.5619161,-0.23338474,-0.021847475,-0.16683033,-0.008851654,-0.12296277,-0.055083085,-0.30744016,-0.14558862,-0.13942367,-0.15422969,0.3877445,-0.6874288,1.1209997,0.7391278,1.1316234,0.97972256,-1.0094609,-0.307403,-0.25490242,-0.3297933,-0.31700024,-0.5667438,0.0407337,Sav,72
-0.6065615,1.0,1.1812854,-1.3493426,-0.4962396,-1.0411364,-1.3139441,-1.2647278,-0.96145844,-2.2396872,-1.8121967,-1.6979265,1.7716647,1.1914978,-0.23811693,-0.23811693,-0.23811693,-0.33044216,0.6842226,-0.037482202,0.030486798,-0.24246968,-0.7981004,0.8219831,1.1482239,-1.0951656,-1.0711104,-1.2821712,-1.4392736,1.6135291,-0.8130125,-0.51168984,-0.8990593,-0.89445823,0.9868717,1.1442453,-1.1425556,-1.2252779,-1.0635797,-0.921921,0.8839752,1.19144,-1.402689,-1.3967098,-1.5824517,-1.678819,1.8987873,-1.286116,-2.1567957,-1.8341994,-1.7284968,1.9028095,1.1914946,-0.2125474,-0.17679685,-0.25465757,-0.5313954,0.19180134,Lav,50
-0.8517765,1.0,0.117005244,-0.5965422,-1.1320477,-0.84333575,0.9023971,0.90099317,0.078825265,0.3575316,0.39748207,0.71675956,-0.7245438,-0.08908667,0.79375094,0.79375094,0.79375094,1.2675036,0.02270445,-0.5056956,-0.22138716,-0.35321763,-0.02592119,-0.03310435,-0.1059611,-0.18153988,-0.12867734,-0.27264827,-0.6560637,0.3760548,-0.490086,-0.52031296,-0.53513753,-0.3550051,0.22764586,-0.09364071,-1.307581,-1.1214086,-1.1334509,-1.0993723,1.1545763,-0.0891301,1.0236131,1.0378693,0.74085146,-0.2882044,0.14382227,-0.5449102,-0.4226809,-0.40225455,-0.21382926,0.118772425,-0.089090385,-0.18244897,-0.12780723,-0.18617366,0.28700387,-0.5797783,Lava,76
-1.0432951,1.0,-0.0637965,-0.65374714,-1.0350573,-0.79964054,0.17052117,0.1893194,-0.12923147,0.3575316,0.57830405,1.004295,-0.89795434,-0.43514752,0.5998863,0.5998863,0.5998863,0.5962405,0.44976437,0.030956943,-0.063148834,-0.04253275,-0.0031685396,-0.055198513,-0.44981238,-0.80367196,-0.88155663,-0.48844612,-0.4023002,0.10571201,-0.9346656,-0.12894237,-0.16026092,0.024147764,-0.12181425,-0.46269974,-1.0715293,-0.9920082,-0.90548867,-0.8282712,0.81694,-0.43518707,-0.14142115,-0.130683,0.34992805,-0.1841115,-0.010849382,-0.8044248,-0.6368571,-0.449424,-0.16066085,0.11871037,-0.4351514,-0.3050148,-0.3695493,-0.26601887,0.17373717,-0.5631446,Lava,91
0.17733341,1.0,-1.0296197,1.5909501,0.5724204,0.7190568,1.9760453,1.9698993,0.078825265,0.8158643,0.8252448,0.8016831,-0.8045312,-1.4459144,1.3279032,1.3279032,1.3279032,-1.1478682,0.4174839,-1.4885532,-1.4402026,-1.2325833,-0.48087397,0.34727615,-1.4489657,1.2530477,1.3850573,0.8708034,0.9406116,-0.8255796,-0.14696307,-0.34131438,-0.19506969,0.044866942,-0.2284287,-1.4686049,0.80273813,0.9594615,1.025186,0.97639024,-0.98737174,-1.4459404,1.2505575,1.2654991,0.99403316,1.1884108,-0.9134696,0.5613183,1.1650442,1.1565351,1.1391692,-1.1005365,-1.4459187,0.038324647,0.22371265,0.136345,1.2789272,-0.64978456,Savav,96
-1.2613409,1.0,-0.9790121,-1.030476,-0.94425154,-1.046315,-0.30243638,-0.27954802,-0.96145844,-0.71191144,-1.0765896,-1.0272601,1.0310987,0.42708933,0.2817388,0.2817388,0.2817388,-0.83200306,-1.463742,-1.6832218,-1.7794942,-1.776856,-1.4809875,1.6259692,0.4613613,-1.2893504,-1.4887556,-1.37067,-0.89230037,0.58860666,-1.7302358,-1.3444126,-1.4955437,-1.4888598,1.8499157,0.39139408,-1.6005486,-1.432198,-1.5201432,-1.4444551,1.6956975,0.42704418,-0.97569895,-0.9674802,-0.770696,-0.3638367,0.122044705,-1.679561,-1.6291372,-1.7846154,-1.7258474,1.9084153,0.42708582,-0.37746826,-0.44675288,-0.3866036,0.14289649,-0.55678105,Lava,89
-0.9245285,1.0,-0.034116715,-0.29019585,-0.97091216,-0.8562915,-0.75468045,-0.7623698,1.5352224,-0.40635628,0.67010516,0.81391346,-0.82667494,-0.10875947,-0.7720373,-0.7720373,-0.7720373,0.44899026,-0.0016989725,1.9391662,1.1573123,1.2774631,0.9284805,-0.9161686,-0.10618245,-1.0222082,-0.99963456,-0.8696551,-0.2953586,-0.07485808,1.3379774,-1.0705494,-0.32701102,-0.691156,0.71800005,-0.1296357,-0.7862256,-1.2277368,-0.9465096,-0.9353835,0.9050034,-0.108801134,-0.72185415,-0.7128688,-0.1955666,0.5426793,-0.61675906,0.1680101,-1.2286814,-0.5960659,-0.49000978,0.38854316,-0.1087632,-0.3110655,-0.3501843,-0.32272005,0.19423139,-0.565369,Lava,71
-0.5324316,1.0,1.9687488,-1.5980664,-0.6505275,-0.98895806,-0.9514584,-1.0219214,0.7029955,-0.5591339,0.073080994,0.024907393,-0.16581437,0.81210613,-2.3285635,-2.3285635,-2.3285635,-1.7347807,0.85010403,1.6199001,1.1533344,1.0271517,0.8923008,-0.8701691,0.84669924,-1.1452603,-1.1209279,-1.2948211,-1.4233794,1.5919008,0.017876202,-0.41597766,-0.5176819,-0.4924553,0.388916,0.85913503,0.48719466,-0.37246773,-0.041306816,0.037248682,-0.23292273,0.81205255,-1.181048,-1.1736392,-1.7048082,-1.5391624,1.6799194,0.065089494,-0.9142426,-0.5040758,-0.5271372,0.3909293,0.81210274,-0.14490351,-0.071379356,-0.10176205,-0.52765024,0.042165384,Lav,58
